Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51276 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  5.19 MBytes  43510 Kbits/sec   81    813 KBytes       
[  4]   1.00-2.00   sec  6.51 MBytes  54630 Kbits/sec  220   1.31 MBytes       
[  4]   2.00-3.00   sec  5.85 MBytes  49101 Kbits/sec   16   1.31 MBytes       
[  4]   3.00-4.00   sec  5.50 MBytes  46101 Kbits/sec   30    647 KBytes       
[  4]   4.00-5.00   sec  6.25 MBytes  52427 Kbits/sec   18   1.31 MBytes       
[  4]   5.00-6.00   sec  5.94 MBytes  49792 Kbits/sec   16   1.31 MBytes       
[  4]   6.00-7.00   sec  5.91 MBytes  49609 Kbits/sec   16   1.31 MBytes       
[  4]   7.00-8.00   sec  5.44 MBytes  45599 Kbits/sec   32    769 KBytes       
[  4]   8.00-9.00   sec  6.25 MBytes  52427 Kbits/sec   16   1.31 MBytes       
[  4]   9.00-10.00  sec  6.00 MBytes  50293 Kbits/sec   16   1.31 MBytes       
[  4]  10.00-11.00  sec  5.91 MBytes  49609 Kbits/sec   16   1.31 MBytes       
[  4]  11.00-12.00  sec  4.18 MBytes  35080 Kbits/sec   16   1.31 MBytes       
[  4]  12.00-13.00  sec  5.91 MBytes  49607 Kbits/sec   33   1.31 MBytes       
[  4]  13.00-14.00  sec  5.91 MBytes  49604 Kbits/sec   18   1.31 MBytes       
[  4]  14.00-15.00  sec  5.91 MBytes  49608 Kbits/sec   18   1.31 MBytes       
[  4]  15.00-16.00  sec  5.56 MBytes  46601 Kbits/sec   28    725 KBytes       
[  4]  16.00-17.00  sec  6.21 MBytes  52113 Kbits/sec   22   1.31 MBytes       
[  4]  17.00-18.00  sec  5.91 MBytes  49605 Kbits/sec   16   1.31 MBytes       
[  4]  18.00-19.00  sec  5.91 MBytes  49610 Kbits/sec   16   1.31 MBytes       
[  4]  19.00-20.00  sec  5.56 MBytes  46601 Kbits/sec   28    673 KBytes       
[  4]  20.00-21.00  sec  6.15 MBytes  51613 Kbits/sec   20   1.30 MBytes       
[  4]  21.00-22.00  sec  5.91 MBytes  49607 Kbits/sec   16   1.31 MBytes       
[  4]  22.00-23.00  sec  4.18 MBytes  35080 Kbits/sec   18   1.31 MBytes       
[  4]  23.00-24.00  sec  5.91 MBytes  49604 Kbits/sec   18   1.31 MBytes       
[  4]  24.00-25.00  sec  5.91 MBytes  49605 Kbits/sec   16   1.31 MBytes       
[  4]  25.00-26.00  sec  5.38 MBytes  45100 Kbits/sec   32    638 KBytes       
[  4]  26.00-27.00  sec  6.39 MBytes  53622 Kbits/sec   16   1.31 MBytes       
[  4]  27.00-28.00  sec  5.85 MBytes  49098 Kbits/sec   16   1.30 MBytes       
[  4]  28.00-29.00  sec  5.91 MBytes  49610 Kbits/sec   16   1.31 MBytes       
[  4]  29.00-30.00  sec  5.38 MBytes  45098 Kbits/sec   36    655 KBytes       
[  4]  30.00-31.00  sec  6.39 MBytes  53624 Kbits/sec   16   1.31 MBytes       
[  4]  31.00-32.00  sec  5.91 MBytes  49599 Kbits/sec   18   1.31 MBytes       
[  4]  32.00-33.00  sec  5.67 MBytes  47599 Kbits/sec   18   35.0 KBytes       
[  4]  33.00-34.00  sec  4.42 MBytes  37088 Kbits/sec   18   1.31 MBytes       
[  4]  34.00-35.00  sec  5.32 MBytes  44596 Kbits/sec   34    638 KBytes       
[  4]  35.00-36.00  sec  6.51 MBytes  54623 Kbits/sec   18   1.31 MBytes       
[  4]  36.00-37.00  sec  5.85 MBytes  49100 Kbits/sec   16   1.31 MBytes       
[  4]  37.00-38.00  sec  5.91 MBytes  49608 Kbits/sec   14   1.30 MBytes       
[  4]  38.00-39.00  sec  5.44 MBytes  45604 Kbits/sec   34    891 KBytes       
[  4]  39.00-40.00  sec  6.33 MBytes  53117 Kbits/sec   16   1.31 MBytes       
[  4]  40.00-41.00  sec  5.91 MBytes  49601 Kbits/sec   16   1.31 MBytes       
[  4]  41.00-42.00  sec  5.91 MBytes  49608 Kbits/sec   18   1.30 MBytes       
[  4]  42.00-43.00  sec  5.85 MBytes  49105 Kbits/sec   32   1.31 MBytes       
[  4]  43.00-44.00  sec  3.94 MBytes  33075 Kbits/sec   10    725 KBytes       
[  4]  44.00-45.00  sec  6.15 MBytes  51606 Kbits/sec   24   1.31 MBytes       
[  4]  45.00-46.00  sec  5.91 MBytes  49609 Kbits/sec   16   1.30 MBytes       
[  4]  46.00-47.00  sec  5.91 MBytes  49606 Kbits/sec   16   1.31 MBytes       
[  4]  47.00-48.00  sec  5.85 MBytes  49106 Kbits/sec   18   1.31 MBytes       
[  4]  48.00-49.00  sec  5.91 MBytes  49611 Kbits/sec   36   1.31 MBytes       
[  4]  49.00-50.00  sec  5.91 MBytes  49605 Kbits/sec   18   1.31 MBytes       
[  4]  50.00-51.00  sec  5.91 MBytes  49610 Kbits/sec   16   1.31 MBytes       
[  4]  51.00-52.00  sec  5.79 MBytes  48604 Kbits/sec   22    743 KBytes       
[  4]  52.00-53.00  sec  5.97 MBytes  50110 Kbits/sec   28   1.31 MBytes       
[  4]  53.00-54.00  sec  5.91 MBytes  49607 Kbits/sec   16   1.31 MBytes       
[  4]  54.00-55.00  sec  3.88 MBytes  32571 Kbits/sec   12    708 KBytes       
[  4]  55.00-56.00  sec  6.15 MBytes  51613 Kbits/sec   22   1.30 MBytes       
[  4]  56.00-57.00  sec  5.91 MBytes  49607 Kbits/sec   14   1.31 MBytes       
[  4]  57.00-58.00  sec  5.91 MBytes  49607 Kbits/sec   16   1.30 MBytes       
[  4]  58.00-59.00  sec  5.50 MBytes  46100 Kbits/sec   28    690 KBytes       
[  4]  59.00-60.00  sec  6.25 MBytes  52428 Kbits/sec   22   1.31 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec   345 MBytes  48242 Kbits/sec  1478             sender
[  4]   0.00-60.00  sec   342 MBytes  47782 Kbits/sec                  receiver

iperf Done.
