Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51356 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.31 MBytes  10947 Kbits/sec    0    210 KBytes       
[  4]  36.00-37.00  sec  6.81 MBytes  57143 Kbits/sec    0   2.49 MBytes       
[  4]  37.00-38.00  sec  5.85 MBytes  49103 Kbits/sec   34   2.49 MBytes       
[  4]  38.00-39.00  sec  4.78 MBytes  40079 Kbits/sec   34   1.42 MBytes       
[  4]  39.00-40.00  sec  6.93 MBytes  58141 Kbits/sec    0   2.49 MBytes       
[  4]  40.00-41.00  sec  5.85 MBytes  49105 Kbits/sec   34   2.49 MBytes       
[  4]  41.00-42.00  sec  5.00 MBytes  41933 Kbits/sec   28   1.29 MBytes       
[  4]  42.00-43.00  sec  6.71 MBytes  56289 Kbits/sec    6   2.49 MBytes       
[  4]  43.00-44.00  sec  5.85 MBytes  49102 Kbits/sec   34   2.49 MBytes       
[  4]  44.00-45.00  sec  5.56 MBytes  46602 Kbits/sec   10   1.43 MBytes       
[  4]  45.00-46.00  sec  6.21 MBytes  52104 Kbits/sec   24   35.0 KBytes       
[  4]  46.00-47.00  sec  3.58 MBytes  30067 Kbits/sec    0   2.49 MBytes       
[  4]  47.00-48.00  sec  4.90 MBytes  41082 Kbits/sec   34   1.43 MBytes       
[  4]  48.00-49.00  sec  6.81 MBytes  57143 Kbits/sec    0   2.49 MBytes       
[  4]  49.00-50.00  sec  5.85 MBytes  49103 Kbits/sec   34   2.49 MBytes       
[  4]  50.00-51.00  sec  5.20 MBytes  43598 Kbits/sec   22   1.34 MBytes       
[  4]  51.00-52.00  sec  6.51 MBytes  54622 Kbits/sec   12   2.49 MBytes       
[  4]  52.00-53.00  sec  5.85 MBytes  49102 Kbits/sec   34   2.49 MBytes       
[  4]  53.00-54.00  sec  5.91 MBytes  49605 Kbits/sec    0   2.49 MBytes       
[  4]  54.00-55.00  sec  5.79 MBytes  48607 Kbits/sec   34   2.49 MBytes       
[  4]  55.00-56.00  sec  5.85 MBytes  49112 Kbits/sec   34   2.49 MBytes       
[  4]  56.00-57.00  sec  5.91 MBytes  49601 Kbits/sec    0   2.49 MBytes       
[  4]  57.00-58.00  sec  5.85 MBytes  49109 Kbits/sec   34   35.0 KBytes       
[  4]  58.00-59.00  sec  2.63 MBytes  22051 Kbits/sec   34   1.84 MBytes       
[  4]  59.00-60.00  sec  6.75 MBytes  56613 Kbits/sec    0   2.49 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec   334 MBytes  46751 Kbits/sec  1570             sender
[  4]   0.00-60.00  sec   332 MBytes  46380 Kbits/sec                  receiver

iperf Done.
