Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51990 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.31 MBytes  10947 Kbits/sec    0    210 KBytes       
[  4]   1.00-2.00   sec  6.38 MBytes  53518 Kbits/sec    0   3.96 MBytes       
[  4]   2.00-3.00   sec  8.61 MBytes  72250 Kbits/sec  114   2.56 MBytes       
[  4]   3.00-4.00   sec  7.39 MBytes  62032 Kbits/sec  148   2.79 MBytes       
[  4]   4.00-5.00   sec  10.0 MBytes  83887 Kbits/sec   72   6.21 MBytes       
[  4]   5.00-6.00   sec  12.5 MBytes  104858 Kbits/sec    0   6.76 MBytes       
[  4]   6.00-7.00   sec  12.3 MBytes  103075 Kbits/sec    0   6.59 MBytes       
[  4]   7.00-8.00   sec  12.5 MBytes  104838 Kbits/sec    0   6.67 MBytes       
[  4]   8.00-9.00   sec  12.5 MBytes  104860 Kbits/sec    0   6.59 MBytes       
[  4]   9.00-10.00  sec  12.5 MBytes  104848 Kbits/sec    0   6.38 MBytes       
[  4]  10.00-11.00  sec  12.5 MBytes  104859 Kbits/sec    0   6.35 MBytes       
[  4]  11.00-12.00  sec  12.5 MBytes  104869 Kbits/sec    0   6.33 MBytes       
[  4]  12.00-13.00  sec  8.88 MBytes  74472 Kbits/sec    0   6.35 MBytes       
[  4]  13.00-14.00  sec  11.9 MBytes  100054 Kbits/sec    0   6.26 MBytes       
[  4]  14.00-15.00  sec  12.5 MBytes  104829 Kbits/sec    0   6.47 MBytes       
[  4]  15.00-16.00  sec  12.5 MBytes  104870 Kbits/sec    0   6.33 MBytes       
[  4]  16.00-17.00  sec  12.5 MBytes  104859 Kbits/sec    0   6.33 MBytes       
[  4]  17.00-18.00  sec  12.5 MBytes  104866 Kbits/sec    0   6.38 MBytes       
[  4]  18.00-19.00  sec  12.5 MBytes  104858 Kbits/sec    0   6.52 MBytes       
[  4]  19.00-20.00  sec  12.3 MBytes  103074 Kbits/sec    0   6.59 MBytes       
[  4]  20.00-21.00  sec  12.5 MBytes  104843 Kbits/sec    0   6.67 MBytes       
[  4]  21.00-22.00  sec  12.5 MBytes  104854 Kbits/sec    0   6.59 MBytes       
[  4]  22.00-23.00  sec  12.5 MBytes  104861 Kbits/sec    0   6.38 MBytes       
[  4]  23.00-24.00  sec  12.5 MBytes  104848 Kbits/sec    0   6.33 MBytes       
[  4]  24.00-25.00  sec  12.5 MBytes  104878 Kbits/sec    0   6.33 MBytes       
[  4]  25.00-26.00  sec  12.5 MBytes  104851 Kbits/sec    0   6.35 MBytes       
[  4]  26.00-27.00  sec  12.5 MBytes  104867 Kbits/sec    0   6.49 MBytes       
[  4]  27.00-28.00  sec  12.3 MBytes  103573 Kbits/sec    0   6.59 MBytes       
