Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51588 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.51 MBytes  29417 Kbits/sec   20    367 KBytes       
[  4]   1.00-2.00   sec  3.94 MBytes  33068 Kbits/sec    0    454 KBytes       
[  4]   2.00-3.00   sec  4.48 MBytes  37586 Kbits/sec    0    481 KBytes       
[  4]   3.00-4.00   sec  4.60 MBytes  38579 Kbits/sec    0    481 KBytes       
[  4]   4.00-5.00   sec  4.96 MBytes  41590 Kbits/sec    0    524 KBytes       
[  4]   5.00-6.00   sec  5.38 MBytes  45098 Kbits/sec    0    568 KBytes       
[  4]   6.00-7.00   sec  5.79 MBytes  48605 Kbits/sec    0    612 KBytes       
[  4]   7.00-8.00   sec  6.33 MBytes  53116 Kbits/sec    0    664 KBytes       
[  4]   8.00-9.00   sec  7.94 MBytes  66656 Kbits/sec    0    865 KBytes       
[  4]   9.00-10.00  sec  10.2 MBytes  85181 Kbits/sec    0   1.13 MBytes       
[  4]  10.00-11.00  sec  10.6 MBytes  89195 Kbits/sec    7   1014 KBytes       
[  4]  11.00-12.00  sec  10.6 MBytes  88690 Kbits/sec    0   1.16 MBytes       
[  4]  12.00-13.00  sec  11.8 MBytes  98716 Kbits/sec    0   1.26 MBytes       
[  4]  13.00-14.00  sec  9.98 MBytes  83673 Kbits/sec    2   1005 KBytes       
[  4]  14.00-15.00  sec  10.0 MBytes  83879 Kbits/sec    0   1.05 MBytes       
[  4]  15.00-16.00  sec  10.6 MBytes  89007 Kbits/sec    0   1.08 MBytes       
[  4]  16.00-17.00  sec  10.7 MBytes  89691 Kbits/sec    0   1.08 MBytes       
[  4]  17.00-18.00  sec  10.7 MBytes  89695 Kbits/sec    0   1.09 MBytes       
[  4]  18.00-19.00  sec  11.0 MBytes  92199 Kbits/sec    0   1.13 MBytes       
[  4]  19.00-20.00  sec  11.5 MBytes  96216 Kbits/sec    0   1.19 MBytes       
[  4]  20.00-21.00  sec  11.8 MBytes  99214 Kbits/sec    0   1.28 MBytes       
[  4]  21.00-22.00  sec  9.98 MBytes  83666 Kbits/sec    2   1.07 MBytes       
