Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 52022 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  61.5 MBytes  515624 Kbits/sec  995    376 KBytes       
[  4]  36.00-37.00  sec  59.2 MBytes  496567 Kbits/sec  991    411 KBytes       
[  4]  37.00-38.00  sec  59.3 MBytes  497080 Kbits/sec  959    533 KBytes       
[  4]  38.00-39.00  sec  59.0 MBytes  494584 Kbits/sec  1012    952 KBytes       
[  4]  39.00-40.00  sec  59.3 MBytes  497570 Kbits/sec  553    856 KBytes       
[  4]  40.00-41.00  sec  47.9 MBytes  401875 Kbits/sec  697    944 KBytes       
[  4]  41.00-42.00  sec  59.1 MBytes  496075 Kbits/sec  927    481 KBytes       
[  4]  42.00-43.00  sec  58.8 MBytes  492798 Kbits/sec  913    419 KBytes       
[  4]  43.00-44.00  sec  59.3 MBytes  497837 Kbits/sec  938    664 KBytes       
[  4]  44.00-45.00  sec  59.3 MBytes  497093 Kbits/sec  973    411 KBytes       
[  4]  45.00-46.00  sec  59.3 MBytes  497574 Kbits/sec  1012    961 KBytes       
[  4]  46.00-47.00  sec  59.0 MBytes  494586 Kbits/sec  975    358 KBytes       
[  4]  47.00-48.00  sec  59.3 MBytes  497569 Kbits/sec  1011    961 KBytes       
[  4]  48.00-49.00  sec  59.1 MBytes  495588 Kbits/sec  713    856 KBytes       
[  4]  49.00-50.00  sec  58.7 MBytes  492539 Kbits/sec  745    961 KBytes       
[  4]  50.00-51.00  sec  57.2 MBytes  480045 Kbits/sec  965   35.0 KBytes       
[  4]  51.00-52.00  sec  50.2 MBytes  421442 Kbits/sec  791    926 KBytes       
[  4]  52.00-53.00  sec  59.0 MBytes  495074 Kbits/sec  969    944 KBytes       
[  4]  53.00-54.00  sec  59.3 MBytes  497071 Kbits/sec  1040    944 KBytes       
[  4]  54.00-55.00  sec  59.1 MBytes  495582 Kbits/sec  1042    463 KBytes       
[  4]  55.00-56.00  sec  58.9 MBytes  494079 Kbits/sec  946    384 KBytes       
[  4]  56.00-57.00  sec  59.4 MBytes  498562 Kbits/sec  940    961 KBytes       
[  4]  57.00-58.00  sec  59.2 MBytes  496603 Kbits/sec  966    961 KBytes       
[  4]  58.00-59.00  sec  59.0 MBytes  495065 Kbits/sec  1005    472 KBytes       
[  4]  59.00-60.00  sec  58.9 MBytes  494076 Kbits/sec  970    419 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  3.41 GBytes  488665 Kbits/sec  56121             sender
[  4]   0.00-60.00  sec  3.41 GBytes  488172 Kbits/sec                  receiver

iperf Done.
