Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51242 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  5.49 MBytes  46022 Kbits/sec   84    821 KBytes       
[  4]   1.00-2.00   sec  6.25 MBytes  52418 Kbits/sec  239   1.31 MBytes       
[  4]   2.00-3.00   sec  5.68 MBytes  47636 Kbits/sec   28    690 KBytes       
[  4]   3.00-4.00   sec  6.15 MBytes  51604 Kbits/sec   22   1.31 MBytes       
[  4]   4.00-5.00   sec  5.91 MBytes  49613 Kbits/sec   18   1.31 MBytes       
[  4]   5.00-6.00   sec  5.91 MBytes  49604 Kbits/sec   16   1.30 MBytes       
[  4]   6.00-7.00   sec  5.73 MBytes  48108 Kbits/sec   22    717 KBytes       
[  4]   7.00-8.00   sec  6.03 MBytes  50613 Kbits/sec   26   1.31 MBytes       
[  4]   8.00-9.00   sec  5.91 MBytes  49607 Kbits/sec   18   1.31 MBytes       
[  4]   9.00-10.00  sec  5.91 MBytes  49608 Kbits/sec   16   1.31 MBytes       
[  4]  10.00-11.00  sec  5.44 MBytes  45600 Kbits/sec   32    629 KBytes       
[  4]  11.00-12.00  sec  4.66 MBytes  39072 Kbits/sec    0   1.31 MBytes       
[  4]  12.00-13.00  sec  5.91 MBytes  49620 Kbits/sec   18   1.31 MBytes       
[  4]  13.00-14.00  sec  5.44 MBytes  45607 Kbits/sec   34   1005 KBytes       
[  4]  14.00-15.00  sec  6.25 MBytes  52418 Kbits/sec   18   1.31 MBytes       
[  4]  15.00-16.00  sec  6.00 MBytes  50298 Kbits/sec   18   1.31 MBytes       
[  4]  16.00-17.00  sec  5.67 MBytes  47603 Kbits/sec   22    717 KBytes       
[  4]  17.00-18.00  sec  6.09 MBytes  51112 Kbits/sec   28   1.31 MBytes       
[  4]  18.00-19.00  sec  5.91 MBytes  49608 Kbits/sec   18   1.31 MBytes       
[  4]  19.00-20.00  sec  5.91 MBytes  49606 Kbits/sec   16   1.30 MBytes       
[  4]  20.00-21.00  sec  5.67 MBytes  47605 Kbits/sec   20    743 KBytes       
[  4]  21.00-22.00  sec  5.97 MBytes  50112 Kbits/sec   30   1.31 MBytes       
[  4]  22.00-23.00  sec  4.24 MBytes  35578 Kbits/sec    0   1.31 MBytes       
[  4]  23.00-24.00  sec  5.67 MBytes  47593 Kbits/sec   24    725 KBytes       
[  4]  24.00-25.00  sec  6.09 MBytes  51120 Kbits/sec   26   1.31 MBytes       
[  4]  25.00-26.00  sec  5.91 MBytes  49606 Kbits/sec   16   1.31 MBytes       
[  4]  26.00-27.00  sec  5.91 MBytes  49608 Kbits/sec   16   1.31 MBytes       
[  4]  27.00-28.00  sec  5.62 MBytes  47103 Kbits/sec   24    743 KBytes       
[  4]  28.00-29.00  sec  6.15 MBytes  51613 Kbits/sec   26   1.31 MBytes       
[  4]  29.00-30.00  sec  5.91 MBytes  49604 Kbits/sec   16   1.31 MBytes       
[  4]  30.00-31.00  sec  5.91 MBytes  49611 Kbits/sec   16   1.31 MBytes       
[  4]  31.00-32.00  sec  5.73 MBytes  48105 Kbits/sec   22    717 KBytes       
[  4]  32.00-33.00  sec  6.03 MBytes  50611 Kbits/sec   26   1.31 MBytes       
[  4]  33.00-34.00  sec  4.24 MBytes  35579 Kbits/sec    0   1.31 MBytes       
[  4]  34.00-35.00  sec  5.44 MBytes  45601 Kbits/sec   32    961 KBytes       
[  4]  35.00-36.00  sec  6.25 MBytes  52420 Kbits/sec   16   1.31 MBytes       
