Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51632 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.98 MBytes  24979 Kbits/sec    0    472 KBytes       
[  4]   1.00-2.00   sec  7.63 MBytes  64033 Kbits/sec  294   3.11 MBytes       
[  4]   2.00-3.00   sec  5.44 MBytes  45597 Kbits/sec   98   3.69 MBytes       
[  4]   3.00-4.00   sec  10.6 MBytes  89194 Kbits/sec   52   3.67 MBytes       
[  4]   4.00-5.00   sec  10.6 MBytes  89226 Kbits/sec   52   3.69 MBytes       
[  4]   5.00-6.00   sec  10.6 MBytes  88693 Kbits/sec   52   3.69 MBytes       
[  4]   6.00-7.00   sec  10.6 MBytes  88614 Kbits/sec   52   2.87 MBytes       
[  4]   7.00-8.00   sec  10.3 MBytes  86178 Kbits/sec   52   1.80 MBytes       
[  4]   8.00-9.00   sec  12.2 MBytes  102227 Kbits/sec    0   3.69 MBytes       
[  4]   9.00-10.00  sec  10.6 MBytes  89198 Kbits/sec   52   3.67 MBytes       
[  4]  10.00-11.00  sec  10.6 MBytes  89194 Kbits/sec   52   3.67 MBytes       
[  4]  11.00-12.00  sec  8.55 MBytes  71701 Kbits/sec   53   35.0 KBytes       
[  4]  12.00-13.00  sec  7.50 MBytes  62921 Kbits/sec   36   1.95 MBytes       
[  4]  13.00-14.00  sec  11.8 MBytes  98917 Kbits/sec   16   3.67 MBytes       
[  4]  14.00-15.00  sec  10.6 MBytes  89193 Kbits/sec   52   3.67 MBytes       
[  4]  15.00-16.00  sec  10.6 MBytes  88799 Kbits/sec   52   3.69 MBytes       
[  4]  16.00-17.00  sec  10.6 MBytes  88691 Kbits/sec   52   3.69 MBytes       
[  4]  17.00-18.00  sec  10.6 MBytes  89190 Kbits/sec   52   3.67 MBytes       
[  4]  18.00-19.00  sec  10.8 MBytes  90198 Kbits/sec   52   3.67 MBytes       
[  4]  19.00-20.00  sec  10.2 MBytes  85185 Kbits/sec   52   2.16 MBytes       
[  4]  20.00-21.00  sec  11.6 MBytes  97209 Kbits/sec   16   2.11 MBytes       
[  4]  21.00-22.00  sec  11.2 MBytes  93696 Kbits/sec   36   3.67 MBytes       
[  4]  22.00-23.00  sec  10.6 MBytes  88843 Kbits/sec   52   3.67 MBytes       
[  4]  23.00-24.00  sec  6.63 MBytes  55622 Kbits/sec    0   3.69 MBytes       
[  4]  24.00-25.00  sec  10.6 MBytes  88760 Kbits/sec   52   3.69 MBytes       
[  4]  25.00-26.00  sec  10.6 MBytes  89193 Kbits/sec   52   3.67 MBytes       
[  4]  26.00-27.00  sec  10.6 MBytes  89194 Kbits/sec   52   3.67 MBytes       
[  4]  27.00-28.00  sec  10.4 MBytes  87612 Kbits/sec   52   2.48 MBytes       
[  4]  28.00-29.00  sec  10.7 MBytes  89683 Kbits/sec   42   1.89 MBytes       
[  4]  29.00-30.00  sec  11.9 MBytes  99728 Kbits/sec   10   3.69 MBytes       
[  4]  30.00-31.00  sec  10.6 MBytes  88691 Kbits/sec   52   3.69 MBytes       
[  4]  31.00-32.00  sec  10.6 MBytes  89301 Kbits/sec   52   3.69 MBytes       
[  4]  32.00-33.00  sec  10.6 MBytes  88693 Kbits/sec   52   3.67 MBytes       
[  4]  33.00-34.00  sec  10.6 MBytes  89193 Kbits/sec   52   3.67 MBytes       
[  4]  34.00-35.00  sec  7.29 MBytes  61104 Kbits/sec    0   3.69 MBytes       
[  4]  35.00-36.00  sec  11.1 MBytes  92740 Kbits/sec    0   3.69 MBytes       
[  4]  36.00-37.00  sec  10.6 MBytes  89199 Kbits/sec   52   3.69 MBytes       
[  4]  37.00-38.00  sec  10.6 MBytes  89194 Kbits/sec   52   3.67 MBytes       
[  4]  38.00-39.00  sec  10.6 MBytes  88763 Kbits/sec   52   3.67 MBytes       
[  4]  39.00-40.00  sec  10.6 MBytes  89190 Kbits/sec   52   3.67 MBytes       
[  4]  40.00-41.00  sec  10.6 MBytes  88649 Kbits/sec   52   3.67 MBytes       
[  4]  41.00-42.00  sec  10.5 MBytes  87695 Kbits/sec   52   2.62 MBytes       
[  4]  42.00-43.00  sec  10.9 MBytes  91686 Kbits/sec   34   1.95 MBytes       
[  4]  43.00-44.00  sec  11.7 MBytes  98227 Kbits/sec   18   3.69 MBytes       
[  4]  44.00-45.00  sec  10.6 MBytes  88692 Kbits/sec   52   3.67 MBytes       
[  4]  45.00-46.00  sec  10.6 MBytes  89298 Kbits/sec   52   3.67 MBytes       
[  4]  46.00-47.00  sec  6.57 MBytes  55120 Kbits/sec    0   3.69 MBytes       
[  4]  47.00-48.00  sec  10.6 MBytes  88836 Kbits/sec   52   3.69 MBytes       
[  4]  48.00-49.00  sec  10.6 MBytes  88692 Kbits/sec   52   3.69 MBytes       
