Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51782 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  10.4 MBytes  87324 Kbits/sec   10    341 KBytes       
[  4]   1.00-2.00   sec  17.1 MBytes  143813 Kbits/sec    0    524 KBytes       
[  4]   2.00-3.00   sec  24.0 MBytes  200931 Kbits/sec    0    708 KBytes       
[  4]   3.00-4.00   sec  27.5 MBytes  231012 Kbits/sec    4    629 KBytes       
[  4]   4.00-5.00   sec  26.9 MBytes  225489 Kbits/sec    0    795 KBytes       
[  4]   5.00-6.00   sec  25.9 MBytes  216950 Kbits/sec    4    717 KBytes       
[  4]   6.00-7.00   sec  28.0 MBytes  235018 Kbits/sec    4    629 KBytes       
[  4]   7.00-8.00   sec  26.9 MBytes  225510 Kbits/sec    0    795 KBytes       
[  4]   8.00-9.00   sec  25.5 MBytes  213954 Kbits/sec    4    708 KBytes       
[  4]   9.00-10.00  sec  28.3 MBytes  237017 Kbits/sec    4    620 KBytes       
[  4]  10.00-11.00  sec  26.5 MBytes  222478 Kbits/sec    0    786 KBytes       
[  4]  11.00-12.00  sec  26.7 MBytes  223986 Kbits/sec    3    699 KBytes       
[  4]  12.00-13.00  sec  27.4 MBytes  229496 Kbits/sec    4    603 KBytes       
[  4]  13.00-14.00  sec  26.1 MBytes  218985 Kbits/sec    0    786 KBytes       
[  4]  14.00-15.00  sec  26.8 MBytes  224978 Kbits/sec    4    690 KBytes       
[  4]  15.00-16.00  sec  27.5 MBytes  230998 Kbits/sec    3    594 KBytes       
[  4]  16.00-17.00  sec  25.8 MBytes  216489 Kbits/sec    0    778 KBytes       
[  4]  17.00-18.00  sec  26.3 MBytes  220972 Kbits/sec    4    690 KBytes       
[  4]  18.00-19.00  sec  27.3 MBytes  228999 Kbits/sec    4    603 KBytes       
[  4]  19.00-20.00  sec  26.3 MBytes  220475 Kbits/sec    0    786 KBytes       
