Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 50950 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.95 MBytes  41512 Kbits/sec   48    551 KBytes       
[  4]   1.00-2.00   sec  2.45 MBytes  20534 Kbits/sec   75    612 KBytes       
[  4]   2.00-3.00   sec  2.39 MBytes  20045 Kbits/sec   12    612 KBytes       
[  4]   3.00-4.00   sec  2.39 MBytes  20044 Kbits/sec    6    612 KBytes       
[  4]   4.00-5.00   sec  2.33 MBytes  19544 Kbits/sec    6    612 KBytes       
[  4]   5.00-6.00   sec  2.39 MBytes  20041 Kbits/sec    6    612 KBytes       
[  4]   6.00-7.00   sec  2.09 MBytes  17539 Kbits/sec   12    280 KBytes       
[  4]   7.00-8.00   sec  2.63 MBytes  22058 Kbits/sec    6    612 KBytes       
[  4]   8.00-9.00   sec  2.39 MBytes  20036 Kbits/sec    8    612 KBytes       
[  4]   9.00-10.00  sec  2.33 MBytes  19547 Kbits/sec    6    612 KBytes       
[  4]  10.00-11.00  sec  2.21 MBytes  18534 Kbits/sec   12    288 KBytes       
[  4]  11.00-12.00  sec  1.91 MBytes  16034 Kbits/sec    0    612 KBytes       
[  4]  12.00-13.00  sec  2.15 MBytes  18039 Kbits/sec   12    288 KBytes       
[  4]  13.00-14.00  sec  2.57 MBytes  21557 Kbits/sec    8    612 KBytes       
[  4]  14.00-15.00  sec  2.39 MBytes  20036 Kbits/sec    6    612 KBytes       
[  4]  15.00-16.00  sec  2.39 MBytes  20041 Kbits/sec    8    612 KBytes       
[  4]  16.00-17.00  sec  2.15 MBytes  18041 Kbits/sec   14    297 KBytes       
[  4]  17.00-18.00  sec  2.50 MBytes  20974 Kbits/sec    6    612 KBytes       
[  4]  18.00-19.00  sec  2.46 MBytes  20619 Kbits/sec    6    612 KBytes       
[  4]  19.00-20.00  sec  2.33 MBytes  19537 Kbits/sec    6    612 KBytes       
[  4]  20.00-21.00  sec  2.33 MBytes  19545 Kbits/sec    6    612 KBytes       
[  4]  21.00-22.00  sec  2.09 MBytes  17537 Kbits/sec   12   35.0 KBytes       
[  4]  22.00-23.00  sec  2.09 MBytes  17542 Kbits/sec    6    594 KBytes       
[  4]  23.00-24.00  sec  2.33 MBytes  19539 Kbits/sec    6    594 KBytes       
[  4]  24.00-25.00  sec  2.27 MBytes  19045 Kbits/sec   10    297 KBytes       
[  4]  25.00-26.00  sec  2.50 MBytes  20966 Kbits/sec    8    612 KBytes       
[  4]  26.00-27.00  sec  2.34 MBytes  19618 Kbits/sec    8    612 KBytes       
[  4]  27.00-28.00  sec  2.39 MBytes  20041 Kbits/sec    6    612 KBytes       
[  4]  28.00-29.00  sec  2.39 MBytes  20047 Kbits/sec    6    594 KBytes       
[  4]  29.00-30.00  sec  2.21 MBytes  18540 Kbits/sec   10    288 KBytes       
[  4]  30.00-31.00  sec  2.27 MBytes  19046 Kbits/sec    8    393 KBytes       
[  4]  31.00-32.00  sec  2.57 MBytes  21552 Kbits/sec    6    612 KBytes       
[  4]  32.00-33.00  sec  1.79 MBytes  15029 Kbits/sec    6    612 KBytes       
[  4]  33.00-34.00  sec  2.33 MBytes  19539 Kbits/sec    6    594 KBytes       
[  4]  34.00-35.00  sec  2.39 MBytes  20043 Kbits/sec    6    612 KBytes       
[  4]  35.00-36.00  sec  2.39 MBytes  20043 Kbits/sec    6    594 KBytes       
[  4]  36.00-37.00  sec  2.09 MBytes  17539 Kbits/sec   12    271 KBytes       
[  4]  37.00-38.00  sec  2.63 MBytes  22059 Kbits/sec    6    612 KBytes       
[  4]  38.00-39.00  sec  2.33 MBytes  19534 Kbits/sec    8    612 KBytes       
[  4]  39.00-40.00  sec  2.39 MBytes  20039 Kbits/sec    8    612 KBytes       
[  4]  40.00-41.00  sec  2.21 MBytes  18544 Kbits/sec   12    288 KBytes       
[  4]  41.00-42.00  sec  2.50 MBytes  20966 Kbits/sec    8    612 KBytes       
[  4]  42.00-43.00  sec  1.74 MBytes  14611 Kbits/sec    4    612 KBytes       
[  4]  43.00-44.00  sec  2.15 MBytes  18037 Kbits/sec   12    288 KBytes       
[  4]  44.00-45.00  sec  2.57 MBytes  21556 Kbits/sec    6    612 KBytes       
[  4]  45.00-46.00  sec  2.39 MBytes  20034 Kbits/sec    6    612 KBytes       
[  4]  46.00-47.00  sec  2.39 MBytes  20043 Kbits/sec    8    612 KBytes       
[  4]  47.00-48.00  sec  2.21 MBytes  18542 Kbits/sec   10    288 KBytes       
