Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51030 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.31 MBytes  10946 Kbits/sec    0    210 KBytes       
[  4]   1.00-2.00   sec  4.06 MBytes  34090 Kbits/sec   83    699 KBytes       
[  4]   2.00-3.00   sec  2.75 MBytes  23050 Kbits/sec  130   1.13 MBytes       
[  4]   3.00-4.00   sec  2.33 MBytes  19534 Kbits/sec   14   1.08 MBytes       
[  4]   4.00-5.00   sec  2.27 MBytes  19041 Kbits/sec    2    620 KBytes       
[  4]   5.00-6.00   sec  2.45 MBytes  20541 Kbits/sec   12   1.06 MBytes       
[  4]   6.00-7.00   sec  2.03 MBytes  17039 Kbits/sec   12    813 KBytes       
[  4]   7.00-8.00   sec  2.69 MBytes  22557 Kbits/sec    0   1.08 MBytes       
[  4]   8.00-9.00   sec  2.39 MBytes  20038 Kbits/sec   14   1.08 MBytes       
[  4]   9.00-10.00  sec  2.33 MBytes  19541 Kbits/sec    0   1.08 MBytes       
[  4]  10.00-11.00  sec  2.39 MBytes  20044 Kbits/sec   14   1.08 MBytes       
[  4]  11.00-12.00  sec  2.39 MBytes  20043 Kbits/sec   14   1.06 MBytes       
[  4]  12.00-13.00  sec  2.21 MBytes  18538 Kbits/sec    0   35.0 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10481 Kbits/sec   12    682 KBytes       
[  4]  14.00-15.00  sec  2.75 MBytes  23111 Kbits/sec    0   1.08 MBytes       
[  4]  15.00-16.00  sec  2.33 MBytes  19537 Kbits/sec   14   1.08 MBytes       
[  4]  16.00-17.00  sec  2.33 MBytes  19536 Kbits/sec    2    612 KBytes       
[  4]  17.00-18.00  sec  2.39 MBytes  20047 Kbits/sec   10   1.08 MBytes       
[  4]  18.00-19.00  sec  2.03 MBytes  17035 Kbits/sec   14    900 KBytes       
[  4]  19.00-20.00  sec  2.69 MBytes  22562 Kbits/sec    0   1.06 MBytes       
[  4]  20.00-21.00  sec  2.39 MBytes  20033 Kbits/sec   12   1.06 MBytes       
[  4]  21.00-22.00  sec  2.21 MBytes  18541 Kbits/sec    6    577 KBytes       
[  4]  22.00-23.00  sec  2.50 MBytes  20971 Kbits/sec    6   1.08 MBytes       
[  4]  23.00-24.00  sec  2.34 MBytes  19617 Kbits/sec   14   1.08 MBytes       
[  4]  24.00-25.00  sec  1.49 MBytes  12532 Kbits/sec    0   1.08 MBytes       
[  4]  25.00-26.00  sec  2.33 MBytes  19537 Kbits/sec   12   1.08 MBytes       
[  4]  26.00-27.00  sec  2.39 MBytes  20042 Kbits/sec    0   1.08 MBytes       
[  4]  27.00-28.00  sec  2.33 MBytes  19543 Kbits/sec   14   1.08 MBytes       
[  4]  28.00-29.00  sec  1.97 MBytes  16533 Kbits/sec   12    568 KBytes       
[  4]  29.00-30.00  sec  2.75 MBytes  23060 Kbits/sec    0   1.06 MBytes       
[  4]  30.00-31.00  sec  2.39 MBytes  20035 Kbits/sec   12   1.08 MBytes       
[  4]  31.00-32.00  sec  2.39 MBytes  20046 Kbits/sec    0   1.08 MBytes       
[  4]  32.00-33.00  sec  2.33 MBytes  19544 Kbits/sec   14   1.08 MBytes       
[  4]  33.00-34.00  sec  2.03 MBytes  17037 Kbits/sec   14    708 KBytes       
[  4]  34.00-35.00  sec  2.69 MBytes  22559 Kbits/sec    0   1.08 MBytes       
[  4]  35.00-36.00  sec  2.21 MBytes  18534 Kbits/sec   14   35.0 KBytes       
[  4]  36.00-37.00  sec  1.61 MBytes  13533 Kbits/sec    0   1.06 MBytes       
[  4]  37.00-38.00  sec  2.39 MBytes  20037 Kbits/sec   12   1.06 MBytes       
[  4]  38.00-39.00  sec  2.33 MBytes  19542 Kbits/sec    0   1.06 MBytes       
[  4]  39.00-40.00  sec  2.39 MBytes  20043 Kbits/sec   12   1.08 MBytes       
[  4]  40.00-41.00  sec  1.91 MBytes  16036 Kbits/sec   14    542 KBytes       
[  4]  41.00-42.00  sec  2.81 MBytes  23559 Kbits/sec    0   1.08 MBytes       
[  4]  42.00-43.00  sec  2.33 MBytes  19535 Kbits/sec   12   1.08 MBytes       
[  4]  43.00-44.00  sec  2.39 MBytes  20042 Kbits/sec    0   1.08 MBytes       
[  4]  44.00-45.00  sec  2.39 MBytes  20044 Kbits/sec   14   1.08 MBytes       
[  4]  45.00-46.00  sec  2.03 MBytes  17036 Kbits/sec   14    760 KBytes       
[  4]  46.00-47.00  sec  2.69 MBytes  22559 Kbits/sec    0   1.08 MBytes       
[  4]  47.00-48.00  sec  2.27 MBytes  19035 Kbits/sec   14   35.0 KBytes       
[  4]  48.00-49.00  sec  1.55 MBytes  13032 Kbits/sec    0   1.06 MBytes       
[  4]  49.00-50.00  sec  2.33 MBytes  19537 Kbits/sec   12   1.08 MBytes       
[  4]  50.00-51.00  sec  2.39 MBytes  20040 Kbits/sec    0   1.08 MBytes       
[  4]  51.00-52.00  sec  2.39 MBytes  20045 Kbits/sec   14   1.08 MBytes       
[  4]  52.00-53.00  sec  1.97 MBytes  16540 Kbits/sec   12    795 KBytes       
[  4]  53.00-54.00  sec  2.69 MBytes  22552 Kbits/sec    0   1.06 MBytes       
[  4]  54.00-55.00  sec  2.39 MBytes  20040 Kbits/sec   12   1.08 MBytes       
[  4]  55.00-56.00  sec  2.27 MBytes  19038 Kbits/sec    4    620 KBytes       
[  4]  56.00-57.00  sec  2.45 MBytes  20542 Kbits/sec   10   1.08 MBytes       
[  4]  57.00-58.00  sec  2.33 MBytes  19544 Kbits/sec   14   1.06 MBytes       
[  4]  58.00-59.00  sec  2.39 MBytes  20046 Kbits/sec    0   1.08 MBytes       
[  4]  59.00-60.00  sec  1.97 MBytes  16537 Kbits/sec   14   35.0 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec   139 MBytes  19399 Kbits/sec  661             sender
[  4]   0.00-60.00  sec   135 MBytes  18851 Kbits/sec                  receiver

iperf Done.
