Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 41618 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.33 MBytes  27900 Kbits/sec    0    361 KBytes       
[  4]   1.00-2.00   sec  13.6 MBytes  114190 Kbits/sec    0   8.83 MBytes       
[  4]   2.00-3.00   sec  18.9 MBytes  158774 Kbits/sec    0   8.83 MBytes       
[  4]   3.00-4.00   sec  19.7 MBytes  165528 Kbits/sec    0   8.83 MBytes       
[  4]   4.00-5.00   sec  19.4 MBytes  162414 Kbits/sec    0   8.83 MBytes       
[  4]   5.00-6.00   sec  18.9 MBytes  158769 Kbits/sec    0   8.83 MBytes       
[  4]   6.00-7.00   sec  19.4 MBytes  162901 Kbits/sec    0   8.83 MBytes       
[  4]   7.00-8.00   sec  19.4 MBytes  162413 Kbits/sec    0   8.83 MBytes       
[  4]   8.00-9.00   sec  19.4 MBytes  162396 Kbits/sec    0   8.83 MBytes       
[  4]   9.00-10.00  sec  18.9 MBytes  158765 Kbits/sec    0   8.83 MBytes       
[  4]  10.00-11.00  sec  19.4 MBytes  162383 Kbits/sec    0   8.83 MBytes       
[  4]  11.00-12.00  sec  19.4 MBytes  162401 Kbits/sec    0   8.83 MBytes       
[  4]  12.00-13.00  sec  19.4 MBytes  162400 Kbits/sec    0   8.83 MBytes       
[  4]  13.00-14.00  sec  19.4 MBytes  162926 Kbits/sec    0   8.83 MBytes       
[  4]  14.00-15.00  sec  18.6 MBytes  156115 Kbits/sec    0   8.83 MBytes       
[  4]  15.00-16.00  sec  19.4 MBytes  162418 Kbits/sec    0   8.83 MBytes       
[  4]  16.00-17.00  sec  11.4 MBytes  95853 Kbits/sec    0   8.83 MBytes       
[  4]  17.00-18.00  sec  18.7 MBytes  156634 Kbits/sec    0   8.83 MBytes       
[  4]  18.00-19.00  sec  20.0 MBytes  167765 Kbits/sec    0   8.83 MBytes       
[  4]  19.00-20.00  sec  18.1 MBytes  151928 Kbits/sec    0   8.83 MBytes       
[  4]  20.00-21.00  sec  19.9 MBytes  166612 Kbits/sec    0   8.83 MBytes       
[  4]  21.00-22.00  sec  18.9 MBytes  158797 Kbits/sec    0   8.83 MBytes       
[  4]  22.00-23.00  sec  19.4 MBytes  162890 Kbits/sec    0   8.83 MBytes       
[  4]  23.00-24.00  sec  19.4 MBytes  162405 Kbits/sec    0   8.83 MBytes       
[  4]  24.00-25.00  sec  19.4 MBytes  162395 Kbits/sec    0   8.83 MBytes       
[  4]  25.00-26.00  sec  18.9 MBytes  158750 Kbits/sec    0   8.83 MBytes       
[  4]  26.00-27.00  sec  19.4 MBytes  162391 Kbits/sec    0   8.83 MBytes       
[  4]  27.00-28.00  sec  19.4 MBytes  162398 Kbits/sec    0   8.83 MBytes       
[  4]  28.00-29.00  sec  19.4 MBytes  162400 Kbits/sec    0   8.83 MBytes       
[  4]  29.00-30.00  sec  19.4 MBytes  162400 Kbits/sec    0   8.83 MBytes       
[  4]  30.00-31.00  sec  18.7 MBytes  157159 Kbits/sec    0   8.83 MBytes       
[  4]  31.00-32.00  sec  19.4 MBytes  162439 Kbits/sec    0   8.83 MBytes       
[  4]  32.00-33.00  sec  19.4 MBytes  162394 Kbits/sec    0   8.83 MBytes       
[  4]  33.00-34.00  sec  11.4 MBytes  95849 Kbits/sec    0   8.83 MBytes       
[  4]  34.00-35.00  sec  19.9 MBytes  167114 Kbits/sec    0   8.83 MBytes       
[  4]  35.00-36.00  sec  19.1 MBytes  160347 Kbits/sec    0   8.83 MBytes       
[  4]  36.00-37.00  sec  18.9 MBytes  158746 Kbits/sec    0   8.83 MBytes       
[  4]  37.00-38.00  sec  19.9 MBytes  166604 Kbits/sec    0   8.83 MBytes       
[  4]  38.00-39.00  sec  18.7 MBytes  156660 Kbits/sec    0   8.83 MBytes       
[  4]  39.00-40.00  sec  19.4 MBytes  162932 Kbits/sec    0   8.83 MBytes       
[  4]  40.00-41.00  sec  19.0 MBytes  159293 Kbits/sec    0   8.83 MBytes       
[  4]  41.00-42.00  sec  19.9 MBytes  166603 Kbits/sec    0   8.83 MBytes       
[  4]  42.00-43.00  sec  19.0 MBytes  159828 Kbits/sec    0   8.83 MBytes       
[  4]  43.00-44.00  sec  18.9 MBytes  158752 Kbits/sec    0   8.83 MBytes       
[  4]  44.00-45.00  sec  19.9 MBytes  166613 Kbits/sec    0   8.83 MBytes       
[  4]  45.00-46.00  sec  18.8 MBytes  157303 Kbits/sec    0   8.83 MBytes       
[  4]  46.00-47.00  sec  19.4 MBytes  162910 Kbits/sec    0   8.83 MBytes       
