Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 40722 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  6.69 MBytes  56083 Kbits/sec    0   2.83 MBytes       
[  4]  32.00-33.00  sec  28.9 MBytes  242731 Kbits/sec    0   6.01 MBytes       
[  4]  33.00-34.00  sec  28.8 MBytes  241126 Kbits/sec    0   6.01 MBytes       
[  4]  34.00-35.00  sec  28.9 MBytes  242717 Kbits/sec    0   6.01 MBytes       
[  4]  35.00-36.00  sec  28.7 MBytes  240551 Kbits/sec    0   6.01 MBytes       
[  4]  36.00-37.00  sec  28.7 MBytes  240535 Kbits/sec    0   6.01 MBytes       
[  4]  37.00-38.00  sec  28.5 MBytes  239360 Kbits/sec    0   6.01 MBytes       
[  4]  38.00-39.00  sec  28.9 MBytes  242698 Kbits/sec    0   6.01 MBytes       
[  4]  39.00-40.00  sec  28.9 MBytes  242680 Kbits/sec    0   6.01 MBytes       
[  4]  40.00-41.00  sec  28.7 MBytes  240539 Kbits/sec    0   6.01 MBytes       
[  4]  41.00-42.00  sec  28.5 MBytes  239340 Kbits/sec    0   6.01 MBytes       
[  4]  42.00-43.00  sec  28.7 MBytes  241076 Kbits/sec    0   6.01 MBytes       
[  4]  43.00-44.00  sec  28.9 MBytes  242724 Kbits/sec    0   6.01 MBytes       
[  4]  44.00-45.00  sec  28.8 MBytes  241125 Kbits/sec    0   6.01 MBytes       
[  4]  45.00-46.00  sec  28.9 MBytes  242726 Kbits/sec    0   6.01 MBytes       
[  4]  46.00-47.00  sec  28.7 MBytes  240542 Kbits/sec    0   6.01 MBytes       
[  4]  47.00-48.00  sec  28.7 MBytes  241056 Kbits/sec    0   6.01 MBytes       
[  4]  48.00-49.00  sec  28.7 MBytes  240595 Kbits/sec    0   6.01 MBytes       
[  4]  49.00-50.00  sec  28.7 MBytes  240594 Kbits/sec    0   6.01 MBytes       
[  4]  50.00-51.00  sec  28.9 MBytes  242672 Kbits/sec    0   6.01 MBytes       
[  4]  51.00-52.00  sec  28.7 MBytes  240540 Kbits/sec    0   6.01 MBytes       
[  4]  52.00-53.00  sec  28.9 MBytes  242204 Kbits/sec    0   6.01 MBytes       
[  4]  53.00-54.00  sec  28.7 MBytes  240534 Kbits/sec    0   6.01 MBytes       
[  4]  54.00-55.00  sec  28.7 MBytes  241094 Kbits/sec    0   6.01 MBytes       
[  4]  55.00-56.00  sec  28.7 MBytes  241110 Kbits/sec    0   6.01 MBytes       
[  4]  56.00-57.00  sec  28.7 MBytes  240598 Kbits/sec    0   6.01 MBytes       
[  4]  57.00-58.00  sec  28.9 MBytes  242717 Kbits/sec    0   6.01 MBytes       
[  4]  58.00-59.00  sec  28.7 MBytes  240536 Kbits/sec    0   6.01 MBytes       
[  4]  59.00-60.00  sec  28.9 MBytes  242202 Kbits/sec    0   6.01 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  1.66 GBytes  238189 Kbits/sec    0             sender
[  4]   0.00-60.00  sec  1.66 GBytes  238050 Kbits/sec                  receiver

iperf Done.
