Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 52600 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.98 MBytes  24978 Kbits/sec    0    472 KBytes       
[  4]   1.00-2.00   sec  14.3 MBytes  119786 Kbits/sec    0   8.81 MBytes       
[  4]   2.00-3.00   sec  19.3 MBytes  162197 Kbits/sec    0   8.82 MBytes       
[  4]   3.00-4.00   sec  19.3 MBytes  162264 Kbits/sec    0   8.82 MBytes       
[  4]   4.00-5.00   sec  18.9 MBytes  158205 Kbits/sec    0   8.82 MBytes       
[  4]   5.00-6.00   sec  19.3 MBytes  162223 Kbits/sec    0   8.82 MBytes       
[  4]   6.00-7.00   sec  19.2 MBytes  160762 Kbits/sec    0   8.82 MBytes       
[  4]   7.00-8.00   sec  19.3 MBytes  162180 Kbits/sec    0   8.82 MBytes       
[  4]   8.00-9.00   sec  19.2 MBytes  161242 Kbits/sec    0   8.82 MBytes       
[  4]   9.00-10.00  sec  18.9 MBytes  158256 Kbits/sec    0   8.82 MBytes       
[  4]  10.00-11.00  sec  19.8 MBytes  166215 Kbits/sec    0   8.82 MBytes       
[  4]  11.00-12.00  sec  12.7 MBytes  106924 Kbits/sec    0   8.82 MBytes       
[  4]  12.00-13.00  sec  17.6 MBytes  147771 Kbits/sec    0   8.82 MBytes       
[  4]  13.00-14.00  sec  20.0 MBytes  167695 Kbits/sec    0   8.82 MBytes       
[  4]  14.00-15.00  sec  18.1 MBytes  151704 Kbits/sec    0   8.82 MBytes       
[  4]  15.00-16.00  sec  20.6 MBytes  172688 Kbits/sec    0   8.82 MBytes       
[  4]  16.00-17.00  sec  18.1 MBytes  151704 Kbits/sec    0   8.82 MBytes       
[  4]  17.00-18.00  sec  19.8 MBytes  166238 Kbits/sec    0   8.82 MBytes       
[  4]  18.00-19.00  sec  18.9 MBytes  158268 Kbits/sec    0   8.82 MBytes       
[  4]  19.00-20.00  sec  19.3 MBytes  162231 Kbits/sec    0   8.82 MBytes       
[  4]  20.00-21.00  sec  19.3 MBytes  162216 Kbits/sec    0   8.82 MBytes       
[  4]  21.00-22.00  sec  19.1 MBytes  160259 Kbits/sec    0   8.82 MBytes       
[  4]  22.00-23.00  sec  19.3 MBytes  161763 Kbits/sec    0   8.82 MBytes       
[  4]  23.00-24.00  sec  18.6 MBytes  155692 Kbits/sec    0   8.82 MBytes       
[  4]  24.00-25.00  sec  11.8 MBytes  99295 Kbits/sec    0   8.82 MBytes       
[  4]  25.00-26.00  sec  20.2 MBytes  169190 Kbits/sec    0   8.82 MBytes       
[  4]  26.00-27.00  sec  18.1 MBytes  151743 Kbits/sec    0   8.82 MBytes       
[  4]  27.00-28.00  sec  20.4 MBytes  171211 Kbits/sec    0   8.82 MBytes       
[  4]  28.00-29.00  sec  18.1 MBytes  151698 Kbits/sec    0   8.82 MBytes       
[  4]  29.00-30.00  sec  19.8 MBytes  166162 Kbits/sec    0   8.82 MBytes       
[  4]  30.00-31.00  sec  18.9 MBytes  158274 Kbits/sec    0   8.82 MBytes       
[  4]  31.00-32.00  sec  19.3 MBytes  162187 Kbits/sec    0   8.82 MBytes       
[  4]  32.00-33.00  sec  19.2 MBytes  160695 Kbits/sec    0   8.82 MBytes       
[  4]  33.00-34.00  sec  19.3 MBytes  162228 Kbits/sec    0   8.82 MBytes       
[  4]  34.00-35.00  sec  18.9 MBytes  158695 Kbits/sec    0   8.82 MBytes       
[  4]  35.00-36.00  sec  19.3 MBytes  162223 Kbits/sec    0   8.82 MBytes       
[  4]  36.00-37.00  sec  19.3 MBytes  162263 Kbits/sec    0   8.82 MBytes       
[  4]  37.00-38.00  sec  11.2 MBytes  94293 Kbits/sec    0   8.82 MBytes       
[  4]  38.00-39.00  sec  19.4 MBytes  162689 Kbits/sec    0   8.82 MBytes       
[  4]  39.00-40.00  sec  19.5 MBytes  163723 Kbits/sec    0   8.82 MBytes       
[  4]  40.00-41.00  sec  18.6 MBytes  156197 Kbits/sec    0   8.82 MBytes       
[  4]  41.00-42.00  sec  20.1 MBytes  168735 Kbits/sec    0   8.82 MBytes       
[  4]  42.00-43.00  sec  18.5 MBytes  154777 Kbits/sec    0   8.82 MBytes       
