Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51790 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  15.5 MBytes  130128 Kbits/sec   16    472 KBytes       
[  4]   1.00-2.00   sec  22.0 MBytes  184399 Kbits/sec    0    655 KBytes       
[  4]   2.00-3.00   sec  27.7 MBytes  232495 Kbits/sec    4    577 KBytes       
[  4]   3.00-4.00   sec  25.9 MBytes  217483 Kbits/sec    0    751 KBytes       
[  4]   4.00-5.00   sec  26.7 MBytes  223994 Kbits/sec    4    673 KBytes       
[  4]   5.00-6.00   sec  28.0 MBytes  234499 Kbits/sec    4    585 KBytes       
[  4]   6.00-7.00   sec  25.1 MBytes  210958 Kbits/sec    0    751 KBytes       
[  4]   7.00-8.00   sec  26.3 MBytes  220982 Kbits/sec    2    673 KBytes       
[  4]   8.00-9.00   sec  28.0 MBytes  234498 Kbits/sec    4    594 KBytes       
[  4]   9.00-10.00  sec  25.7 MBytes  215482 Kbits/sec    0    760 KBytes       
[  4]  10.00-11.00  sec  27.2 MBytes  227984 Kbits/sec    4    673 KBytes       
[  4]  11.00-12.00  sec  28.1 MBytes  236022 Kbits/sec    0    839 KBytes       
[  4]  12.00-13.00  sec  25.9 MBytes  217460 Kbits/sec    4    751 KBytes       
[  4]  13.00-14.00  sec  26.5 MBytes  222480 Kbits/sec    4    664 KBytes       
[  4]  14.00-15.00  sec  27.7 MBytes  232013 Kbits/sec    4    585 KBytes       
[  4]  15.00-16.00  sec  25.4 MBytes  213461 Kbits/sec    0    760 KBytes       
[  4]  16.00-17.00  sec  26.8 MBytes  224485 Kbits/sec    1    673 KBytes       
[  4]  17.00-18.00  sec  28.1 MBytes  235525 Kbits/sec    2    585 KBytes       
[  4]  18.00-19.00  sec  25.6 MBytes  214455 Kbits/sec    0    760 KBytes       
[  4]  19.00-20.00  sec  26.5 MBytes  222488 Kbits/sec    4    682 KBytes       
[  4]  20.00-21.00  sec  27.6 MBytes  231502 Kbits/sec    2    594 KBytes       
[  4]  21.00-22.00  sec  25.7 MBytes  215962 Kbits/sec    0    769 KBytes       
[  4]  22.00-23.00  sec  26.0 MBytes  217991 Kbits/sec    1    682 KBytes       
[  4]  23.00-24.00  sec  27.8 MBytes  232992 Kbits/sec    5    612 KBytes       
[  4]  24.00-25.00  sec  26.1 MBytes  218982 Kbits/sec    0    778 KBytes       
[  4]  25.00-26.00  sec  25.8 MBytes  216461 Kbits/sec    1    690 KBytes       
[  4]  26.00-27.00  sec  28.1 MBytes  235509 Kbits/sec    4    603 KBytes       
[  4]  27.00-28.00  sec  25.9 MBytes  217487 Kbits/sec    0    769 KBytes       
[  4]  28.00-29.00  sec  26.3 MBytes  220473 Kbits/sec    4    682 KBytes       
[  4]  29.00-30.00  sec  28.4 MBytes  238518 Kbits/sec    0    856 KBytes       
