Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 41204 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.93 MBytes  24562 Kbits/sec    0    452 KBytes       
[  4]   1.00-2.00   sec  16.2 MBytes  135701 Kbits/sec    0   6.00 MBytes       
[  4]   2.00-3.00   sec  17.7 MBytes  148563 Kbits/sec    0   6.00 MBytes       
[  4]   3.00-4.00   sec  20.7 MBytes  173785 Kbits/sec    0   6.00 MBytes       
[  4]   4.00-5.00   sec  18.3 MBytes  153256 Kbits/sec    0   6.00 MBytes       
[  4]   5.00-6.00   sec  19.9 MBytes  167147 Kbits/sec    0   6.00 MBytes       
[  4]   6.00-7.00   sec  20.1 MBytes  169021 Kbits/sec    0   6.00 MBytes       
[  4]   7.00-8.00   sec  18.2 MBytes  152637 Kbits/sec    0   6.00 MBytes       
[  4]   8.00-9.00   sec  19.9 MBytes  167021 Kbits/sec    0   6.00 MBytes       
[  4]   9.00-10.00  sec  18.6 MBytes  156002 Kbits/sec    0   6.00 MBytes       
[  4]  10.00-11.00  sec  19.9 MBytes  166829 Kbits/sec    0   6.00 MBytes       
[  4]  11.00-12.00  sec  19.5 MBytes  163326 Kbits/sec    0   6.00 MBytes       
[  4]  12.00-13.00  sec  18.6 MBytes  155992 Kbits/sec    0   6.00 MBytes       
[  4]  13.00-14.00  sec  19.9 MBytes  166711 Kbits/sec    0   6.00 MBytes       
[  4]  14.00-15.00  sec  19.0 MBytes  159170 Kbits/sec    0   6.00 MBytes       
[  4]  15.00-16.00  sec  19.0 MBytes  159091 Kbits/sec    0   6.00 MBytes       
[  4]  16.00-17.00  sec  19.8 MBytes  166387 Kbits/sec    0   6.00 MBytes       
[  4]  17.00-18.00  sec  19.0 MBytes  159144 Kbits/sec    0   6.00 MBytes       
[  4]  18.00-19.00  sec  19.9 MBytes  166888 Kbits/sec    0   6.00 MBytes       
[  4]  19.00-20.00  sec  19.0 MBytes  159167 Kbits/sec    0   6.00 MBytes       
[  4]  20.00-21.00  sec  19.5 MBytes  163301 Kbits/sec    0   6.00 MBytes       
[  4]  21.00-22.00  sec  19.4 MBytes  162734 Kbits/sec    0   6.00 MBytes       
[  4]  22.00-23.00  sec  19.4 MBytes  162783 Kbits/sec    0   6.00 MBytes       
[  4]  23.00-24.00  sec  19.5 MBytes  163312 Kbits/sec    0   6.00 MBytes       
[  4]  24.00-25.00  sec  18.7 MBytes  156506 Kbits/sec    0   6.00 MBytes       
[  4]  25.00-26.00  sec  19.5 MBytes  163344 Kbits/sec    0   6.00 MBytes       
[  4]  26.00-27.00  sec  19.5 MBytes  163303 Kbits/sec    0   6.00 MBytes       
[  4]  27.00-28.00  sec  19.5 MBytes  163312 Kbits/sec    0   6.00 MBytes       
[  4]  28.00-29.00  sec  19.4 MBytes  162790 Kbits/sec    0   6.00 MBytes       
[  4]  29.00-30.00  sec  19.0 MBytes  159152 Kbits/sec    0   6.00 MBytes       
[  4]  30.00-31.00  sec  19.9 MBytes  166854 Kbits/sec    0   6.00 MBytes       
[  4]  31.00-32.00  sec  18.8 MBytes  158137 Kbits/sec    0   6.00 MBytes       
[  4]  32.00-33.00  sec  19.4 MBytes  162775 Kbits/sec    0   6.00 MBytes       
[  4]  33.00-34.00  sec  19.4 MBytes  162799 Kbits/sec    0   6.00 MBytes       
[  4]  34.00-35.00  sec  19.3 MBytes  162282 Kbits/sec    0   6.00 MBytes       
[  4]  35.00-36.00  sec  19.4 MBytes  162795 Kbits/sec    0   6.00 MBytes       
[  4]  36.00-37.00  sec  19.0 MBytes  159164 Kbits/sec    0   6.00 MBytes       
[  4]  37.00-38.00  sec  19.4 MBytes  162785 Kbits/sec    0   6.00 MBytes       
[  4]  38.00-39.00  sec  19.4 MBytes  162800 Kbits/sec    0   6.00 MBytes       
[  4]  39.00-40.00  sec  19.4 MBytes  162691 Kbits/sec    0   6.00 MBytes       
[  4]  40.00-41.00  sec  19.4 MBytes  162684 Kbits/sec    0   6.00 MBytes       
[  4]  41.00-42.00  sec  19.2 MBytes  160727 Kbits/sec    0   6.00 MBytes       
[  4]  42.00-43.00  sec  19.2 MBytes  160709 Kbits/sec    0   6.00 MBytes       
[  4]  43.00-44.00  sec  19.9 MBytes  166778 Kbits/sec    0   6.00 MBytes       
[  4]  44.00-45.00  sec  18.7 MBytes  156524 Kbits/sec    0   6.00 MBytes       
[  4]  45.00-46.00  sec  19.4 MBytes  162827 Kbits/sec    0   6.00 MBytes       
[  4]  46.00-47.00  sec  19.4 MBytes  162800 Kbits/sec    0   6.00 MBytes       
[  4]  47.00-48.00  sec  19.4 MBytes  162795 Kbits/sec    0   6.00 MBytes       
[  4]  48.00-49.00  sec  19.4 MBytes  162803 Kbits/sec    0   6.00 MBytes       
[  4]  49.00-50.00  sec  18.7 MBytes  156515 Kbits/sec    0   6.00 MBytes       
[  4]  50.00-51.00  sec  19.5 MBytes  163349 Kbits/sec    0   6.00 MBytes       
[  4]  51.00-52.00  sec  19.5 MBytes  163321 Kbits/sec    0   6.00 MBytes       
[  4]  52.00-53.00  sec  19.4 MBytes  162801 Kbits/sec    0   6.00 MBytes       
[  4]  53.00-54.00  sec  19.4 MBytes  162802 Kbits/sec    0   6.00 MBytes       
[  4]  54.00-55.00  sec  19.0 MBytes  159163 Kbits/sec    0   6.00 MBytes       
[  4]  55.00-56.00  sec  19.9 MBytes  166719 Kbits/sec    0   6.00 MBytes       
[  4]  56.00-57.00  sec  19.0 MBytes  159170 Kbits/sec    0   6.00 MBytes       
[  4]  57.00-58.00  sec  19.0 MBytes  159150 Kbits/sec    0   6.00 MBytes       
[  4]  58.00-59.00  sec  19.9 MBytes  166631 Kbits/sec    0   6.00 MBytes       
[  4]  59.00-60.00  sec  19.0 MBytes  159147 Kbits/sec    0   6.00 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  1.11 GBytes  159190 Kbits/sec    0             sender
[  4]   0.00-60.00  sec  1.11 GBytes  159054 Kbits/sec                  receiver

iperf Done.
