Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 41194 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.90 MBytes  24283 Kbits/sec    0    452 KBytes       
[  4]   1.00-2.00   sec  16.2 MBytes  135702 Kbits/sec    0   6.01 MBytes       
[  4]   2.00-3.00   sec  17.7 MBytes  148457 Kbits/sec    0   6.01 MBytes       
[  4]   3.00-4.00   sec  20.7 MBytes  173361 Kbits/sec    0   6.01 MBytes       
[  4]   4.00-5.00   sec  18.2 MBytes  152878 Kbits/sec    0   6.01 MBytes       
[  4]   5.00-6.00   sec  19.9 MBytes  167141 Kbits/sec    0   6.01 MBytes       
[  4]   6.00-7.00   sec  20.2 MBytes  169547 Kbits/sec    0   6.01 MBytes       
[  4]   7.00-8.00   sec  18.2 MBytes  152338 Kbits/sec    0   6.01 MBytes       
[  4]   8.00-9.00   sec  19.9 MBytes  166839 Kbits/sec    0   6.01 MBytes       
[  4]   9.00-10.00  sec  18.6 MBytes  156003 Kbits/sec    0   6.01 MBytes       
[  4]  10.00-11.00  sec  19.9 MBytes  166841 Kbits/sec    0   6.01 MBytes       
[  4]  11.00-12.00  sec  19.4 MBytes  162811 Kbits/sec    0   6.01 MBytes       
[  4]  12.00-13.00  sec  18.6 MBytes  156138 Kbits/sec    0   6.01 MBytes       
[  4]  13.00-14.00  sec  19.9 MBytes  166856 Kbits/sec    0   6.01 MBytes       
[  4]  14.00-15.00  sec  19.0 MBytes  159180 Kbits/sec    0   6.01 MBytes       
[  4]  15.00-16.00  sec  19.4 MBytes  162761 Kbits/sec    0   6.01 MBytes       
[  4]  16.00-17.00  sec  19.4 MBytes  162793 Kbits/sec    0   6.01 MBytes       
[  4]  17.00-18.00  sec  19.5 MBytes  163312 Kbits/sec    0   6.01 MBytes       
[  4]  18.00-19.00  sec  19.5 MBytes  163312 Kbits/sec    0   6.01 MBytes       
[  4]  19.00-20.00  sec  18.9 MBytes  158847 Kbits/sec    0   6.01 MBytes       
[  4]  20.00-21.00  sec  19.4 MBytes  162764 Kbits/sec    0   6.01 MBytes       
[  4]  21.00-22.00  sec  19.4 MBytes  162789 Kbits/sec    0   6.01 MBytes       
[  4]  22.00-23.00  sec  19.4 MBytes  162793 Kbits/sec    0   6.01 MBytes       
[  4]  23.00-24.00  sec  19.4 MBytes  163084 Kbits/sec    0   6.01 MBytes       
