Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51214 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.06 MBytes  34071 Kbits/sec   17    350 KBytes       
[  4]   1.00-2.00   sec  4.90 MBytes  41089 Kbits/sec    0    419 KBytes       
[  4]   2.00-3.00   sec  5.50 MBytes  46102 Kbits/sec    0    446 KBytes       
[  4]   3.00-4.00   sec  6.03 MBytes  50599 Kbits/sec    0    498 KBytes       
[  4]   4.00-5.00   sec  5.73 MBytes  48107 Kbits/sec    3    411 KBytes       
[  4]   5.00-6.00   sec  5.67 MBytes  47608 Kbits/sec    0    498 KBytes       
[  4]   6.00-7.00   sec  5.62 MBytes  47102 Kbits/sec    3    419 KBytes       
[  4]   7.00-8.00   sec  5.67 MBytes  47600 Kbits/sec    0    481 KBytes       
[  4]   8.00-9.00   sec  5.91 MBytes  49603 Kbits/sec    0    524 KBytes       
[  4]   9.00-10.00  sec  5.44 MBytes  45607 Kbits/sec    4    446 KBytes       
[  4]  10.00-11.00  sec  5.85 MBytes  49109 Kbits/sec    0    516 KBytes       
[  4]  11.00-12.00  sec  5.67 MBytes  47603 Kbits/sec    4    393 KBytes       
[  4]  12.00-13.00  sec  5.56 MBytes  46597 Kbits/sec    0    489 KBytes       
[  4]  13.00-14.00  sec  5.91 MBytes  49614 Kbits/sec    0    533 KBytes       
[  4]  14.00-15.00  sec  5.44 MBytes  45592 Kbits/sec    3    463 KBytes       
[  4]  15.00-16.00  sec  5.91 MBytes  49612 Kbits/sec    0    516 KBytes       
[  4]  16.00-17.00  sec  5.50 MBytes  46093 Kbits/sec    4    419 KBytes       
[  4]  17.00-18.00  sec  5.73 MBytes  48114 Kbits/sec    0    498 KBytes       
[  4]  18.00-19.00  sec  5.50 MBytes  46098 Kbits/sec    4    367 KBytes       
[  4]  19.00-20.00  sec  5.79 MBytes  48606 Kbits/sec    0    481 KBytes       
[  4]  20.00-21.00  sec  5.91 MBytes  49604 Kbits/sec    0    524 KBytes       
[  4]  21.00-22.00  sec  5.44 MBytes  45600 Kbits/sec    5    446 KBytes       
[  4]  22.00-23.00  sec  5.79 MBytes  48608 Kbits/sec    0    516 KBytes       
[  4]  23.00-24.00  sec  5.67 MBytes  47606 Kbits/sec    4    402 KBytes       
[  4]  24.00-25.00  sec  5.62 MBytes  47103 Kbits/sec    0    498 KBytes       
[  4]  25.00-26.00  sec  5.91 MBytes  49604 Kbits/sec    0    533 KBytes       
[  4]  26.00-27.00  sec  5.38 MBytes  45096 Kbits/sec    4    472 KBytes       
[  4]  27.00-28.00  sec  5.85 MBytes  49107 Kbits/sec    0    516 KBytes       
[  4]  28.00-29.00  sec  5.56 MBytes  46606 Kbits/sec    2    428 KBytes       
[  4]  29.00-30.00  sec  5.73 MBytes  48098 Kbits/sec    0    507 KBytes       
[  4]  30.00-31.00  sec  5.62 MBytes  47103 Kbits/sec    4    393 KBytes       
[  4]  31.00-32.00  sec  5.38 MBytes  45103 Kbits/sec    0    437 KBytes       
