Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 54710 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.48 MBytes  20822 Kbits/sec    6    373 KBytes       
[  4]   1.00-2.00   sec  1.80 MBytes  15117 Kbits/sec   62    310 KBytes       
[  4]   2.00-3.00   sec  2.11 MBytes  17720 Kbits/sec    0    348 KBytes       
[  4]   3.00-4.00   sec  2.24 MBytes  18766 Kbits/sec    0    372 KBytes       
[  4]   4.00-5.00   sec  2.30 MBytes  19286 Kbits/sec    0    385 KBytes       
[  4]   5.00-6.00   sec  2.30 MBytes  19288 Kbits/sec    0    390 KBytes       
[  4]   6.00-7.00   sec  2.30 MBytes  19287 Kbits/sec    0    390 KBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18767 Kbits/sec    0    390 KBytes       
[  4]   8.00-9.00   sec  2.30 MBytes  19287 Kbits/sec    0    393 KBytes       
[  4]   9.00-10.00  sec  2.36 MBytes  19809 Kbits/sec    0    402 KBytes       
[  4]  10.00-11.00  sec  2.36 MBytes  19809 Kbits/sec    0    420 KBytes       
[  4]  11.00-12.00  sec  2.36 MBytes  19809 Kbits/sec    2    423 KBytes       
[  4]  12.00-13.00  sec  2.30 MBytes  19288 Kbits/sec    4    359 KBytes       
[  4]  13.00-14.00  sec  2.24 MBytes  18766 Kbits/sec    0    400 KBytes       
[  4]  14.00-15.00  sec  2.30 MBytes  19287 Kbits/sec    0    427 KBytes       
[  4]  15.00-16.00  sec  2.24 MBytes  18766 Kbits/sec    0    443 KBytes       
[  4]  16.00-17.00  sec  2.24 MBytes  18771 Kbits/sec    5    328 KBytes       
[  4]  17.00-18.00  sec  2.17 MBytes  18241 Kbits/sec    0    355 KBytes       
[  4]  18.00-19.00  sec  2.30 MBytes  19286 Kbits/sec    0    370 KBytes       
[  4]  19.00-20.00  sec  2.30 MBytes  19288 Kbits/sec    0    378 KBytes       
[  4]  20.00-21.00  sec  2.24 MBytes  18766 Kbits/sec    0    378 KBytes       
[  4]  21.00-22.00  sec  2.30 MBytes  19286 Kbits/sec    0    378 KBytes       
[  4]  22.00-23.00  sec  2.30 MBytes  19288 Kbits/sec    0    379 KBytes       
[  4]  23.00-24.00  sec  2.24 MBytes  18767 Kbits/sec    0    387 KBytes       
[  4]  24.00-25.00  sec  2.30 MBytes  19287 Kbits/sec    0    403 KBytes       
[  4]  25.00-26.00  sec  2.24 MBytes  18766 Kbits/sec    0    430 KBytes       
[  4]  26.00-27.00  sec  2.30 MBytes  19289 Kbits/sec    6    327 KBytes       
[  4]  27.00-28.00  sec  2.24 MBytes  18766 Kbits/sec    0    379 KBytes       
[  4]  28.00-29.00  sec  2.24 MBytes  18766 Kbits/sec    0    414 KBytes       
[  4]  29.00-30.00  sec  2.30 MBytes  19287 Kbits/sec    0    436 KBytes       
[  4]  30.00-31.00  sec  2.05 MBytes  17204 Kbits/sec    2    390 KBytes       
[  4]  31.00-32.00  sec  2.36 MBytes  19805 Kbits/sec    0    344 KBytes       
[  4]  32.00-33.00  sec  2.24 MBytes  18768 Kbits/sec    0    365 KBytes       
[  4]  33.00-34.00  sec  2.30 MBytes  19287 Kbits/sec    0    375 KBytes       
[  4]  34.00-35.00  sec  2.30 MBytes  19288 Kbits/sec    0    379 KBytes       
[  4]  35.00-36.00  sec  2.24 MBytes  18767 Kbits/sec    0    379 KBytes       
[  4]  36.00-37.00  sec  2.30 MBytes  19286 Kbits/sec    0    379 KBytes       
[  4]  37.00-38.00  sec  2.30 MBytes  19287 Kbits/sec    0    383 KBytes       
[  4]  38.00-39.00  sec  2.24 MBytes  18767 Kbits/sec    0    395 KBytes       
[  4]  39.00-40.00  sec  2.30 MBytes  19286 Kbits/sec    0    414 KBytes       
[  4]  40.00-41.00  sec  2.24 MBytes  18767 Kbits/sec    0    448 KBytes       
[  4]  41.00-42.00  sec  2.24 MBytes  18768 Kbits/sec    8    351 KBytes       
[  4]  42.00-43.00  sec  2.24 MBytes  18764 Kbits/sec    0    396 KBytes       
[  4]  43.00-44.00  sec  2.30 MBytes  19287 Kbits/sec    0    424 KBytes       
[  4]  44.00-44.40  sec   891 KBytes  18309 Kbits/sec    0    433 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-44.40  sec   100 MBytes  18973 Kbits/sec   95             sender
[  4]   0.00-44.40  sec  98.4 MBytes  18594 Kbits/sec                  receiver

iperf Done.
