Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 50990 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.51 MBytes  29455 Kbits/sec    0    320 KBytes       
[  4]   1.00-2.00   sec  2.86 MBytes  23972 Kbits/sec    0    437 KBytes       
[  4]   2.00-3.00   sec  2.92 MBytes  24496 Kbits/sec    0    553 KBytes       
[  4]   3.00-4.00   sec  2.92 MBytes  24509 Kbits/sec    0    670 KBytes       
[  4]   4.00-5.00   sec  2.30 MBytes  19279 Kbits/sec    0    786 KBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18767 Kbits/sec    0    904 KBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18767 Kbits/sec    0   1020 KBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.11 MBytes       
[  4]   8.00-9.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.22 MBytes       
[  4]   9.00-10.00  sec  2.17 MBytes  18246 Kbits/sec    0   1.34 MBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18765 Kbits/sec    0   1.45 MBytes       
[  4]  11.00-12.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.57 MBytes       
[  4]  12.00-13.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.68 MBytes       
[  4]  13.00-14.00  sec  2.24 MBytes  18767 Kbits/sec    0   1.79 MBytes       
[  4]  14.00-15.00  sec  2.25 MBytes  18835 Kbits/sec    0   1.91 MBytes       
[  4]  15.00-16.00  sec  2.19 MBytes  18350 Kbits/sec    0   2.13 MBytes       
[  4]  16.00-17.00  sec  2.31 MBytes  19414 Kbits/sec    0   2.46 MBytes       
[  4]  17.00-18.00  sec  2.25 MBytes  18896 Kbits/sec    0   2.84 MBytes       
[  4]  18.00-19.00  sec  2.25 MBytes  18895 Kbits/sec    0   3.15 MBytes       
[  4]  19.00-20.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.15 MBytes       
[  4]  20.00-21.00  sec  2.31 MBytes  19418 Kbits/sec    0   3.15 MBytes       
[  4]  21.00-22.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  22.00-23.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  23.00-24.00  sec  2.38 MBytes  19937 Kbits/sec    0   3.15 MBytes       
[  4]  24.00-25.00  sec  2.19 MBytes  18376 Kbits/sec    0   3.15 MBytes       
[  4]  25.00-26.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.15 MBytes       
[  4]  26.00-27.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  27.00-28.00  sec  2.26 MBytes  18941 Kbits/sec    0   3.15 MBytes       
[  4]  28.00-29.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.15 MBytes       
[  4]  29.00-30.00  sec  2.25 MBytes  18898 Kbits/sec    0   3.15 MBytes       
[  4]  30.00-31.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.15 MBytes       
[  4]  31.00-32.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.15 MBytes       
[  4]  32.00-33.00  sec  2.19 MBytes  18376 Kbits/sec    0   3.15 MBytes       
[  4]  33.00-34.00  sec  2.38 MBytes  19936 Kbits/sec    0   3.15 MBytes       
[  4]  34.00-35.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.15 MBytes       
[  4]  35.00-36.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.15 MBytes       
[  4]  36.00-37.00  sec  2.31 MBytes  19415 Kbits/sec    0   3.15 MBytes       
[  4]  37.00-38.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  38.00-39.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  39.00-40.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.15 MBytes       
[  4]  40.00-41.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  41.00-42.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.15 MBytes       
[  4]  42.00-43.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.15 MBytes       
[  4]  43.00-43.00  sec  0.00 Bytes  0.00 Kbits/sec    0   3.15 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-43.00  sec   101 MBytes  19622 Kbits/sec    0             sender
[  4]   0.00-43.00  sec  99.6 MBytes  19428 Kbits/sec                  receiver

iperf Done.
