Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 41850 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  4.07 MBytes  34157 Kbits/sec    0    351 KBytes       
[  5]   1.00-2.00   sec  2.42 MBytes  20326 Kbits/sec    0    468 KBytes       
[  5]   2.00-3.00   sec  3.11 MBytes  26066 Kbits/sec    0    585 KBytes       
[  5]   3.00-4.00   sec  2.49 MBytes  20909 Kbits/sec    0    701 KBytes       
[  5]   4.00-5.00   sec  2.50 MBytes  20974 Kbits/sec    0    819 KBytes       
[  5]   5.00-6.00   sec  2.50 MBytes  20974 Kbits/sec    0    935 KBytes       
[  5]   6.00-7.00   sec  1.25 MBytes  10481 Kbits/sec    0   1.03 MBytes       
[  5]   7.00-8.00   sec  2.50 MBytes  20975 Kbits/sec    0   1.14 MBytes       
[  5]   8.00-9.00   sec  2.50 MBytes  20974 Kbits/sec    0   1.26 MBytes       
[  5]   9.00-10.00  sec  2.50 MBytes  20974 Kbits/sec    0   1.37 MBytes       
[  5]  10.00-11.00  sec  1.25 MBytes  10481 Kbits/sec    0   1.48 MBytes       
[  5]  11.00-12.00  sec  2.50 MBytes  20974 Kbits/sec    0   1.60 MBytes       
[  5]  12.00-13.00  sec  2.50 MBytes  20974 Kbits/sec    0   1.71 MBytes       
[  5]  13.00-14.00  sec  2.50 MBytes  20974 Kbits/sec    0   1.83 MBytes       
[  5]  14.00-15.00  sec  2.50 MBytes  20973 Kbits/sec    0   1.94 MBytes       
[  5]  15.00-16.00  sec  1.25 MBytes  10481 Kbits/sec    0   2.19 MBytes       
[  5]  16.00-17.00  sec  2.50 MBytes  20973 Kbits/sec    0   2.54 MBytes       
[  5]  17.00-18.00  sec  2.50 MBytes  20974 Kbits/sec    0   2.93 MBytes       
[  5]  18.00-19.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.38 MBytes       
[  5]  19.00-20.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  20.00-21.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  21.00-22.00  sec  1.25 MBytes  10481 Kbits/sec    0   3.52 MBytes       
[  5]  22.00-23.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  23.00-24.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  24.00-25.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  25.00-26.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  26.00-27.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  27.00-28.00  sec  1.25 MBytes  10481 Kbits/sec    0   3.52 MBytes       
[  5]  28.00-29.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  29.00-30.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  30.00-31.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  31.00-32.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  32.00-33.00  sec  1.25 MBytes  10481 Kbits/sec    0   3.52 MBytes       
[  5]  33.00-34.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  34.00-35.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  35.00-36.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  36.00-37.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  37.00-38.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  38.00-39.00  sec  1.25 MBytes  10481 Kbits/sec    0   3.52 MBytes       
[  5]  39.00-40.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  40.00-41.00  sec  2.50 MBytes  20973 Kbits/sec    0   3.52 MBytes       
[  5]  41.00-42.00  sec  2.50 MBytes  20974 Kbits/sec    0   3.52 MBytes       
[  5]  42.00-42.88  sec  2.50 MBytes  23888 Kbits/sec    0   3.52 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-42.88  sec   101 MBytes  19729 Kbits/sec    0             sender
[  5]   0.00-43.75  sec  99.7 MBytes  19111 Kbits/sec                  receiver

iperf Done.
