Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 41016 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  2.07 MBytes  17391 Kbits/sec    7    341 KBytes       
[  5]   1.00-2.00   sec  1.79 MBytes  15033 Kbits/sec    6    393 KBytes       
[  5]   2.00-3.00   sec  2.39 MBytes  20042 Kbits/sec    0    446 KBytes       
[  5]   3.00-4.00   sec  2.39 MBytes  20045 Kbits/sec    1    358 KBytes       
[  5]   4.00-5.00   sec  2.39 MBytes  20044 Kbits/sec    0    428 KBytes       
[  5]   5.00-6.00   sec  2.39 MBytes  20044 Kbits/sec    1    323 KBytes       
[  5]   6.00-7.00   sec  1.79 MBytes  15031 Kbits/sec    0    411 KBytes       
[  5]   7.00-8.00   sec  2.39 MBytes  20042 Kbits/sec    0    454 KBytes       
[  5]   8.00-9.00   sec  2.39 MBytes  20047 Kbits/sec    1    393 KBytes       
[  5]   9.00-10.00  sec  2.39 MBytes  20044 Kbits/sec    0    446 KBytes       
[  5]  10.00-11.00  sec  2.39 MBytes  20045 Kbits/sec    1    367 KBytes       
[  5]  11.00-12.00  sec  2.39 MBytes  20042 Kbits/sec    0    428 KBytes       
[  5]  12.00-13.00  sec  2.39 MBytes  20044 Kbits/sec    1    332 KBytes       
[  5]  13.00-14.00  sec  2.39 MBytes  20044 Kbits/sec    0    419 KBytes       
[  5]  14.00-15.00  sec  1.79 MBytes  15029 Kbits/sec    1    437 KBytes       
[  5]  15.00-16.00  sec  2.81 MBytes  23557 Kbits/sec    0    402 KBytes       
[  5]  16.00-17.00  sec  2.39 MBytes  20043 Kbits/sec    0    446 KBytes       
[  5]  17.00-18.00  sec  1.79 MBytes  15032 Kbits/sec    1    376 KBytes       
[  5]  18.00-19.00  sec  2.39 MBytes  20042 Kbits/sec    0    437 KBytes       
[  5]  19.00-20.00  sec  2.39 MBytes  20046 Kbits/sec    1    341 KBytes       
[  5]  20.00-21.00  sec  2.39 MBytes  20043 Kbits/sec    0    419 KBytes       
[  5]  21.00-22.00  sec  2.39 MBytes  20046 Kbits/sec    1    384 KBytes       
[  5]  22.00-23.00  sec  2.39 MBytes  20043 Kbits/sec    0    402 KBytes       
[  5]  23.00-24.00  sec  2.39 MBytes  20044 Kbits/sec    0    446 KBytes       
[  5]  24.00-25.00  sec  2.21 MBytes  18540 Kbits/sec    1    384 KBytes       
[  5]  25.00-26.00  sec  2.39 MBytes  20044 Kbits/sec    0    437 KBytes       
[  5]  26.00-27.00  sec  1.79 MBytes  15031 Kbits/sec    1    350 KBytes       
[  5]  27.00-28.00  sec  2.39 MBytes  20045 Kbits/sec    0    428 KBytes       
[  5]  28.00-29.00  sec  2.39 MBytes  20043 Kbits/sec    1    315 KBytes       
[  5]  29.00-30.00  sec  2.39 MBytes  20043 Kbits/sec    0    411 KBytes       
[  5]  30.00-31.00  sec  2.39 MBytes  20046 Kbits/sec    0    454 KBytes       
[  5]  31.00-32.00  sec  2.21 MBytes  18538 Kbits/sec    1    393 KBytes       
[  5]  32.00-33.00  sec  2.39 MBytes  20046 Kbits/sec    0    446 KBytes       
[  5]  33.00-34.00  sec  2.39 MBytes  20043 Kbits/sec    1    358 KBytes       
[  5]  34.00-35.00  sec  2.39 MBytes  20044 Kbits/sec    0    428 KBytes       
[  5]  35.00-36.00  sec  2.39 MBytes  20046 Kbits/sec    1    323 KBytes       
[  5]  36.00-37.00  sec  1.79 MBytes  15028 Kbits/sec    0    411 KBytes       
[  5]  37.00-38.00  sec  2.39 MBytes  20044 Kbits/sec    0    454 KBytes       
[  5]  38.00-39.00  sec  2.39 MBytes  20045 Kbits/sec    1    393 KBytes       
[  5]  39.00-40.00  sec  2.39 MBytes  20044 Kbits/sec    0    446 KBytes       
[  5]  40.00-41.00  sec  2.21 MBytes  18539 Kbits/sec    1    367 KBytes       
[  5]  41.00-42.00  sec  2.39 MBytes  20046 Kbits/sec    0    437 KBytes       
[  5]  42.00-43.00  sec  2.39 MBytes  20042 Kbits/sec    1    332 KBytes       
[  5]  43.00-43.67  sec  1.79 MBytes  22445 Kbits/sec    0    402 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-43.67  sec   101 MBytes  19308 Kbits/sec   31             sender
[  5]   0.00-43.84  sec  99.3 MBytes  18994 Kbits/sec                  receiver

iperf Done.
