Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 59722 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  30.0 MBytes  251541 Kbits/sec  1952    617 KBytes       
[  5]   1.00-2.00   sec  28.8 MBytes  241173 Kbits/sec  1176    378 KBytes       
[  5]   2.00-3.00   sec  28.8 MBytes  241173 Kbits/sec  1053    752 KBytes       
[  5]   3.00-4.00   sec  27.5 MBytes  230685 Kbits/sec  1246    351 KBytes       
[  5]   4.00-5.00   sec  28.8 MBytes  241173 Kbits/sec  1123    390 KBytes       
[  5]   5.00-6.00   sec  28.8 MBytes  241172 Kbits/sec  1316    679 KBytes       
[  5]   6.00-7.00   sec  28.8 MBytes  241172 Kbits/sec  1148    527 KBytes       
[  5]   7.00-8.00   sec  28.8 MBytes  241173 Kbits/sec  1163    786 KBytes       
[  5]   8.00-9.00   sec  27.5 MBytes  230689 Kbits/sec  1177    411 KBytes       
[  5]   9.00-10.00  sec  28.8 MBytes  241179 Kbits/sec  1151    758 KBytes       
[  5]  10.00-11.00  sec  22.5 MBytes  188734 Kbits/sec  824    766 KBytes       
[  5]  11.00-12.00  sec  28.8 MBytes  241184 Kbits/sec  1170    372 KBytes       
[  5]  12.00-13.00  sec  27.5 MBytes  230677 Kbits/sec  1185    450 KBytes       
[  5]  13.00-14.00  sec  28.8 MBytes  241174 Kbits/sec  1227    786 KBytes       
[  5]  14.00-15.00  sec  28.8 MBytes  241171 Kbits/sec  1214    732 KBytes       
[  5]  15.00-16.00  sec  28.8 MBytes  241172 Kbits/sec  1188    430 KBytes       
[  5]  16.00-17.00  sec  28.8 MBytes  241177 Kbits/sec  1236    747 KBytes       
[  5]  17.00-18.00  sec  27.5 MBytes  230683 Kbits/sec  1145    549 KBytes       
[  5]  18.00-19.00  sec  28.8 MBytes  241173 Kbits/sec  1169    758 KBytes       
[  5]  19.00-20.00  sec  28.8 MBytes  241177 Kbits/sec  1191    331 KBytes       
[  5]  20.00-21.00  sec  22.5 MBytes  188739 Kbits/sec  866    370 KBytes       
[  5]  21.00-22.00  sec  28.8 MBytes  241186 Kbits/sec  1222    792 KBytes       
[  5]  22.00-23.00  sec  27.5 MBytes  230676 Kbits/sec  1195    404 KBytes       
[  5]  23.00-24.00  sec  28.8 MBytes  241171 Kbits/sec  1125    583 KBytes       
[  5]  24.00-25.00  sec  28.8 MBytes  241173 Kbits/sec  1150    789 KBytes       
[  5]  25.00-26.00  sec  28.8 MBytes  241173 Kbits/sec  1186    352 KBytes       
[  5]  26.00-27.00  sec  28.8 MBytes  241172 Kbits/sec  1182    758 KBytes       
[  5]  27.00-28.00  sec  28.8 MBytes  241173 Kbits/sec  1226    772 KBytes       
[  5]  28.00-29.00  sec  27.5 MBytes  230691 Kbits/sec  1196    783 KBytes       
[  5]  29.00-30.00  sec  28.8 MBytes  241167 Kbits/sec  1223    393 KBytes       
[  5]  30.00-31.00  sec  22.5 MBytes  188745 Kbits/sec  828    766 KBytes       
[  5]  31.00-32.00  sec  28.8 MBytes  241168 Kbits/sec  1127    382 KBytes       
[  5]  32.00-33.00  sec  28.8 MBytes  241177 Kbits/sec  1286    766 KBytes       
[  5]  33.00-34.00  sec  27.5 MBytes  230685 Kbits/sec  1070    372 KBytes       
[  5]  34.00-35.00  sec  28.8 MBytes  241173 Kbits/sec  1145    352 KBytes       
[  5]  35.00-36.00  sec  28.8 MBytes  241172 Kbits/sec  1214    382 KBytes       
[  5]  36.00-37.00  sec  28.8 MBytes  241109 Kbits/sec  1270    402 KBytes       
[  5]  37.00-38.00  sec  28.8 MBytes  241241 Kbits/sec  1180    769 KBytes       
[  5]  38.00-39.00  sec  27.5 MBytes  230684 Kbits/sec  1185    769 KBytes       
[  5]  39.00-40.00  sec  28.8 MBytes  241177 Kbits/sec  1141    769 KBytes       
[  5]  40.00-41.00  sec  28.8 MBytes  241168 Kbits/sec  1252    368 KBytes       
[  5]  41.00-42.00  sec  22.5 MBytes  188740 Kbits/sec  935    409 KBytes       
[  5]  42.00-43.00  sec  28.8 MBytes  241171 Kbits/sec  1215    772 KBytes       
[  5]  43.00-44.00  sec  27.5 MBytes  230691 Kbits/sec  1258    349 KBytes       
[  5]  44.00-45.00  sec  28.8 MBytes  241173 Kbits/sec  1303    792 KBytes       
[  5]  45.00-46.00  sec  28.8 MBytes  241172 Kbits/sec  1228    766 KBytes       
[  5]  46.00-47.00  sec  28.8 MBytes  241173 Kbits/sec  1265    781 KBytes       
[  5]  47.00-48.00  sec  27.5 MBytes  230683 Kbits/sec  1288    411 KBytes       
[  5]  48.00-49.00  sec  28.8 MBytes  241186 Kbits/sec  1211    410 KBytes       
[  5]  49.00-50.00  sec  28.8 MBytes  241163 Kbits/sec  1300    772 KBytes       
[  5]  50.00-51.00  sec  28.8 MBytes  241177 Kbits/sec  1192    732 KBytes       
[  5]  51.00-52.00  sec  21.2 MBytes  178259 Kbits/sec  969    781 KBytes       
[  5]  52.00-53.00  sec  28.8 MBytes  241177 Kbits/sec  1134    411 KBytes       
[  5]  53.00-54.00  sec  28.8 MBytes  241168 Kbits/sec  1344    789 KBytes       
[  5]  54.00-55.00  sec  28.8 MBytes  241166 Kbits/sec  1187    403 KBytes       
[  5]  55.00-56.00  sec  28.8 MBytes  241178 Kbits/sec  1303    761 KBytes       
[  5]  56.00-57.00  sec  27.5 MBytes  230683 Kbits/sec  1207    372 KBytes       
[  5]  57.00-58.00  sec  28.8 MBytes  241172 Kbits/sec  1218    402 KBytes       
[  5]  58.00-59.00  sec  28.8 MBytes  241173 Kbits/sec  1269    529 KBytes       
[  5]  59.00-60.00  sec  28.8 MBytes  241163 Kbits/sec  1237    798 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  1.64 GBytes  234879 Kbits/sec  71386             sender
[  5]   0.00-60.04  sec  1.64 GBytes  234203 Kbits/sec                  receiver

iperf Done.
