Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 33774 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  2.11 MBytes  17709 Kbits/sec    0    321 KBytes       
[  5]   1.00-2.00   sec  7.24 MBytes  60761 Kbits/sec  1335   1.54 MBytes       
[  5]   2.00-3.00   sec  8.75 MBytes  73410 Kbits/sec  1682   3.52 MBytes       
[  5]   3.00-4.00   sec  10.0 MBytes  83892 Kbits/sec  261   3.51 MBytes       
[  5]   4.00-5.00   sec  10.0 MBytes  83883 Kbits/sec  280   3.50 MBytes       
[  5]   5.00-6.00   sec  10.0 MBytes  83884 Kbits/sec  280   2.05 MBytes       
[  5]   6.00-7.00   sec  11.2 MBytes  94377 Kbits/sec   45   2.03 MBytes       
[  5]   7.00-8.00   sec  10.0 MBytes  83881 Kbits/sec  221   3.52 MBytes       
[  5]   8.00-9.00   sec  10.0 MBytes  83885 Kbits/sec  280   3.49 MBytes       
[  5]   9.00-10.00  sec  10.0 MBytes  83889 Kbits/sec  270   3.50 MBytes       
[  5]  10.00-11.00  sec  10.0 MBytes  83885 Kbits/sec  280   3.50 MBytes       
[  5]  11.00-12.00  sec  10.0 MBytes  83883 Kbits/sec  270   3.50 MBytes       
[  5]  12.00-13.00  sec  8.75 MBytes  73381 Kbits/sec    0   3.51 MBytes       
[  5]  13.00-14.00  sec  8.75 MBytes  73425 Kbits/sec  275   3.49 MBytes       
[  5]  14.00-15.00  sec  10.0 MBytes  83886 Kbits/sec  270   3.50 MBytes       
[  5]  15.00-16.00  sec  10.0 MBytes  83883 Kbits/sec  270   3.50 MBytes       
[  5]  16.00-17.00  sec  10.0 MBytes  83888 Kbits/sec  280   2.09 MBytes       
[  5]  17.00-18.00  sec  11.2 MBytes  94370 Kbits/sec   54   2.03 MBytes       
[  5]  18.00-19.00  sec  10.0 MBytes  83886 Kbits/sec  216   3.51 MBytes       
[  5]  19.00-20.00  sec  10.0 MBytes  83889 Kbits/sec  280   3.49 MBytes       
