Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 56498 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  30.5 MBytes  255547 Kbits/sec  2120    438 KBytes       
[  5]  45.00-46.00  sec  28.8 MBytes  241168 Kbits/sec  1691    467 KBytes       
[  5]  46.00-47.00  sec  27.5 MBytes  230692 Kbits/sec  1735    467 KBytes       
[  5]  47.00-48.00  sec  28.8 MBytes  241177 Kbits/sec  1734    430 KBytes       
[  5]  48.00-49.00  sec  28.8 MBytes  241169 Kbits/sec  1880    288 KBytes       
[  5]  49.00-50.00  sec  28.8 MBytes  241172 Kbits/sec  1825    229 KBytes       
[  5]  50.00-51.00  sec  27.5 MBytes  230687 Kbits/sec  1720    276 KBytes       
[  5]  51.00-52.00  sec  28.8 MBytes  241173 Kbits/sec  1699    467 KBytes       
[  5]  52.00-53.00  sec  22.5 MBytes  188744 Kbits/sec  1261    256 KBytes       
[  5]  53.00-54.00  sec  28.8 MBytes  241172 Kbits/sec  1824    464 KBytes       
[  5]  54.00-55.00  sec  28.8 MBytes  241172 Kbits/sec  1611    270 KBytes       
[  5]  55.00-56.00  sec  28.8 MBytes  241172 Kbits/sec  1705    223 KBytes       
[  5]  56.00-57.00  sec  28.8 MBytes  241174 Kbits/sec  1775    447 KBytes       
[  5]  57.00-58.00  sec  27.5 MBytes  230687 Kbits/sec  1562    225 KBytes       
[  5]  58.00-59.00  sec  28.8 MBytes  241173 Kbits/sec  1837    283 KBytes       
[  5]  59.00-60.00  sec  28.8 MBytes  241166 Kbits/sec  1712    447 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  1.64 GBytes  235295 Kbits/sec  101108             sender
[  5]   0.00-60.04  sec  1.64 GBytes  234719 Kbits/sec                  receiver

iperf Done.
