Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 52894 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  3.52 MBytes  29507 Kbits/sec  220    390 KBytes       
[  5]   1.00-2.00   sec  2.49 MBytes  20848 Kbits/sec   87    276 KBytes       
[  5]   2.00-3.00   sec  2.49 MBytes  20852 Kbits/sec    2    257 KBytes       
[  5]   3.00-4.00   sec  2.49 MBytes  20852 Kbits/sec    0    273 KBytes       
[  5]   4.00-5.00   sec  2.49 MBytes  20853 Kbits/sec    0    280 KBytes       
[  5]   5.00-6.00   sec  2.49 MBytes  20855 Kbits/sec    0    281 KBytes       
[  5]   6.00-7.00   sec  1.24 MBytes  10421 Kbits/sec    0    281 KBytes       
[  5]   7.00-8.00   sec  2.49 MBytes  20851 Kbits/sec    0    283 KBytes       
[  5]   8.00-9.00   sec  2.49 MBytes  20853 Kbits/sec    0    290 KBytes       
[  5]   9.00-10.00  sec  2.49 MBytes  20855 Kbits/sec    0    304 KBytes       
[  5]  10.00-11.00  sec  2.49 MBytes  20853 Kbits/sec    0    329 KBytes       
[  5]  11.00-12.00  sec  2.49 MBytes  20853 Kbits/sec    4    266 KBytes       
[  5]  12.00-13.00  sec  1.24 MBytes  10421 Kbits/sec    0    300 KBytes       
[  5]  13.00-14.00  sec  2.49 MBytes  20853 Kbits/sec    0    320 KBytes       
[  5]  14.00-15.00  sec  2.49 MBytes  20851 Kbits/sec    2    259 KBytes       
[  5]  15.00-16.00  sec  2.49 MBytes  20853 Kbits/sec    0    257 KBytes       
[  5]  16.00-17.00  sec  2.49 MBytes  20855 Kbits/sec    0    272 KBytes       
[  5]  17.00-18.00  sec  2.49 MBytes  20851 Kbits/sec    0    279 KBytes       
[  5]  18.00-19.00  sec  1.24 MBytes  10421 Kbits/sec    0    280 KBytes       
[  5]  19.00-20.00  sec  2.49 MBytes  20853 Kbits/sec    0    280 KBytes       
[  5]  20.00-21.00  sec  2.49 MBytes  20855 Kbits/sec    0    281 KBytes       
[  5]  21.00-22.00  sec  2.49 MBytes  20851 Kbits/sec    0    290 KBytes       
[  5]  22.00-23.00  sec  2.49 MBytes  20855 Kbits/sec    0    305 KBytes       
[  5]  23.00-24.00  sec  2.49 MBytes  20853 Kbits/sec    0    331 KBytes       
[  5]  24.00-25.00  sec  1.24 MBytes  10420 Kbits/sec    4    266 KBytes       
[  5]  25.00-26.00  sec  2.49 MBytes  20855 Kbits/sec    0    300 KBytes       
