Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 53796 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  22.9 MBytes  192059 Kbits/sec  1263    636 KBytes       
[  5]   1.00-2.00   sec  25.0 MBytes  209715 Kbits/sec    0    766 KBytes       
[  5]   2.00-3.00   sec  26.2 MBytes  220201 Kbits/sec   75    703 KBytes       
[  5]   3.00-4.00   sec  27.5 MBytes  230687 Kbits/sec   13    699 KBytes       
[  5]   4.00-5.00   sec  26.2 MBytes  220201 Kbits/sec    0    699 KBytes       
[  5]   5.00-6.00   sec  26.2 MBytes  220201 Kbits/sec   15    686 KBytes       
[  5]   6.00-7.00   sec  25.0 MBytes  209715 Kbits/sec    0    686 KBytes       
[  5]   7.00-8.00   sec  25.0 MBytes  209721 Kbits/sec   23    690 KBytes       
[  5]   8.00-9.00   sec  26.2 MBytes  220195 Kbits/sec    0    690 KBytes       
[  5]   9.00-10.00  sec  26.2 MBytes  220206 Kbits/sec   15    684 KBytes       
[  5]  10.00-11.00  sec  25.0 MBytes  209711 Kbits/sec    0    803 KBytes       
[  5]  11.00-12.00  sec  27.5 MBytes  230687 Kbits/sec   34    699 KBytes       
[  5]  12.00-13.00  sec  26.2 MBytes  220201 Kbits/sec   25    682 KBytes       
[  5]  13.00-14.00  sec  25.0 MBytes  209715 Kbits/sec    0    682 KBytes       
[  5]  14.00-15.00  sec  27.5 MBytes  230686 Kbits/sec   35    704 KBytes       
[  5]  15.00-16.00  sec  26.2 MBytes  220202 Kbits/sec    0    704 KBytes       
[  5]  16.00-17.00  sec  26.2 MBytes  220201 Kbits/sec   25    683 KBytes       
[  5]  17.00-18.00  sec  26.2 MBytes  220201 Kbits/sec    0    683 KBytes       
[  5]  18.00-19.00  sec  26.2 MBytes  220201 Kbits/sec   29    703 KBytes       
[  5]  19.00-20.00  sec  23.8 MBytes  199205 Kbits/sec    0    703 KBytes       
[  5]  20.00-21.00  sec  27.5 MBytes  230721 Kbits/sec    0    703 KBytes       
[  5]  21.00-22.00  sec  26.2 MBytes  220196 Kbits/sec   15    697 KBytes       
[  5]  22.00-23.00  sec  26.2 MBytes  220201 Kbits/sec    0    697 KBytes       
[  5]  23.00-24.00  sec  26.2 MBytes  220201 Kbits/sec   25    679 KBytes       
[  5]  24.00-25.00  sec  25.0 MBytes  209715 Kbits/sec    0    796 KBytes       
[  5]  25.00-26.00  sec  27.5 MBytes  230687 Kbits/sec   68    703 KBytes       
[  5]  26.00-27.00  sec  26.2 MBytes  220201 Kbits/sec   23    823 KBytes       
[  5]  27.00-28.00  sec  27.5 MBytes  230687 Kbits/sec    0    701 KBytes       
[  5]  28.00-29.00  sec  26.2 MBytes  220201 Kbits/sec   13    690 KBytes       
[  5]  29.00-30.00  sec  26.2 MBytes  220201 Kbits/sec    0    690 KBytes       
[  5]  30.00-31.00  sec  22.5 MBytes  188744 Kbits/sec    0    690 KBytes       
[  5]  31.00-32.00  sec  26.2 MBytes  220201 Kbits/sec    0    690 KBytes       
[  5]  32.00-33.00  sec  26.2 MBytes  220201 Kbits/sec   25    689 KBytes       
[  5]  33.00-34.00  sec  26.2 MBytes  220201 Kbits/sec   13    803 KBytes       
[  5]  34.00-35.00  sec  26.2 MBytes  220201 Kbits/sec    0    684 KBytes       
[  5]  35.00-36.00  sec  22.5 MBytes  188744 Kbits/sec    0    684 KBytes       
[  5]  36.00-37.00  sec  26.2 MBytes  220201 Kbits/sec    0    684 KBytes       
[  5]  37.00-38.00  sec  26.2 MBytes  220201 Kbits/sec   37    706 KBytes       
[  5]  38.00-39.00  sec  26.2 MBytes  220201 Kbits/sec    0    706 KBytes       
[  5]  39.00-40.00  sec  26.2 MBytes  220201 Kbits/sec   18    684 KBytes       
[  5]  40.00-41.00  sec  26.2 MBytes  220201 Kbits/sec    0    803 KBytes       
