Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 53808 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  22.3 MBytes  186787 Kbits/sec  380    625 KBytes       
[  5]   1.00-2.00   sec  23.8 MBytes  199229 Kbits/sec    0    667 KBytes       
[  5]   2.00-3.00   sec  26.2 MBytes  220178 Kbits/sec    0    693 KBytes       
[  5]   3.00-4.00   sec  26.2 MBytes  220224 Kbits/sec    0    706 KBytes       
[  5]   4.00-5.00   sec  26.2 MBytes  220178 Kbits/sec    0    713 KBytes       
[  5]   5.00-6.00   sec  26.2 MBytes  220223 Kbits/sec    0    713 KBytes       
[  5]   6.00-7.00   sec  27.5 MBytes  230688 Kbits/sec    0    735 KBytes       
[  5]   7.00-8.00   sec  27.5 MBytes  230687 Kbits/sec    0    761 KBytes       
[  5]   8.00-9.00   sec  28.8 MBytes  241172 Kbits/sec    0    783 KBytes       
[  5]   9.00-10.00  sec  28.8 MBytes  241172 Kbits/sec    0    806 KBytes       
[  5]  10.00-11.00  sec  27.5 MBytes  230687 Kbits/sec   24    592 KBytes       
[  5]  11.00-12.00  sec  23.8 MBytes  199229 Kbits/sec    0    675 KBytes       
[  5]  12.00-13.00  sec  26.2 MBytes  220178 Kbits/sec    0    735 KBytes       
[  5]  13.00-14.00  sec  28.8 MBytes  241198 Kbits/sec    0    778 KBytes       
[  5]  14.00-15.00  sec  28.8 MBytes  241173 Kbits/sec    0    805 KBytes       
[  5]  15.00-16.00  sec  27.5 MBytes  230686 Kbits/sec    0    820 KBytes       
[  5]  16.00-17.00  sec  28.8 MBytes  241173 Kbits/sec    0    826 KBytes       
[  5]  17.00-18.00  sec  23.8 MBytes  199229 Kbits/sec   27    652 KBytes       
[  5]  18.00-19.00  sec  26.2 MBytes  220201 Kbits/sec    0    718 KBytes       
[  5]  19.00-20.00  sec  27.5 MBytes  230687 Kbits/sec    0    766 KBytes       
[  5]  20.00-21.00  sec  28.8 MBytes  241148 Kbits/sec    0    799 KBytes       
[  5]  21.00-22.00  sec  28.8 MBytes  241198 Kbits/sec    0    816 KBytes       
[  5]  22.00-23.00  sec  27.5 MBytes  230686 Kbits/sec    0    824 KBytes       
[  5]  23.00-24.00  sec  25.0 MBytes  209715 Kbits/sec   21    626 KBytes       
[  5]  24.00-25.00  sec  25.0 MBytes  209715 Kbits/sec    0    701 KBytes       
[  5]  25.00-26.00  sec  27.5 MBytes  230687 Kbits/sec    0    755 KBytes       
[  5]  26.00-27.00  sec  28.8 MBytes  241172 Kbits/sec    0    790 KBytes       
