Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 53718 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  29.3 MBytes  246070 Kbits/sec  324    178 KBytes       
[  5]   1.00-2.00   sec  28.9 MBytes  242402 Kbits/sec   19    206 KBytes       
[  5]   2.00-3.00   sec  28.0 MBytes  234570 Kbits/sec   23    161 KBytes       
[  5]   3.00-4.00   sec  28.0 MBytes  234576 Kbits/sec   20    189 KBytes       
[  5]   4.00-5.00   sec  28.0 MBytes  234576 Kbits/sec   12    216 KBytes       
[  5]   5.00-6.00   sec  28.1 MBytes  235619 Kbits/sec   24    175 KBytes       
[  5]   6.00-7.00   sec  28.0 MBytes  234576 Kbits/sec   11    208 KBytes       
[  5]   7.00-8.00   sec  28.1 MBytes  235619 Kbits/sec   29    163 KBytes       
[  5]   8.00-9.00   sec  28.0 MBytes  234576 Kbits/sec    9    192 KBytes       
[  5]   9.00-10.00  sec  28.0 MBytes  234576 Kbits/sec   11    221 KBytes       
[  5]  10.00-11.00  sec  28.0 MBytes  234576 Kbits/sec   29    175 KBytes       
[  5]  11.00-12.00  sec  28.9 MBytes  242398 Kbits/sec   16    206 KBytes       
[  5]  12.00-13.00  sec  28.0 MBytes  234573 Kbits/sec   21    161 KBytes       
[  5]  13.00-14.00  sec  28.0 MBytes  234576 Kbits/sec   14    191 KBytes       
[  5]  14.00-15.00  sec  28.0 MBytes  234576 Kbits/sec   11    219 KBytes       
[  5]  15.00-16.00  sec  28.3 MBytes  237182 Kbits/sec   24    174 KBytes       
[  5]  16.00-17.00  sec  28.0 MBytes  234576 Kbits/sec   11    202 KBytes       
[  5]  17.00-18.00  sec  28.1 MBytes  235619 Kbits/sec   24    160 KBytes       
[  5]  18.00-19.00  sec  28.0 MBytes  234576 Kbits/sec    4    189 KBytes       
[  5]  19.00-20.00  sec  28.0 MBytes  234576 Kbits/sec   14    216 KBytes       
[  5]  20.00-21.00  sec  28.0 MBytes  234576 Kbits/sec   29    171 KBytes       
[  5]  21.00-22.00  sec  28.9 MBytes  242398 Kbits/sec   15    206 KBytes       
[  5]  22.00-23.00  sec  28.0 MBytes  234573 Kbits/sec   20    161 KBytes       
[  5]  23.00-24.00  sec  28.0 MBytes  234576 Kbits/sec   14    192 KBytes       
[  5]  24.00-25.00  sec  28.0 MBytes  234576 Kbits/sec   15    223 KBytes       
[  5]  25.00-26.00  sec  28.0 MBytes  234576 Kbits/sec   26    180 KBytes       
[  5]  26.00-27.00  sec  28.9 MBytes  242395 Kbits/sec   12    206 KBytes       
[  5]  27.00-28.00  sec  28.0 MBytes  234576 Kbits/sec   23    163 KBytes       
[  5]  28.00-29.00  sec  28.1 MBytes  235618 Kbits/sec   13    192 KBytes       
[  5]  29.00-30.00  sec  28.0 MBytes  234576 Kbits/sec   13    225 KBytes       
[  5]  30.00-31.00  sec  28.0 MBytes  234576 Kbits/sec   28    177 KBytes       
[  5]  31.00-32.00  sec  28.0 MBytes  234576 Kbits/sec   11    204 KBytes       
[  5]  32.00-33.00  sec  29.0 MBytes  243444 Kbits/sec   23    160 KBytes       
[  5]  33.00-34.00  sec  28.0 MBytes  234573 Kbits/sec   16    189 KBytes       
[  5]  34.00-35.00  sec  28.0 MBytes  234573 Kbits/sec   15    221 KBytes       
[  5]  35.00-36.00  sec  28.0 MBytes  234576 Kbits/sec   28    173 KBytes       
[  5]  36.00-37.00  sec  28.2 MBytes  236140 Kbits/sec   14    205 KBytes       
[  5]  37.00-38.00  sec  28.0 MBytes  234576 Kbits/sec   27    160 KBytes       
[  5]  38.00-39.00  sec  28.1 MBytes  235619 Kbits/sec    9    194 KBytes       
[  5]  39.00-40.00  sec  28.2 MBytes  236139 Kbits/sec   24    225 KBytes       
[  5]  40.00-41.00  sec  28.0 MBytes  235098 Kbits/sec   27    185 KBytes       
[  5]  41.00-42.00  sec  28.0 MBytes  234576 Kbits/sec   12    216 KBytes       
[  5]  42.00-43.00  sec  28.0 MBytes  234576 Kbits/sec   24    167 KBytes       
[  5]  43.00-44.00  sec  28.9 MBytes  242402 Kbits/sec   16    199 KBytes       
[  5]  44.00-45.00  sec  28.0 MBytes  234569 Kbits/sec   32    158 KBytes       
[  5]  45.00-46.00  sec  28.0 MBytes  234576 Kbits/sec   14    187 KBytes       
[  5]  46.00-47.00  sec  28.0 MBytes  234576 Kbits/sec    6    219 KBytes       
