Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 53792 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  21.1 MBytes  176908 Kbits/sec  400    601 KBytes       
[  5]   1.00-2.00   sec  23.8 MBytes  199251 Kbits/sec    0    641 KBytes       
[  5]   2.00-3.00   sec  25.0 MBytes  209715 Kbits/sec    0    666 KBytes       
[  5]   3.00-4.00   sec  25.0 MBytes  209715 Kbits/sec    0    679 KBytes       
[  5]   4.00-5.00   sec  26.2 MBytes  220201 Kbits/sec    0    684 KBytes       
[  5]   5.00-6.00   sec  25.0 MBytes  209693 Kbits/sec    0    693 KBytes       
[  5]   6.00-7.00   sec  26.2 MBytes  220224 Kbits/sec    0    716 KBytes       
[  5]   7.00-8.00   sec  27.5 MBytes  230663 Kbits/sec    0    737 KBytes       
[  5]   8.00-9.00   sec  27.5 MBytes  230711 Kbits/sec    0    762 KBytes       
[  5]   9.00-10.00  sec  28.8 MBytes  241173 Kbits/sec    0    786 KBytes       
[  5]  10.00-11.00  sec  28.8 MBytes  241172 Kbits/sec    0    809 KBytes       
[  5]  11.00-12.00  sec  27.5 MBytes  230692 Kbits/sec   29    598 KBytes       
[  5]  12.00-13.00  sec  23.8 MBytes  199224 Kbits/sec    0    680 KBytes       
[  5]  13.00-14.00  sec  26.2 MBytes  220178 Kbits/sec    0    738 KBytes       
[  5]  14.00-15.00  sec  28.8 MBytes  241198 Kbits/sec    0    781 KBytes       
[  5]  15.00-16.00  sec  27.5 MBytes  230686 Kbits/sec    0    806 KBytes       
[  5]  16.00-17.00  sec  28.8 MBytes  241173 Kbits/sec   21    576 KBytes       
[  5]  17.00-18.00  sec  22.5 MBytes  188744 Kbits/sec    0    628 KBytes       
[  5]  18.00-19.00  sec  25.0 MBytes  209715 Kbits/sec    0    663 KBytes       
[  5]  19.00-20.00  sec  25.0 MBytes  209715 Kbits/sec    0    683 KBytes       
[  5]  20.00-21.00  sec  26.2 MBytes  220201 Kbits/sec    0    693 KBytes       
[  5]  21.00-22.00  sec  25.0 MBytes  209715 Kbits/sec    0    697 KBytes       
[  5]  22.00-23.00  sec  26.2 MBytes  220201 Kbits/sec    0    714 KBytes       
[  5]  23.00-24.00  sec  27.5 MBytes  230662 Kbits/sec    0    737 KBytes       
[  5]  24.00-25.00  sec  27.5 MBytes  230711 Kbits/sec    0    762 KBytes       
[  5]  25.00-26.00  sec  28.8 MBytes  241173 Kbits/sec    0    785 KBytes       
[  5]  26.00-27.00  sec  28.8 MBytes  241172 Kbits/sec    0    809 KBytes       
[  5]  27.00-28.00  sec  27.5 MBytes  230662 Kbits/sec   28    598 KBytes       
[  5]  28.00-29.00  sec  23.8 MBytes  199250 Kbits/sec    0    680 KBytes       
[  5]  29.00-30.00  sec  26.2 MBytes  220201 Kbits/sec    0    738 KBytes       
[  5]  30.00-31.00  sec  28.8 MBytes  241172 Kbits/sec    0    781 KBytes       
[  5]  31.00-32.00  sec  28.8 MBytes  241173 Kbits/sec    0    806 KBytes       
[  5]  32.00-33.00  sec  27.5 MBytes  230686 Kbits/sec    0    820 KBytes       
[  5]  33.00-34.00  sec  27.5 MBytes  230687 Kbits/sec   22    588 KBytes       
[  5]  34.00-35.00  sec  23.8 MBytes  199230 Kbits/sec    0    638 KBytes       
[  5]  35.00-36.00  sec  23.8 MBytes  199229 Kbits/sec    0    670 KBytes       
[  5]  36.00-37.00  sec  26.2 MBytes  220201 Kbits/sec    0    689 KBytes       
[  5]  37.00-38.00  sec  25.0 MBytes  209715 Kbits/sec    0    699 KBytes       
[  5]  38.00-39.00  sec  27.5 MBytes  230699 Kbits/sec    0    701 KBytes       
[  5]  39.00-40.00  sec  26.2 MBytes  220166 Kbits/sec    0    714 KBytes       
[  5]  40.00-41.00  sec  26.2 MBytes  220224 Kbits/sec    0    737 KBytes       
[  5]  41.00-42.00  sec  28.8 MBytes  241172 Kbits/sec    0    764 KBytes       
[  5]  42.00-43.00  sec  28.8 MBytes  241173 Kbits/sec    0    788 KBytes       
[  5]  43.00-44.00  sec  27.5 MBytes  230686 Kbits/sec    0    810 KBytes       
[  5]  44.00-45.00  sec  27.5 MBytes  230687 Kbits/sec   25    607 KBytes       
[  5]  45.00-46.00  sec  23.8 MBytes  199229 Kbits/sec    0    686 KBytes       
[  5]  46.00-47.00  sec  26.2 MBytes  220201 Kbits/sec    0    742 KBytes       
[  5]  47.00-48.00  sec  28.8 MBytes  241172 Kbits/sec    0    783 KBytes       
[  5]  48.00-49.00  sec  28.8 MBytes  241173 Kbits/sec    0    807 KBytes       
[  5]  49.00-50.00  sec  28.8 MBytes  241172 Kbits/sec    0    822 KBytes       
[  5]  50.00-51.00  sec  27.5 MBytes  230687 Kbits/sec   31    578 KBytes       
[  5]  51.00-52.00  sec  23.8 MBytes  199229 Kbits/sec    0    665 KBytes       
[  5]  52.00-53.00  sec  26.2 MBytes  220201 Kbits/sec    0    727 KBytes       
[  5]  53.00-54.00  sec  27.5 MBytes  230687 Kbits/sec    0    773 KBytes       
[  5]  54.00-55.00  sec  28.8 MBytes  241172 Kbits/sec    0    802 KBytes       
[  5]  55.00-56.00  sec  28.8 MBytes  241172 Kbits/sec    0    817 KBytes       
[  5]  56.00-57.00  sec  28.8 MBytes  241172 Kbits/sec    0    826 KBytes       
[  5]  57.00-58.00  sec  25.0 MBytes  209721 Kbits/sec   26    639 KBytes       
[  5]  58.00-59.00  sec  25.0 MBytes  209710 Kbits/sec    0    710 KBytes       
[  5]  59.00-60.00  sec  27.5 MBytes  230686 Kbits/sec    0    761 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  1.56 GBytes  223150 Kbits/sec  582             sender
[  5]   0.00-60.03  sec  1.56 GBytes  222681 Kbits/sec                  receiver

iperf Done.
