Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 54048 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  55.6 MBytes  466487 Kbits/sec  319    296 KBytes       
[  5]   1.00-2.00   sec  41.2 MBytes  346030 Kbits/sec   33    267 KBytes       
[  5]   2.00-3.00   sec  51.2 MBytes  429917 Kbits/sec    0    358 KBytes       
[  5]   3.00-4.00   sec  50.0 MBytes  419430 Kbits/sec   69    222 KBytes       
[  5]   4.00-5.00   sec  42.5 MBytes  356474 Kbits/sec    0    311 KBytes       
[  5]   5.00-6.00   sec  52.5 MBytes  440453 Kbits/sec   33    286 KBytes       
[  5]   6.00-7.00   sec  51.2 MBytes  429916 Kbits/sec    0    378 KBytes       
[  5]   7.00-8.00   sec  50.0 MBytes  419430 Kbits/sec   33    345 KBytes       
[  5]   8.00-9.00   sec  51.2 MBytes  429915 Kbits/sec   36    314 KBytes       
[  5]   9.00-10.00  sec  53.8 MBytes  450889 Kbits/sec   36    293 KBytes       
[  5]  10.00-11.00  sec  41.2 MBytes  346030 Kbits/sec   45    256 KBytes       
[  5]  11.00-12.00  sec  50.0 MBytes  419435 Kbits/sec    0    354 KBytes       
[  5]  12.00-13.00  sec  50.0 MBytes  419425 Kbits/sec   63    222 KBytes       
[  5]  13.00-14.00  sec  42.5 MBytes  356516 Kbits/sec    0    310 KBytes       
[  5]  14.00-15.00  sec  53.8 MBytes  450889 Kbits/sec   29    279 KBytes       
[  5]  15.00-16.00  sec  52.5 MBytes  440402 Kbits/sec    0    373 KBytes       
[  5]  16.00-17.00  sec  45.0 MBytes  377487 Kbits/sec   68    235 KBytes       
[  5]  17.00-18.00  sec  43.8 MBytes  367001 Kbits/sec    0    315 KBytes       
[  5]  18.00-19.00  sec  53.8 MBytes  450889 Kbits/sec   34    291 KBytes       
[  5]  19.00-20.00  sec  52.5 MBytes  440401 Kbits/sec    0    375 KBytes       
[  5]  20.00-21.00  sec  50.0 MBytes  419431 Kbits/sec   34    345 KBytes       
[  5]  21.00-22.00  sec  52.5 MBytes  440402 Kbits/sec   34    313 KBytes       
[  5]  22.00-23.00  sec  52.5 MBytes  440402 Kbits/sec   31    294 KBytes       
[  5]  23.00-24.00  sec  51.2 MBytes  429913 Kbits/sec    0    376 KBytes       
[  5]  24.00-25.00  sec  51.2 MBytes  429920 Kbits/sec   32    351 KBytes       
[  5]  25.00-26.00  sec  50.0 MBytes  419429 Kbits/sec   36    314 KBytes       
[  5]  26.00-27.00  sec  53.8 MBytes  450889 Kbits/sec   36    291 KBytes       
[  5]  27.00-28.00  sec  51.2 MBytes  429916 Kbits/sec    0    373 KBytes       
[  5]  28.00-29.00  sec  46.2 MBytes  387972 Kbits/sec   65    232 KBytes       
[  5]  29.00-30.00  sec  45.0 MBytes  377487 Kbits/sec    0    317 KBytes       
[  5]  30.00-31.00  sec  52.5 MBytes  440403 Kbits/sec   33    303 KBytes       
[  5]  31.00-32.00  sec  53.8 MBytes  450888 Kbits/sec   33    269 KBytes       
[  5]  32.00-33.00  sec  50.0 MBytes  419430 Kbits/sec    0    365 KBytes       
[  5]  33.00-34.00  sec  48.8 MBytes  408941 Kbits/sec   66    225 KBytes       
[  5]  34.00-35.00  sec  42.5 MBytes  356518 Kbits/sec    0    311 KBytes       
[  5]  35.00-36.00  sec  53.8 MBytes  450889 Kbits/sec   34    284 KBytes       
[  5]  36.00-37.00  sec  51.2 MBytes  429916 Kbits/sec    0    369 KBytes       
[  5]  37.00-38.00  sec  50.0 MBytes  419430 Kbits/sec   36    334 KBytes       
[  5]  38.00-39.00  sec  52.5 MBytes  440402 Kbits/sec   35    308 KBytes       
[  5]  39.00-40.00  sec  52.5 MBytes  440402 Kbits/sec   33    280 KBytes       
[  5]  40.00-41.00  sec  51.2 MBytes  429916 Kbits/sec    0    369 KBytes       
[  5]  41.00-42.00  sec  50.0 MBytes  419430 Kbits/sec   36    329 KBytes       
[  5]  42.00-43.00  sec  52.5 MBytes  440401 Kbits/sec   37    308 KBytes       
[  5]  43.00-44.00  sec  53.8 MBytes  450889 Kbits/sec   33    272 KBytes       
[  5]  44.00-45.00  sec  51.2 MBytes  429940 Kbits/sec    0    362 KBytes       
[  5]  45.00-46.00  sec  48.8 MBytes  408923 Kbits/sec   23    318 KBytes       
[  5]  46.00-47.00  sec  42.5 MBytes  356515 Kbits/sec   16    307 KBytes       
[  5]  47.00-48.00  sec  52.5 MBytes  440402 Kbits/sec   27    277 KBytes       
[  5]  48.00-49.00  sec  51.2 MBytes  429917 Kbits/sec    0    368 KBytes       
[  5]  49.00-50.00  sec  50.0 MBytes  419430 Kbits/sec   34    324 KBytes       
[  5]  50.00-51.00  sec  52.5 MBytes  440402 Kbits/sec   27    308 KBytes       
[  5]  51.00-52.00  sec  52.5 MBytes  440402 Kbits/sec   25    280 KBytes       
[  5]  52.00-53.00  sec  51.2 MBytes  429916 Kbits/sec    0    372 KBytes       
[  5]  53.00-54.00  sec  50.0 MBytes  419430 Kbits/sec   35    345 KBytes       
[  5]  54.00-55.00  sec  50.0 MBytes  419429 Kbits/sec   35    317 KBytes       
[  5]  55.00-56.00  sec  52.5 MBytes  440403 Kbits/sec   35    296 KBytes       
[  5]  56.00-57.00  sec  42.5 MBytes  356516 Kbits/sec   31    260 KBytes       
[  5]  57.00-58.00  sec  50.0 MBytes  419431 Kbits/sec    0    352 KBytes       
[  5]  58.00-59.00  sec  51.2 MBytes  429915 Kbits/sec   26    315 KBytes       
[  5]  59.00-60.00  sec  53.8 MBytes  450888 Kbits/sec   32    296 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  2.94 GBytes  420215 Kbits/sec  1788             sender
[  5]   0.00-60.01  sec  2.93 GBytes  419685 Kbits/sec                  receiver

iperf Done.
