Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 50938 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  13.8 MBytes  115365 Kbits/sec  621    314 KBytes       
[  5]   1.00-2.00   sec  11.2 MBytes  94370 Kbits/sec  236    187 KBytes       
[  5]   2.00-3.00   sec  12.5 MBytes  104864 Kbits/sec  210    305 KBytes       
[  5]   3.00-4.00   sec  11.2 MBytes  94375 Kbits/sec  248    303 KBytes       
[  5]   4.00-5.00   sec  11.2 MBytes  94367 Kbits/sec  206    294 KBytes       
[  5]   5.00-6.00   sec  11.2 MBytes  94373 Kbits/sec  220    303 KBytes       
[  5]   6.00-7.00   sec  11.2 MBytes  94371 Kbits/sec  236    229 KBytes       
[  5]   7.00-8.00   sec  11.2 MBytes  94371 Kbits/sec  250    317 KBytes       
[  5]   8.00-9.00   sec  11.2 MBytes  94370 Kbits/sec  297    303 KBytes       
[  5]   9.00-10.00  sec  11.2 MBytes  94370 Kbits/sec  206    188 KBytes       
[  5]  10.00-11.00  sec  10.0 MBytes  83892 Kbits/sec  141    314 KBytes       
[  5]  11.00-12.00  sec  11.2 MBytes  94371 Kbits/sec  250    305 KBytes       
[  5]  12.00-13.00  sec  11.2 MBytes  94375 Kbits/sec  180    297 KBytes       
[  5]  13.00-14.00  sec  11.2 MBytes  94367 Kbits/sec  199    305 KBytes       
[  5]  14.00-15.00  sec  11.2 MBytes  94374 Kbits/sec  175    297 KBytes       
[  5]  15.00-16.00  sec  11.2 MBytes  94367 Kbits/sec  220    305 KBytes       
[  5]  16.00-17.00  sec  11.2 MBytes  94370 Kbits/sec  273    202 KBytes       
[  5]  17.00-18.00  sec  12.5 MBytes  104865 Kbits/sec  238    308 KBytes       
[  5]  18.00-19.00  sec  11.2 MBytes  94370 Kbits/sec  271    194 KBytes       
[  5]  19.00-20.00  sec  11.2 MBytes  94372 Kbits/sec  215    305 KBytes       
[  5]  20.00-21.00  sec  8.75 MBytes  73398 Kbits/sec  150    311 KBytes       
[  5]  21.00-22.00  sec  11.2 MBytes  94373 Kbits/sec  246    300 KBytes       
[  5]  22.00-23.00  sec  11.2 MBytes  94372 Kbits/sec  226    300 KBytes       
[  5]  23.00-24.00  sec  11.2 MBytes  94370 Kbits/sec  269    303 KBytes       
[  5]  24.00-25.00  sec  11.2 MBytes  94372 Kbits/sec  264    184 KBytes       
[  5]  25.00-26.00  sec  11.2 MBytes  94370 Kbits/sec  200    300 KBytes       
[  5]  26.00-27.00  sec  11.2 MBytes  94370 Kbits/sec  206    291 KBytes       
[  5]  27.00-28.00  sec  12.5 MBytes  104866 Kbits/sec  227    311 KBytes       
[  5]  28.00-29.00  sec  11.2 MBytes  94370 Kbits/sec  226    300 KBytes       
[  5]  29.00-30.00  sec  11.2 MBytes  94376 Kbits/sec  231    303 KBytes       
[  5]  30.00-31.00  sec  8.75 MBytes  73395 Kbits/sec  164    305 KBytes       
[  5]  31.00-32.00  sec  11.2 MBytes  94376 Kbits/sec  250    297 KBytes       
[  5]  32.00-33.00  sec  11.2 MBytes  94368 Kbits/sec  201    305 KBytes       
[  5]  33.00-34.00  sec  11.2 MBytes  94370 Kbits/sec  222    294 KBytes       
[  5]  34.00-35.00  sec  12.5 MBytes  104864 Kbits/sec  226    305 KBytes       
[  5]  35.00-36.00  sec  11.2 MBytes  94372 Kbits/sec  250    180 KBytes       
[  5]  36.00-37.00  sec  11.2 MBytes  94371 Kbits/sec  190    303 KBytes       
[  5]  37.00-38.00  sec  11.2 MBytes  94372 Kbits/sec  258    305 KBytes       
[  5]  38.00-39.00  sec  11.2 MBytes  94376 Kbits/sec  236    303 KBytes       
[  5]  39.00-40.00  sec  11.2 MBytes  94366 Kbits/sec  243    305 KBytes       
[  5]  40.00-41.00  sec  8.75 MBytes  73383 Kbits/sec  198    305 KBytes       
[  5]  41.00-42.00  sec  12.5 MBytes  104833 Kbits/sec  248    305 KBytes       
