Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51316 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.14 MBytes  9544 Kbits/sec    0    120 KBytes       
[  4]   1.00-2.00   sec  4.29 MBytes  35962 Kbits/sec    0   1.34 MBytes       
[  4]   2.00-3.00   sec  2.24 MBytes  18760 Kbits/sec    0   1.34 MBytes       
[  4]   3.00-4.00   sec  2.36 MBytes  19807 Kbits/sec    0    987 KBytes       
[  4]   4.00-5.00   sec  2.30 MBytes  19292 Kbits/sec    0    959 KBytes       
[  4]   5.00-6.00   sec  2.30 MBytes  19283 Kbits/sec    0    953 KBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18767 Kbits/sec    0    953 KBytes       
[  4]   7.00-8.00   sec  2.30 MBytes  19287 Kbits/sec    0    953 KBytes       
[  4]   8.00-9.00   sec  2.30 MBytes  19288 Kbits/sec    0    953 KBytes       
[  4]   9.00-10.00  sec  2.24 MBytes  18769 Kbits/sec    0    953 KBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18762 Kbits/sec    0    953 KBytes       
[  4]  11.00-12.00  sec  1.80 MBytes  15123 Kbits/sec    0    956 KBytes       
[  4]  12.00-13.00  sec  1.93 MBytes  16161 Kbits/sec    0    956 KBytes       
[  4]  13.00-14.00  sec  2.24 MBytes  18758 Kbits/sec    0    956 KBytes       
[  4]  14.00-15.00  sec  2.30 MBytes  19291 Kbits/sec    0    953 KBytes       
[  4]  15.00-16.00  sec  2.30 MBytes  19285 Kbits/sec    0    953 KBytes       
[  4]  16.00-17.00  sec  2.24 MBytes  18768 Kbits/sec    0    953 KBytes       
[  4]  17.00-18.00  sec  2.30 MBytes  19287 Kbits/sec    0    953 KBytes       
[  4]  18.00-19.00  sec  2.30 MBytes  19293 Kbits/sec    0    953 KBytes       
[  4]  19.00-20.00  sec  2.30 MBytes  19288 Kbits/sec    0    953 KBytes       
[  4]  20.00-21.00  sec  2.24 MBytes  18766 Kbits/sec    0    953 KBytes       
[  4]  21.00-22.00  sec  2.24 MBytes  18759 Kbits/sec    0    953 KBytes       
[  4]  22.00-23.00  sec  1.43 MBytes  11993 Kbits/sec    0    956 KBytes       
[  4]  23.00-24.00  sec  1.86 MBytes  15637 Kbits/sec    0    956 KBytes       
[  4]  24.00-25.00  sec  2.24 MBytes  18761 Kbits/sec    0    956 KBytes       
[  4]  25.00-26.00  sec  2.30 MBytes  19287 Kbits/sec    0    953 KBytes       
[  4]  26.00-27.00  sec  2.30 MBytes  19288 Kbits/sec    0    953 KBytes       
[  4]  27.00-28.00  sec  2.24 MBytes  18765 Kbits/sec    0    953 KBytes       
[  4]  28.00-29.00  sec  2.30 MBytes  19288 Kbits/sec    0    953 KBytes       
[  4]  29.00-30.00  sec  2.30 MBytes  19293 Kbits/sec    0    953 KBytes       
[  4]  30.00-31.00  sec  2.30 MBytes  19283 Kbits/sec    0    953 KBytes       
[  4]  31.00-32.00  sec  2.24 MBytes  18766 Kbits/sec    0    956 KBytes       
[  4]  32.00-33.00  sec  2.24 MBytes  18766 Kbits/sec    0    956 KBytes       
[  4]  33.00-34.00  sec  1.43 MBytes  11996 Kbits/sec    0    956 KBytes       
[  4]  34.00-35.00  sec  2.30 MBytes  19277 Kbits/sec    0    956 KBytes       
[  4]  35.00-36.00  sec  2.30 MBytes  19288 Kbits/sec    0    956 KBytes       
[  4]  36.00-37.00  sec  2.24 MBytes  18765 Kbits/sec    0    953 KBytes       
[  4]  37.00-38.00  sec  2.24 MBytes  18773 Kbits/sec    0    953 KBytes       
[  4]  38.00-39.00  sec  2.36 MBytes  19801 Kbits/sec    0    953 KBytes       
[  4]  39.00-40.00  sec  2.24 MBytes  18768 Kbits/sec    0    953 KBytes       
[  4]  40.00-41.00  sec  2.30 MBytes  19285 Kbits/sec    0    953 KBytes       
[  4]  41.00-42.00  sec  2.30 MBytes  19289 Kbits/sec    0    953 KBytes       
[  4]  42.00-43.00  sec  2.24 MBytes  18766 Kbits/sec    0    953 KBytes       
[  4]  43.00-44.00  sec  2.30 MBytes  19287 Kbits/sec    0   5.66 KBytes       
[  4]  44.00-45.00  sec  1.37 MBytes  11475 Kbits/sec    0    956 KBytes       
[  4]  45.00-45.58  sec  1.25 MBytes  18168 Kbits/sec    0    956 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-45.58  sec   101 MBytes  18533 Kbits/sec    0             sender
[  4]   0.00-45.58  sec  97.5 MBytes  17948 Kbits/sec                  receiver

iperf Done.
