Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 53952 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.09 MBytes  17533 Kbits/sec    0    334 KBytes       
[  4]   1.00-2.00   sec  1.06 MBytes  8859 Kbits/sec  199    132 KBytes       
[  4]   2.00-3.00   sec  1.06 MBytes  8863 Kbits/sec    0    146 KBytes       
[  4]   3.00-4.00   sec   954 KBytes  7820 Kbits/sec    0    157 KBytes       
[  4]   4.00-5.00   sec  1018 KBytes  8340 Kbits/sec    0    160 KBytes       
[  4]   5.00-6.00   sec  1.06 MBytes  8861 Kbits/sec    0    160 KBytes       
[  4]   6.00-7.00   sec  1.06 MBytes  8862 Kbits/sec    0    160 KBytes       
[  4]   7.00-8.00   sec  1018 KBytes  8341 Kbits/sec    0    164 KBytes       
[  4]   8.00-9.00   sec  1.12 MBytes  9382 Kbits/sec    0    175 KBytes       
[  4]   9.00-10.00  sec  1.12 MBytes  9383 Kbits/sec    0    195 KBytes       
[  4]  10.00-11.00  sec  1.12 MBytes  9383 Kbits/sec    0    229 KBytes       
[  4]  11.00-12.00  sec  1.12 MBytes  9383 Kbits/sec    0    277 KBytes       
[  4]  12.00-13.00  sec  1.18 MBytes  9904 Kbits/sec   10    221 KBytes       
[  4]  13.00-14.00  sec  1.12 MBytes  9384 Kbits/sec    0    252 KBytes       
[  4]  14.00-15.00  sec  1.12 MBytes  9383 Kbits/sec    0    270 KBytes       
[  4]  15.00-16.00  sec  1.18 MBytes  9904 Kbits/sec    2    206 KBytes       
[  4]  16.00-17.00  sec  1.12 MBytes  9384 Kbits/sec    0    222 KBytes       
[  4]  17.00-18.00  sec  1.12 MBytes  9383 Kbits/sec    0    230 KBytes       
[  4]  18.00-19.00  sec  1.18 MBytes  9904 Kbits/sec    0    230 KBytes       
[  4]  19.00-20.00  sec  1.12 MBytes  9384 Kbits/sec    0    230 KBytes       
