Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 50708 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  5.88 MBytes  49298 Kbits/sec    0    673 KBytes       
[  4]   1.00-2.00   sec  2.30 MBytes  19284 Kbits/sec    0    789 KBytes       
[  4]   2.00-3.00   sec  2.24 MBytes  18766 Kbits/sec    0    906 KBytes       
[  4]   3.00-4.00   sec  2.24 MBytes  18766 Kbits/sec    0   1022 KBytes       
[  4]   4.00-5.00   sec  2.24 MBytes  18767 Kbits/sec    0   1.11 MBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.23 MBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.34 MBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.45 MBytes       
[  4]   8.00-9.00   sec  2.17 MBytes  18245 Kbits/sec    0   1.57 MBytes       
[  4]   9.00-10.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.68 MBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.80 MBytes       
[  4]  11.00-12.00  sec  2.25 MBytes  18835 Kbits/sec    0   1.91 MBytes       
[  4]  12.00-13.00  sec  2.25 MBytes  18835 Kbits/sec    0   2.02 MBytes       
[  4]  13.00-14.00  sec  2.19 MBytes  18372 Kbits/sec    0   2.14 MBytes       
[  4]  14.00-15.00  sec  2.31 MBytes  19413 Kbits/sec    0   2.25 MBytes       
[  4]  15.00-16.00  sec  2.31 MBytes  19418 Kbits/sec    0   2.44 MBytes       
[  4]  16.00-17.00  sec  2.25 MBytes  18896 Kbits/sec    0   2.75 MBytes       
[  4]  17.00-18.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  18.00-19.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.13 MBytes       
[  4]  19.00-20.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.13 MBytes       
[  4]  20.00-21.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.13 MBytes       
[  4]  21.00-22.00  sec  2.19 MBytes  18376 Kbits/sec    0   3.13 MBytes       
[  4]  22.00-23.00  sec  2.31 MBytes  19415 Kbits/sec    0   3.13 MBytes       
[  4]  23.00-24.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  24.00-25.00  sec  2.38 MBytes  19938 Kbits/sec    0   3.13 MBytes       
[  4]  25.00-26.00  sec  2.19 MBytes  18376 Kbits/sec    0   3.13 MBytes       
[  4]  26.00-27.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.13 MBytes       
[  4]  27.00-28.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  28.00-29.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.13 MBytes       
[  4]  29.00-30.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.13 MBytes       
[  4]  30.00-31.00  sec  2.19 MBytes  18375 Kbits/sec    0   3.13 MBytes       
[  4]  31.00-32.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.13 MBytes       
[  4]  32.00-33.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.13 MBytes       
[  4]  33.00-34.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.13 MBytes       
[  4]  34.00-35.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  35.00-36.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.13 MBytes       
[  4]  36.00-37.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.13 MBytes       
[  4]  37.00-38.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  38.00-39.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.13 MBytes       
[  4]  39.00-40.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.13 MBytes       
[  4]  40.00-41.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  41.00-42.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.13 MBytes       
[  4]  42.00-42.53  sec  1.25 MBytes  19755 Kbits/sec    0   3.13 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-42.53  sec   100 MBytes  19735 Kbits/sec    0             sender
[  4]   0.00-42.53  sec  98.9 MBytes  19511 Kbits/sec                  receiver

iperf Done.
