Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 50480 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  81.9 MBytes  687019 Kbits/sec  1002    966 KBytes       
[  5]  44.00-45.00  sec   102 MBytes  859838 Kbits/sec   81   1.08 MBytes       
[  5]  45.00-46.00  sec   100 MBytes  838860 Kbits/sec   38   1.23 MBytes       
[  5]  46.00-47.00  sec   100 MBytes  838861 Kbits/sec  200   1.06 MBytes       
[  5]  47.00-48.00  sec   101 MBytes  849348 Kbits/sec   61   1.07 MBytes       
[  5]  48.00-49.00  sec  98.8 MBytes  828363 Kbits/sec  136   1.02 MBytes       
[  5]  49.00-50.00  sec  98.8 MBytes  828385 Kbits/sec  109   1.05 MBytes       
[  5]  50.00-51.00  sec  97.5 MBytes  817889 Kbits/sec   17   1.05 MBytes       
[  5]  51.00-52.00  sec   100 MBytes  838856 Kbits/sec  179   1.03 MBytes       
[  5]  52.00-53.00  sec  98.8 MBytes  828422 Kbits/sec  105   1.02 MBytes       
[  5]  53.00-54.00  sec  97.5 MBytes  817849 Kbits/sec  106   1.02 MBytes       
[  5]  54.00-55.00  sec   100 MBytes  838854 Kbits/sec  169   1.06 MBytes       
[  5]  55.00-56.00  sec   100 MBytes  838868 Kbits/sec   18   1.06 MBytes       
[  5]  56.00-57.00  sec   100 MBytes  838853 Kbits/sec   55   1.23 MBytes       
[  5]  57.00-58.00  sec   104 MBytes  870323 Kbits/sec  137   1.06 MBytes       
[  5]  58.00-59.00  sec   101 MBytes  849349 Kbits/sec   65   1.08 MBytes       
[  5]  59.00-60.00  sec  90.0 MBytes  754968 Kbits/sec   58   1.22 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  5.84 GBytes  835631 Kbits/sec  6622             sender
[  5]   0.00-60.00  sec  5.83 GBytes  835337 Kbits/sec                  receiver

iperf Done.
