BBR_goodput,CUBIC_goodput,Buffer,Bandwidth,rtt
9553,9576
1.9%,100,10,5
9550,9573
2.1%,100,10,5
9551,9575
2.0%,100,10,5
9552,9576
1.9%,100,10,5
9549,9573
2.1%,100,10,5
9477,9576
1.9%,100,10,10
9478,9575
2.0%,100,10,10
9478,9574
2.0%,100,10,10
9478,9577
2.3%,100,10,10
9480,9574
1.9%,100,10,10
9422,9572
2.0%,100,10,25
9422,9573
2.1%,100,10,25
9422,9571
2.1%,100,10,25
9421,9574
2.1%,100,10,25
9421,9574
2.1%,100,10,25
9374,9553
2.0%,100,10,50
9375,9557
2.0%,100,10,50
9374,9558
1.9%,100,10,50
9373,9557
2.0%,100,10,50
9374,9557
2.0%,100,10,50
9319,9539
2.0%,100,10,75
9317,9537
2.2%,100,10,75
9306,9539
2.1%,100,10,75
9315,9539
2.0%,100,10,75
9317,9539
2.0%,100,10,75
9296,9519
2.0%,100,10,100
9294,9525
2.1%,100,10,100
9294,9520
2.0%,100,10,100
9294,9522
2.1%,100,10,100
9294,9520
2.2%,100,10,100
9133,9477
2.2%,100,10,150
9133,9481
2.3%,100,10,150
9133,9449
1.9%,100,10,150
9133,9462
1.9%,100,10,150
9132,9477
2.0%,100,10,150
9108,9428
1.9%,100,10,200
9112,9430
1.9%,100,10,200
9112,9319
1.9%,100,10,200
9114,9342
1.9%,100,10,200
9111,9431
1.9%,100,10,200
18949,19137
5.0%,100,20,5
18947,19137
4.0%,100,20,5
18949,19141
5.1%,100,20,5
18946,19140
5.1%,100,20,5
18944,19138
4.8%,100,20,5
18869,19137
3.9%,100,20,10
18862,19134
4.0%,100,20,10
18868,19139
4.9%,100,20,10
18865,19137
4.4%,100,20,10
18859,19139
4.1%,100,20,10
18797,19126
4.4%,100,20,25
18795,19125
5.1%,100,20,25
18795,19130
5.3%,100,20,25
18794,19125
4.5%,100,20,25
18793,19124
5.1%,100,20,25
18688,19088
4.9%,100,20,50
18686,19085
5.1%,100,20,50
18696,19080
4.2%,100,20,50
18699,19089
5.1%,100,20,50
18682,19082
4.3%,100,20,50
18573,19048
4.5%,100,20,75
18561,19035
4.5%,100,20,75
18573,19049
5.0%,100,20,75
18570,19048
4.5%,100,20,75
18573,19048
5.2%,100,20,75
18487,18339
5.0%,100,20,100
18485,18984
4.8%,100,20,100
18478,18734
4.7%,100,20,100
18419,18744
4.7%,100,20,100
18510,18760
4.7%,100,20,100
18406,18665
4.7%,100,20,150
18295,18668
4.7%,100,20,150
18309,18664
4.5%,100,20,150
18308,18673
4.5%,100,20,150
18307,18665
4.6%,100,20,150
18016,17874
4.4%,100,20,200
17960,17863
4.3%,100,20,200
18091,17918
4.3%,100,20,200
18008,18012
4.2%,100,20,200
17958,17804
4.4%,100,20,200
47141,47824
6.5%,100,50,5
47134,47823
7.1%,100,50,5
47139,47828
10.2%,100,50,5
47135,47824
8.5%,100,50,5
47135,47820
6.1%,100,50,5
47021,47817
7.2%,100,50,10
47020,47816
10.4%,100,50,10
47026,47819
5.8%,100,50,10
47032,47815
6.7%,100,50,10
47028,47814
5.7%,100,50,10
46896,47774
10.8%,100,50,25
46866,47771
7.1%,100,50,25
46887,47774
10.9%,100,50,25
46878,47779
10.9%,100,50,25
46879,47772
6.4%,100,50,25
46895,47344
7.0%,100,50,50
46705,47364
9.0%,100,50,50
46645,47373
9.3%,100,50,50
46595,47391
10.6%,100,50,50
46459,47360
10.0%,100,50,50
45832,45905
8.9%,100,50,75
45898,45972
8.8%,100,50,75
45809,45862
7.8%,100,50,75
45832,45598
8.8%,100,50,75
45711,45760
9.6%,100,50,75
45350,42967
8.5%,100,50,100
45305,43081
8.4%,100,50,100
45282,42879
5.8%,100,50,100
45292,42883
5.9%,100,50,100
45357,42956
8.3%,100,50,100
44619,39104
7.6%,100,50,150
44605,39060
7.9%,100,50,150
44582,39064
7.2%,100,50,150
44550,39114
7.6%,100,50,150
44574,39141
7.6%,100,50,150
43990,36472
6.6%,100,50,200
43797,35454
6.8%,100,50,200
44466,36546
7.8%,100,50,200
44110,36444
6.9%,100,50,200
44101,36461
7.0%,100,50,200
94015,95610
11.3%,100,100,5
94071,95548
10.6%,100,100,5
94013,95613
11.3%,100,100,5
93974,95552
10.8%,100,100,5
94075,95604
9.5%,100,100,5
93929,95559
7.3%,100,100,10
93815,95482
13.4%,100,100,10
93898,95524
7.3%,100,100,10
93539,95590
12.3%,100,100,10
93927,95576
7.6%,100,100,10
93475,93914
7.3%,100,100,25
93589,93957
10.2%,100,100,25
93421,93199
9.9%,100,100,25
93513,93843
10.0%,100,100,25
93536,94319
13.0%,100,100,25
92300,85942
10.0%,100,100,50
92011,85572
6.4%,100,100,50
91788,85394
11.4%,100,100,50
92028,85399
10.8%,100,100,50
92153,85447
11.1%,100,100,50
90628,77875
9.7%,100,100,75
91371,78319
9.9%,100,100,75
90985,72968
9.0%,100,100,75
90862,78270
10.1%,100,100,75
91413,78537
10.1%,100,100,75
90066,73470
8.8%,100,100,100
89897,73359
5.8%,100,100,100
89880,73096
6.1%,100,100,100
90066,73482
8.8%,100,100,100
90193,73557
9.7%,100,100,100
88615,67419
8.3%,100,100,150
88849,67389
8.1%,100,100,150
88527,67507
7.8%,100,100,150
88027,67469
8.4%,100,100,150
88634,67408
7.9%,100,100,150
87215,63502
7.0%,100,100,200
87528,63525
8.4%,100,100,200
86709,63181
4.8%,100,100,200
87203,63400
4.9%,100,100,200
87328,63505
7.2%,100,100,200
234695,236710
20.4%,100,250,5
235335,237077
21.7%,100,250,5
235338,236901
21.1%,100,250,5
234682,236740
17.7%,100,250,5
234554,236794
17.1%,100,250,5
234256,227331
19.0%,100,250,10
233285,227715
19.3%,100,250,10
234373,228458
20.7%,100,250,10
233289,226609
19.6%,100,250,10
234047,227686
20.7%,100,250,10
230850,204369
19.0%,100,250,25
230988,206045
18.8%,100,250,25
230188,208359
18.0%,100,250,25
231278,196493
9.3%,100,250,25
231116,205564
17.7%,100,250,25
228682,174583
14.3%,100,250,50
228847,174181
14.0%,100,250,50
229181,175116
15.4%,100,250,50
228834,174220
14.7%,100,250,50
228387,175042
14.9%,100,250,50
227827,162782
13.8%,100,250,75
227432,163138
14.0%,100,250,75
227528,159875
10.7%,100,250,75
227857,160007
13.7%,100,250,75
226583,163052
14.2%,100,250,75
224356,151707
12.8%,100,250,100
224977,155215
13.4%,100,250,100
224577,156706
13.4%,100,250,100
225216,155549
13.2%,100,250,100
224547,151527
10.9%,100,250,100
219759,116631
9.1%,100,250,150
220172,114433
5.9%,100,250,150
221262,123998
10.1%,100,250,150
220854,127579
11.0%,100,250,150
218505,128476
11.4%,100,250,150
216588,87510
7.1%,100,250,200
215376,84481
6.9%,100,250,200
218583,87756
7.7%,100,250,200
213713,86007
7.1%,100,250,200
215741,85091
7.4%,100,250,200
466900,427328
37.2%,100,500,5
468981,432304
35.7%,100,500,5
463392,434941
38.9%,100,500,5
468962,427460
35.6%,100,500,5
468542,425515
29.5%,100,500,5
466070,413748
26.5%,100,500,10
466267,412242
33.1%,100,500,10
464852,410510
34.7%,100,500,10
466897,415545
35.5%,100,500,10
464696,409994
34.5%,100,500,10
457989,349094
30.3%,100,500,25
460611,313173
25.5%,100,500,25
459978,349538
27.9%,100,500,25
459707,349718
30.8%,100,500,25
460266,354935
23.4%,100,500,25
454503,179124
9.9%,100,500,50
452235,263797
22.0%,100,500,50
453243,265606
20.7%,100,500,50
452233,269261
21.3%,100,500,50
452599,295994
24.3%,100,500,50
450888,245178
21.3%,100,500,75
451646,250200
20.1%,100,500,75
451359,251234
21.3%,100,500,75
449386,247098
21.1%,100,500,75
451340,246187
21.1%,100,500,75
444841,198279
16.1%,100,500,100
440307,190514
17.2%,100,500,100
444085,205267
16.8%,100,500,100
441687,198906
16.0%,100,500,100
440030,191383
16.4%,100,500,100
435953,101493
8.7%,100,500,150
430592,119990
8.1%,100,500,150
434279,123539
10.1%,100,500,150
432661,117171
10.3%,100,500,150
436889,113009
9.7%,100,500,150
422975,76480
6.7%,100,500,200
417509,80621
5.5%,100,500,200
429144,74205
6.2%,100,500,200
423703,78752
7.1%,100,500,200
421020,69416
5.8%,100,500,200
700219,605366
48.3%,100,750,5
699376,611644
50.9%,100,750,5
699446,606700
49.8%,100,750,5
702725,603374
50.3%,100,750,5
702660,601945
46.7%,100,750,5
695958,517220
43.2%,100,750,10
695907,545341
43.7%,100,750,10
688399,559361
45.6%,100,750,10
696078,556681
43.8%,100,750,10
694947,517448
39.7%,100,750,10
687271,426831
37.4%,100,750,25
680808,352294
27.1%,100,750,25
683598,413073
33.2%,100,750,25
685035,323569
25.6%,100,750,25
687017,344673
26.3%,100,750,25
678530,222893
14.0%,100,750,50
678060,233962
19.5%,100,750,50
680043,240768
17.9%,100,750,50
676540,230287
17.8%,100,750,50
676776,296272
24.3%,100,750,50
672250,247306
15.4%,100,750,75
674618,243267
18.5%,100,750,75
670884,180780
13.1%,100,750,75
673145,232216
19.7%,100,750,75
673247,166622
13.2%,100,750,75
663335,142460
12.2%,100,750,100
662682,194406
16.3%,100,750,100
662408,129805
10.3%,100,750,100
662720,130297
11.0%,100,750,100
659344,140075
11.9%,100,750,100
642051,103573
8.3%,100,750,150
647645,91288
5.1%,100,750,150
645567,71840
5.8%,100,750,150
647557,96561
7.4%,100,750,150
645559,77251
6.0%,100,750,150
614692,67024
6.1%,100,750,200
612329,42130
3.3%,100,750,200
626185,56491
5.0%,100,750,200
622926,49580
3.6%,100,750,200
626942,68959
5.5%,100,750,200
935075,592541
41.6%,100,1000,5
935063,639685
44.8%,100,1000,5
932777,575514
38.4%,100,1000,5
936115,530944
38.5%,100,1000,5
936189,579374
39.5%,100,1000,5
920188,433241
30.5%,100,1000,10
920664,492981
35.8%,100,1000,10
919802,412087
23.7%,100,1000,10
923162,467079
32.3%,100,1000,10
920377,421500
30.2%,100,1000,10
910800,212046
14.0%,100,1000,25
909940,216784
14.4%,100,1000,25
911193,235449
16.4%,100,1000,25
910255,227147
14.8%,100,1000,25
911531,265077
17.0%,100,1000,25
901219,107354
7.0%,100,1000,50
897241,58978
4.0%,100,1000,50
901003,65743
4.0%,100,1000,50
892001,81878
5.6%,100,1000,50
899030,118430
7.1%,100,1000,50
887797,84279
5.5%,100,1000,75
894494,88815
5.6%,100,1000,75
884017,85542
5.6%,100,1000,75
889438,155641
11.5%,100,1000,75
894285,95000
6.3%,100,1000,75
873215,76548
4.9%,100,1000,100
878778,78864
5.5%,100,1000,100
876649,74776
4.9%,100,1000,100
875584,69692
4.3%,100,1000,100
869507,81179
5.4%,100,1000,100
860022,50245
3.6%,100,1000,150
839399,37057
2.3%,100,1000,150
863054,42342
3.2%,100,1000,150
850471,46708
3.4%,100,1000,150
863068,55645
3.7%,100,1000,150
826867,52791
3.6%,100,1000,200
843815,38201
2.6%,100,1000,200
843139,32820
2.3%,100,1000,200
825959,40043
2.8%,100,1000,200
825529,55089
4.0%,100,1000,200
9549,10027
1.6%,10000,10,5
9551,10546
1.2%,10000,10,5
9552,10546
1.3%,10000,10,5
9549,9545
1.5%,10000,10,5
9549,9545
1.3%,10000,10,5
9478,10013
1.1%,10000,10,10
9477,10010
1.1%,10000,10,10
9476,10318
1.3%,10000,10,10
9478,10527
1.9%,10000,10,10
9479,9640
1.1%,10000,10,10
9422,10521
1.6%,10000,10,25
9422,10301
1.5%,10000,10,25
9420,10358
1.7%,10000,10,25
9422,9656
1.9%,10000,10,25
9421,10616
1.6%,10000,10,25
9368,10504
1.6%,10000,10,50
9368,10411
1.6%,10000,10,50
9369,10479
1.6%,10000,10,50
9369,9865
1.5%,10000,10,50
9369,9149
1.3%,10000,10,50
9318,9157
1.3%,10000,10,75
9308,9190
1.1%,10000,10,75
9311,9133
1.4%,10000,10,75
9308,10486
2.1%,10000,10,75
9310,10024
1.2%,10000,10,75
9288,9540
1.3%,10000,10,100
9297,10671
1.6%,10000,10,100
9285,10246
1.7%,10000,10,100
9286,10441
1.5%,10000,10,100
9288,10377
1.4%,10000,10,100
9128,9418
1.3%,10000,10,150
9127,9516
1.1%,10000,10,150
9128,10232
1.3%,10000,10,150
9128,10488
1.4%,10000,10,150
9127,10468
1.4%,10000,10,150
9121,10381
1.4%,10000,10,200
9120,9506
1.2%,10000,10,200
9127,9275
1.4%,10000,10,200
9120,9775
1.4%,10000,10,200
9120,9779
1.4%,10000,10,200
18945,20299
3.9%,10000,20,5
18945,19764
3.5%,10000,20,5
18947,19917
4.0%,10000,20,5
18947,20263
3.8%,10000,20,5
18944,19922
4.0%,10000,20,5
18864,19918
3.2%,10000,20,10
18867,19912
3.1%,10000,20,10
18867,19912
3.9%,10000,20,10
18867,20258
2.8%,10000,20,10
18860,20256
3.2%,10000,20,10
18799,20250
4.0%,10000,20,25
18796,20252
4.8%,10000,20,25
18798,19901
3.9%,10000,20,25
18788,19897
4.0%,10000,20,25
18795,19904
3.6%,10000,20,25
18704,19839
2.8%,10000,20,50
18700,20206
3.5%,10000,20,50
18698,20215
3.5%,10000,20,50
18694,19964
3.3%,10000,20,50
18704,19964
2.9%,10000,20,50
18572,20176
4.1%,10000,20,75
18569,20177
3.5%,10000,20,75
18580,20166
4.0%,10000,20,75
18569,20166
4.1%,10000,20,75
18564,20179
3.5%,10000,20,75
18480,20135
4.3%,10000,20,100
18498,19763
3.3%,10000,20,100
18491,19749
3.7%,10000,20,100
18528,20129
4.1%,10000,20,100
18519,20110
3.6%,10000,20,100
18198,20043
2.9%,10000,20,150
18196,20029
3.1%,10000,20,150
18191,20005
3.1%,10000,20,150
18164,19640
3.4%,10000,20,150
18179,20020
3.1%,10000,20,150
18097,19891
3.1%,10000,20,200
18030,19896
3.9%,10000,20,200
18084,19923
2.6%,10000,20,200
18107,19891
3.2%,10000,20,200
18154,19896
3.6%,10000,20,200
47133,48984
9.3%,10000,50,5
47128,48985
9.9%,10000,50,5
47128,48983
9.1%,10000,50,5
47129,48981
7.7%,10000,50,5
47136,48982
7.4%,10000,50,5
47037,48974
6.7%,10000,50,10
47027,48974
9.4%,10000,50,10
47028,48976
9.9%,10000,50,10
47024,48975
8.9%,10000,50,10
47030,48974
8.9%,10000,50,10
46886,48931
7.1%,10000,50,25
46898,48932
5.3%,10000,50,25
46878,48931
8.3%,10000,50,25
46886,48931
9.0%,10000,50,25
46896,48932
9.8%,10000,50,25
46677,48800
9.1%,10000,50,50
46574,48800
5.7%,10000,50,50
46640,48800
7.5%,10000,50,50
46541,48802
9.1%,10000,50,50
46669,48802
9.3%,10000,50,50
46350,48671
9.5%,10000,50,75
46354,48674
8.2%,10000,50,75
46322,48672
9.9%,10000,50,75
46363,48670
9.3%,10000,50,75
46358,48672
7.4%,10000,50,75
46127,48538
7.3%,10000,50,100
46052,48539
9.2%,10000,50,100
45974,48539
7.5%,10000,50,100
46046,48536
5.0%,10000,50,100
46099,48537
5.6%,10000,50,100
45347,48225
7.7%,10000,50,150
45334,48257
8.7%,10000,50,150
45329,48256
8.7%,10000,50,150
45342,48221
7.8%,10000,50,150
45356,48217
8.5%,10000,50,150
