Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51774 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  12.4 MBytes  104073 Kbits/sec   17    376 KBytes       
[  4]   1.00-2.00   sec  17.7 MBytes  148822 Kbits/sec    0    559 KBytes       
[  4]   2.00-3.00   sec  25.1 MBytes  210454 Kbits/sec    0    734 KBytes       
[  4]   3.00-4.00   sec  27.0 MBytes  226507 Kbits/sec    4    655 KBytes       
[  4]   4.00-5.00   sec  27.7 MBytes  232486 Kbits/sec    0    830 KBytes       
[  4]   5.00-6.00   sec  25.6 MBytes  214984 Kbits/sec    2    743 KBytes       
[  4]   6.00-7.00   sec  26.4 MBytes  221466 Kbits/sec    3    655 KBytes       
[  4]   7.00-8.00   sec  27.4 MBytes  229997 Kbits/sec    6    620 KBytes       
[  4]   8.00-9.00   sec  25.6 MBytes  214469 Kbits/sec    0    751 KBytes       
[  4]   9.00-10.00  sec  27.5 MBytes  230497 Kbits/sec    4    655 KBytes       
[  4]  10.00-11.00  sec  27.8 MBytes  233507 Kbits/sec    0    830 KBytes       
[  4]  11.00-12.00  sec  25.0 MBytes  209970 Kbits/sec    4    743 KBytes       
[  4]  12.00-13.00  sec  27.2 MBytes  228494 Kbits/sec    2    655 KBytes       
[  4]  13.00-14.00  sec  27.6 MBytes  231494 Kbits/sec    0    821 KBytes       
[  4]  14.00-15.00  sec  26.2 MBytes  219484 Kbits/sec    3    725 KBytes       
[  4]  15.00-16.00  sec  26.8 MBytes  224476 Kbits/sec    4    638 KBytes       
[  4]  16.00-17.00  sec  27.4 MBytes  229505 Kbits/sec    0    813 KBytes       
[  4]  17.00-18.00  sec  25.3 MBytes  212459 Kbits/sec    4    734 KBytes       
[  4]  18.00-19.00  sec  27.7 MBytes  232500 Kbits/sec    7    647 KBytes       
[  4]  19.00-20.00  sec  27.4 MBytes  229505 Kbits/sec    0    813 KBytes       
[  4]  20.00-21.00  sec  26.1 MBytes  218981 Kbits/sec    7    717 KBytes       
[  4]  21.00-22.00  sec  26.8 MBytes  224970 Kbits/sec    7    629 KBytes       
[  4]  22.00-23.00  sec  27.1 MBytes  227011 Kbits/sec    0    804 KBytes       
[  4]  23.00-24.00  sec  26.3 MBytes  220474 Kbits/sec    7    708 KBytes       
[  4]  24.00-25.00  sec  27.1 MBytes  227503 Kbits/sec    4    620 KBytes       
[  4]  25.00-26.00  sec  26.8 MBytes  224965 Kbits/sec    0    804 KBytes       
[  4]  26.00-27.00  sec  25.4 MBytes  213478 Kbits/sec    7    708 KBytes       
[  4]  27.00-28.00  sec  28.0 MBytes  235002 Kbits/sec    4    629 KBytes       
[  4]  28.00-29.00  sec  26.9 MBytes  225507 Kbits/sec    0    795 KBytes       
[  4]  29.00-30.00  sec  25.3 MBytes  212453 Kbits/sec    4    708 KBytes       
[  4]  30.00-31.00  sec  27.4 MBytes  229492 Kbits/sec    7    629 KBytes       
[  4]  31.00-32.00  sec  26.9 MBytes  226002 Kbits/sec    0    804 KBytes       
[  4]  32.00-33.00  sec  25.4 MBytes  212957 Kbits/sec    4    717 KBytes       
[  4]  33.00-34.00  sec  28.1 MBytes  236017 Kbits/sec    4    629 KBytes       
[  4]  34.00-35.00  sec  26.8 MBytes  224475 Kbits/sec    0    795 KBytes       
[  4]  35.00-36.00  sec  25.4 MBytes  213468 Kbits/sec    4    708 KBytes       
[  4]  36.00-37.00  sec  27.2 MBytes  228501 Kbits/sec    4    629 KBytes       
[  4]  37.00-38.00  sec  26.8 MBytes  224478 Kbits/sec    0    795 KBytes       
[  4]  38.00-39.00  sec  26.5 MBytes  221988 Kbits/sec    4    708 KBytes       
[  4]  39.00-40.00  sec  27.1 MBytes  227499 Kbits/sec    4    612 KBytes       
[  4]  40.00-41.00  sec  26.6 MBytes  223476 Kbits/sec    0    795 KBytes       
[  4]  41.00-42.00  sec  25.6 MBytes  214966 Kbits/sec    4    708 KBytes       
[  4]  42.00-43.00  sec  28.0 MBytes  235024 Kbits/sec    7    629 KBytes       
[  4]  43.00-44.00  sec  26.8 MBytes  224472 Kbits/sec    0    795 KBytes       
[  4]  44.00-45.00  sec  25.4 MBytes  213450 Kbits/sec    4    708 KBytes       
[  4]  45.00-46.00  sec  27.2 MBytes  228015 Kbits/sec    1    629 KBytes       
[  4]  46.00-47.00  sec  26.8 MBytes  224982 Kbits/sec    0    804 KBytes       
[  4]  47.00-48.00  sec  25.8 MBytes  216470 Kbits/sec    4    717 KBytes       
[  4]  48.00-49.00  sec  28.1 MBytes  236026 Kbits/sec    4    629 KBytes       
[  4]  49.00-50.00  sec  26.7 MBytes  223975 Kbits/sec    0    795 KBytes       
[  4]  50.00-51.00  sec  26.5 MBytes  221985 Kbits/sec    7    699 KBytes       
[  4]  51.00-52.00  sec  27.5 MBytes  230505 Kbits/sec    4    612 KBytes       
[  4]  52.00-53.00  sec  26.5 MBytes  222472 Kbits/sec    0    795 KBytes       
[  4]  53.00-54.00  sec  25.6 MBytes  214470 Kbits/sec    4    708 KBytes       
[  4]  54.00-55.00  sec  28.1 MBytes  236029 Kbits/sec    4    629 KBytes       
