Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51270 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.93 MBytes  24550 Kbits/sec   11    306 KBytes       
[  4]   1.00-2.00   sec  3.29 MBytes  27561 Kbits/sec    0    384 KBytes       
[  4]   2.00-3.00   sec  3.88 MBytes  32568 Kbits/sec    0    411 KBytes       
[  4]   3.00-4.00   sec  4.00 MBytes  33575 Kbits/sec    0    419 KBytes       
[  4]   4.00-5.00   sec  4.36 MBytes  36578 Kbits/sec    0    463 KBytes       
[  4]   5.00-6.00   sec  4.90 MBytes  41089 Kbits/sec    0    516 KBytes       
[  4]   6.00-7.00   sec  5.20 MBytes  43598 Kbits/sec    0    559 KBytes       
[  4]   7.00-8.00   sec  5.73 MBytes  48099 Kbits/sec    0    620 KBytes       
[  4]   8.00-9.00   sec  5.85 MBytes  49104 Kbits/sec    6    551 KBytes       
[  4]   9.00-10.00  sec  5.67 MBytes  47608 Kbits/sec    0    647 KBytes       
[  4]  10.00-11.00  sec  5.44 MBytes  45602 Kbits/sec    1    516 KBytes       
[  4]  11.00-12.00  sec  5.14 MBytes  43082 Kbits/sec    0    568 KBytes       
[  4]  12.00-13.00  sec  5.50 MBytes  46112 Kbits/sec    0    577 KBytes       
[  4]  13.00-14.00  sec  5.73 MBytes  48096 Kbits/sec    0    620 KBytes       
[  4]  14.00-15.00  sec  5.91 MBytes  49610 Kbits/sec    0    664 KBytes       
[  4]  15.00-16.00  sec  5.32 MBytes  44593 Kbits/sec    4    559 KBytes       
[  4]  16.00-17.00  sec  5.67 MBytes  47609 Kbits/sec    0    647 KBytes       
[  4]  17.00-18.00  sec  5.79 MBytes  48604 Kbits/sec    2    472 KBytes       
[  4]  18.00-19.00  sec  4.90 MBytes  41091 Kbits/sec    0    551 KBytes       
[  4]  19.00-20.00  sec  5.38 MBytes  45102 Kbits/sec    0    568 KBytes       
[  4]  20.00-21.00  sec  5.50 MBytes  46099 Kbits/sec    0    603 KBytes       
[  4]  21.00-22.00  sec  5.85 MBytes  49103 Kbits/sec    0    647 KBytes       
[  4]  22.00-23.00  sec  5.79 MBytes  48606 Kbits/sec    4    489 KBytes       
[  4]  23.00-24.00  sec  5.26 MBytes  44092 Kbits/sec    0    603 KBytes       
[  4]  24.00-25.00  sec  5.85 MBytes  49111 Kbits/sec    0    664 KBytes       
[  4]  25.00-26.00  sec  5.44 MBytes  45596 Kbits/sec    2    551 KBytes       
[  4]  26.00-27.00  sec  5.62 MBytes  47104 Kbits/sec    0    638 KBytes       
[  4]  27.00-28.00  sec  5.79 MBytes  48608 Kbits/sec    2    472 KBytes       
[  4]  28.00-29.00  sec  4.90 MBytes  41084 Kbits/sec    0    551 KBytes       
[  4]  29.00-30.00  sec  5.38 MBytes  45106 Kbits/sec    0    568 KBytes       
[  4]  30.00-31.00  sec  5.44 MBytes  45599 Kbits/sec    0    594 KBytes       
[  4]  31.00-32.00  sec  5.85 MBytes  49098 Kbits/sec    0    647 KBytes       
[  4]  32.00-33.00  sec  5.38 MBytes  45104 Kbits/sec    1    516 KBytes       
[  4]  33.00-34.00  sec  5.73 MBytes  48104 Kbits/sec    0    594 KBytes       
[  4]  34.00-35.00  sec  5.79 MBytes  48603 Kbits/sec    0    664 KBytes       
[  4]  35.00-36.00  sec  5.44 MBytes  45603 Kbits/sec    4    533 KBytes       
[  4]  36.00-37.00  sec  5.56 MBytes  46602 Kbits/sec    0    629 KBytes       
