Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 40796 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.91 MBytes  24434 Kbits/sec    0    452 KBytes       
[  4]   1.00-2.00   sec  15.2 MBytes  127345 Kbits/sec    0   6.00 MBytes       
[  4]   2.00-3.00   sec  18.7 MBytes  156612 Kbits/sec    0   6.00 MBytes       
[  4]   3.00-4.00   sec  20.2 MBytes  169367 Kbits/sec    0   6.00 MBytes       
[  4]   4.00-5.00   sec  18.2 MBytes  152397 Kbits/sec    0   6.00 MBytes       
[  4]   5.00-6.00   sec  19.9 MBytes  167166 Kbits/sec    0   6.00 MBytes       
[  4]   6.00-7.00   sec  18.8 MBytes  157285 Kbits/sec    0   6.00 MBytes       
[  4]   7.00-8.00   sec  19.4 MBytes  162985 Kbits/sec    0   6.00 MBytes       
[  4]   8.00-9.00   sec  19.6 MBytes  164000 Kbits/sec    0   6.00 MBytes       
[  4]   9.00-10.00  sec  19.4 MBytes  162970 Kbits/sec    0   6.00 MBytes       
[  4]  10.00-11.00  sec  19.4 MBytes  162968 Kbits/sec    0   6.00 MBytes       
[  4]  11.00-12.00  sec  18.7 MBytes  156647 Kbits/sec    0   6.00 MBytes       
[  4]  12.00-13.00  sec  19.4 MBytes  162977 Kbits/sec    0   6.00 MBytes       
[  4]  13.00-14.00  sec  19.1 MBytes  159844 Kbits/sec    0   6.00 MBytes       
[  4]  14.00-15.00  sec  19.9 MBytes  167127 Kbits/sec    0   6.00 MBytes       
[  4]  15.00-16.00  sec  18.9 MBytes  158824 Kbits/sec    0   6.00 MBytes       
[  4]  16.00-17.00  sec  19.4 MBytes  162944 Kbits/sec    0   6.00 MBytes       
[  4]  17.00-18.00  sec  19.4 MBytes  162954 Kbits/sec    0   6.00 MBytes       
[  4]  18.00-19.00  sec  18.8 MBytes  157262 Kbits/sec    0   6.00 MBytes       
[  4]  19.00-20.00  sec  19.6 MBytes  164541 Kbits/sec    0   6.00 MBytes       
[  4]  20.00-21.00  sec  19.1 MBytes  159850 Kbits/sec    0   6.00 MBytes       
[  4]  21.00-22.00  sec  19.9 MBytes  167157 Kbits/sec    0   6.00 MBytes       
[  4]  22.00-23.00  sec  19.0 MBytes  159170 Kbits/sec    0   6.00 MBytes       
[  4]  23.00-24.00  sec  19.4 MBytes  162943 Kbits/sec    0   6.00 MBytes       
[  4]  24.00-25.00  sec  18.9 MBytes  158809 Kbits/sec    0   6.00 MBytes       
[  4]  25.00-26.00  sec  19.6 MBytes  163981 Kbits/sec    0   6.00 MBytes       
[  4]  26.00-27.00  sec  19.2 MBytes  160881 Kbits/sec    0   6.00 MBytes       
[  4]  27.00-28.00  sec  19.4 MBytes  162941 Kbits/sec    0   6.00 MBytes       
[  4]  28.00-29.00  sec  19.4 MBytes  162956 Kbits/sec    0   6.00 MBytes       
[  4]  29.00-30.00  sec  18.7 MBytes  156677 Kbits/sec    0   6.00 MBytes       
[  4]  30.00-31.00  sec  19.9 MBytes  167189 Kbits/sec    0   6.00 MBytes       
[  4]  31.00-32.00  sec  18.7 MBytes  156696 Kbits/sec    0   6.00 MBytes       
[  4]  32.00-33.00  sec  19.4 MBytes  162983 Kbits/sec    0   6.00 MBytes       
[  4]  33.00-34.00  sec  19.4 MBytes  162959 Kbits/sec    0   6.00 MBytes       
[  4]  34.00-35.00  sec  18.9 MBytes  158801 Kbits/sec    0   6.00 MBytes       
[  4]  35.00-36.00  sec  19.9 MBytes  167149 Kbits/sec    0   6.00 MBytes       
[  4]  36.00-37.00  sec  18.7 MBytes  156696 Kbits/sec    0   6.00 MBytes       
[  4]  37.00-38.00  sec  19.4 MBytes  162982 Kbits/sec    0   6.00 MBytes       
[  4]  38.00-39.00  sec  18.9 MBytes  158804 Kbits/sec    0   6.00 MBytes       
[  4]  39.00-40.00  sec  19.4 MBytes  162936 Kbits/sec    0   6.00 MBytes       
[  4]  40.00-41.00  sec  19.4 MBytes  162965 Kbits/sec    0   6.00 MBytes       
[  4]  41.00-42.00  sec  19.4 MBytes  162946 Kbits/sec    0   6.00 MBytes       
[  4]  42.00-43.00  sec  19.4 MBytes  162961 Kbits/sec    0   6.00 MBytes       
[  4]  43.00-44.00  sec  18.7 MBytes  156682 Kbits/sec    0   6.00 MBytes       
[  4]  44.00-45.00  sec  19.4 MBytes  162986 Kbits/sec    0   6.00 MBytes       
[  4]  45.00-46.00  sec  19.2 MBytes  160887 Kbits/sec    0   6.00 MBytes       
[  4]  46.00-47.00  sec  19.4 MBytes  162945 Kbits/sec    0   6.00 MBytes       
[  4]  47.00-48.00  sec  19.4 MBytes  162961 Kbits/sec    0   6.00 MBytes       
[  4]  48.00-49.00  sec  18.9 MBytes  158802 Kbits/sec    0   6.00 MBytes       
[  4]  49.00-50.00  sec  19.9 MBytes  167155 Kbits/sec    0   6.00 MBytes       
[  4]  50.00-51.00  sec  18.7 MBytes  156695 Kbits/sec    0   6.00 MBytes       
[  4]  51.00-52.00  sec  19.4 MBytes  162985 Kbits/sec    0   6.00 MBytes       
[  4]  52.00-53.00  sec  18.9 MBytes  158803 Kbits/sec    0   6.00 MBytes       
[  4]  53.00-54.00  sec  19.4 MBytes  162937 Kbits/sec    0   6.00 MBytes       
