Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 39148 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.65 MBytes  22211 Kbits/sec    0    403 KBytes       
[  4]   1.00-2.00   sec  2.73 MBytes  22931 Kbits/sec    0    515 KBytes       
[  4]   2.00-3.00   sec  2.86 MBytes  23982 Kbits/sec    0    631 KBytes       
[  4]   3.00-4.00   sec  2.50 MBytes  20963 Kbits/sec    0    748 KBytes       
[  4]   4.00-5.00   sec  2.28 MBytes  19170 Kbits/sec    0    864 KBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18767 Kbits/sec    0    981 KBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18767 Kbits/sec    0   1.07 MBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.19 MBytes       
[  4]   8.00-9.00   sec  2.24 MBytes  18765 Kbits/sec    0   1.30 MBytes       
[  4]   9.00-10.00  sec  2.24 MBytes  18765 Kbits/sec    0   1.41 MBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18768 Kbits/sec    0   1.53 MBytes       
[  4]  11.00-12.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.64 MBytes       
[  4]  12.00-13.00  sec  2.17 MBytes  18244 Kbits/sec    0   1.76 MBytes       
[  4]  13.00-14.00  sec  2.28 MBytes  19158 Kbits/sec    0   1.87 MBytes       
[  4]  14.00-15.00  sec  2.18 MBytes  18316 Kbits/sec    0   1.98 MBytes       
[  4]  15.00-16.00  sec  2.25 MBytes  18893 Kbits/sec    0   2.13 MBytes       
[  4]  16.00-17.00  sec  2.25 MBytes  18895 Kbits/sec    0   2.41 MBytes       
[  4]  17.00-18.00  sec  2.31 MBytes  19416 Kbits/sec    0   2.77 MBytes       
[  4]  18.00-19.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.18 MBytes       
[  4]  19.00-20.00  sec  2.38 MBytes  19938 Kbits/sec    0   3.18 MBytes       
[  4]  20.00-21.00  sec  2.19 MBytes  18375 Kbits/sec    0   3.18 MBytes       
[  4]  21.00-22.00  sec  2.31 MBytes  19416 Kbits/sec    0   3.18 MBytes       
[  4]  22.00-23.00  sec  2.31 MBytes  19418 Kbits/sec    0   3.18 MBytes       
[  4]  23.00-24.00  sec  2.19 MBytes  18375 Kbits/sec    0   3.18 MBytes       
[  4]  24.00-25.00  sec  2.38 MBytes  19936 Kbits/sec    0   3.18 MBytes       
[  4]  25.00-26.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.18 MBytes       
[  4]  26.00-27.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.18 MBytes       
[  4]  27.00-28.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.18 MBytes       
[  4]  28.00-29.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.18 MBytes       
[  4]  29.00-30.00  sec  2.19 MBytes  18375 Kbits/sec    0   3.18 MBytes       
[  4]  30.00-31.00  sec  2.31 MBytes  19415 Kbits/sec    0   3.18 MBytes       
[  4]  31.00-32.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.18 MBytes       
[  4]  32.00-33.00  sec  2.31 MBytes  19415 Kbits/sec    0   3.18 MBytes       
[  4]  33.00-34.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.18 MBytes       
