Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 50690 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.31 MBytes  10947 Kbits/sec    0    210 KBytes       
[  4]   1.00-2.00   sec  3.64 MBytes  30571 Kbits/sec   48    551 KBytes       
[  4]   2.00-3.00   sec  1.25 MBytes  10475 Kbits/sec   73    664 KBytes       
[  4]   3.00-4.00   sec  1.25 MBytes  10487 Kbits/sec    6    612 KBytes       
[  4]   4.00-5.00   sec  1.20 MBytes  10099 Kbits/sec    0    612 KBytes       
[  4]   5.00-6.00   sec  1.19 MBytes  10018 Kbits/sec    8    612 KBytes       
[  4]   6.00-7.00   sec   979 KBytes  8018 Kbits/sec    8    280 KBytes       
[  4]   7.00-8.00   sec  1.37 MBytes  11537 Kbits/sec    0    612 KBytes       
[  4]   8.00-9.00   sec  1.19 MBytes  10011 Kbits/sec    6    612 KBytes       
[  4]   9.00-10.00  sec  1.19 MBytes  10022 Kbits/sec    0    612 KBytes       
[  4]  10.00-11.00  sec  1.19 MBytes  10025 Kbits/sec    8    612 KBytes       
[  4]  11.00-12.00  sec   918 KBytes  7514 Kbits/sec    6    306 KBytes       
[  4]  12.00-13.00  sec  1.37 MBytes  11536 Kbits/sec    0   35.0 KBytes       
[  4]  13.00-14.00  sec   612 KBytes  5006 Kbits/sec    6    393 KBytes       
[  4]  14.00-15.00  sec  1.43 MBytes  12038 Kbits/sec    0    612 KBytes       
[  4]  15.00-16.00  sec  1.19 MBytes  10012 Kbits/sec    6    612 KBytes       
[  4]  16.00-17.00  sec   979 KBytes  8017 Kbits/sec    8    297 KBytes       
[  4]  17.00-18.00  sec  1.37 MBytes  11537 Kbits/sec    0    612 KBytes       
[  4]  18.00-19.00  sec  1.19 MBytes  10011 Kbits/sec    6    594 KBytes       
[  4]  19.00-20.00  sec  1.19 MBytes  10022 Kbits/sec    0    594 KBytes       
[  4]  20.00-21.00  sec  1.19 MBytes  10022 Kbits/sec    6    594 KBytes       
[  4]  21.00-22.00  sec  1.19 MBytes  10021 Kbits/sec    0    594 KBytes       
[  4]  22.00-23.00  sec  1.13 MBytes  9521 Kbits/sec    6    594 KBytes       
[  4]  23.00-24.00  sec   795 KBytes  6514 Kbits/sec    0    594 KBytes       
[  4]  24.00-25.00  sec  1.19 MBytes  10022 Kbits/sec    0    594 KBytes       
[  4]  25.00-26.00  sec  1.19 MBytes  10026 Kbits/sec    6    612 KBytes       
[  4]  26.00-27.00  sec  1.19 MBytes  10017 Kbits/sec    0    612 KBytes       
[  4]  27.00-28.00  sec  1.13 MBytes  9520 Kbits/sec    6    612 KBytes       
[  4]  28.00-29.00  sec  1.19 MBytes  10023 Kbits/sec    8    612 KBytes       
[  4]  29.00-30.00  sec  1.19 MBytes  10028 Kbits/sec    0    612 KBytes       
[  4]  30.00-31.00  sec  1.19 MBytes  10015 Kbits/sec    6    612 KBytes       
[  4]  31.00-32.00  sec   979 KBytes  8018 Kbits/sec    8    297 KBytes       
[  4]  32.00-33.00  sec  1.37 MBytes  11536 Kbits/sec    0    612 KBytes       
[  4]  33.00-34.00  sec  1.19 MBytes  10010 Kbits/sec    8    594 KBytes       
[  4]  34.00-35.00  sec   795 KBytes  6520 Kbits/sec    0    594 KBytes       
[  4]  35.00-36.00  sec  1.19 MBytes  10015 Kbits/sec    6    612 KBytes       
[  4]  36.00-37.00  sec  1.02 MBytes  8518 Kbits/sec    6    271 KBytes       
[  4]  37.00-38.00  sec  1.37 MBytes  11537 Kbits/sec    0    612 KBytes       
[  4]  38.00-39.00  sec  1.13 MBytes  9511 Kbits/sec    6    612 KBytes       
[  4]  39.00-40.00  sec  1.19 MBytes  10022 Kbits/sec    0    612 KBytes       
[  4]  40.00-41.00  sec  1.19 MBytes  10021 Kbits/sec    6    612 KBytes       
[  4]  41.00-42.00  sec   979 KBytes  8022 Kbits/sec    6    332 KBytes       
[  4]  42.00-43.00  sec  1.43 MBytes  12033 Kbits/sec    0    612 KBytes       
[  4]  43.00-44.00  sec  1.19 MBytes  10012 Kbits/sec    8    612 KBytes       
[  4]  44.00-45.00  sec  1.08 MBytes  9019 Kbits/sec    0   35.0 KBytes       
[  4]  45.00-46.00  sec   856 KBytes  7016 Kbits/sec    0    594 KBytes       
[  4]  46.00-47.00  sec  1.19 MBytes  10021 Kbits/sec    6    594 KBytes       
[  4]  47.00-48.00  sec  1.19 MBytes  10022 Kbits/sec    0    612 KBytes       
[  4]  48.00-49.00  sec  1.19 MBytes  10024 Kbits/sec    6    612 KBytes       
[  4]  49.00-50.00  sec  1.02 MBytes  8517 Kbits/sec    4    315 KBytes       
[  4]  50.00-51.00  sec  1.25 MBytes  10484 Kbits/sec    2    612 KBytes       
[  4]  51.00-52.00  sec  1.25 MBytes  10486 Kbits/sec    8    612 KBytes       
[  4]  52.00-53.00  sec  1.20 MBytes  10097 Kbits/sec    0    612 KBytes       
[  4]  53.00-54.00  sec  1.19 MBytes  10020 Kbits/sec    6    594 KBytes       
[  4]  54.00-55.00  sec  1.02 MBytes  8519 Kbits/sec    4    306 KBytes       
[  4]  55.00-56.00  sec   918 KBytes  7521 Kbits/sec    2    612 KBytes       
[  4]  56.00-57.00  sec  1.02 MBytes  8514 Kbits/sec    6    271 KBytes       
[  4]  57.00-58.00  sec  1.37 MBytes  11536 Kbits/sec    0    612 KBytes       
[  4]  58.00-59.00  sec  1.19 MBytes  10011 Kbits/sec    6    612 KBytes       
[  4]  59.00-60.00  sec  1.13 MBytes  9521 Kbits/sec    0    612 KBytes       
