Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51262 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.91 MBytes  24406 Kbits/sec   19    332 KBytes       
[  4]   1.00-2.00   sec  3.76 MBytes  31571 Kbits/sec    0    437 KBytes       
[  4]   2.00-3.00   sec  4.48 MBytes  37578 Kbits/sec    0    481 KBytes       
[  4]   3.00-4.00   sec  4.54 MBytes  38086 Kbits/sec    0    481 KBytes       
[  4]   4.00-5.00   sec  4.78 MBytes  40087 Kbits/sec    0    507 KBytes       
[  4]   5.00-6.00   sec  5.32 MBytes  44594 Kbits/sec    0    559 KBytes       
[  4]   6.00-7.00   sec  5.62 MBytes  47105 Kbits/sec    0    603 KBytes       
[  4]   7.00-8.00   sec  6.09 MBytes  51109 Kbits/sec    0    647 KBytes       
[  4]   8.00-9.00   sec  5.50 MBytes  46103 Kbits/sec    4    551 KBytes       
[  4]   9.00-10.00  sec  5.62 MBytes  47097 Kbits/sec    0    647 KBytes       
[  4]  10.00-11.00  sec  5.50 MBytes  46099 Kbits/sec    1    498 KBytes       
[  4]  11.00-12.00  sec  5.02 MBytes  42092 Kbits/sec    0    559 KBytes       
[  4]  12.00-13.00  sec  5.38 MBytes  45105 Kbits/sec    0    568 KBytes       
[  4]  13.00-14.00  sec  5.56 MBytes  46599 Kbits/sec    0    612 KBytes       
[  4]  14.00-15.00  sec  5.91 MBytes  49603 Kbits/sec    0    655 KBytes       
[  4]  15.00-16.00  sec  5.91 MBytes  49612 Kbits/sec    2    481 KBytes       
[  4]  16.00-17.00  sec  5.26 MBytes  44101 Kbits/sec    0    612 KBytes       
[  4]  17.00-18.00  sec  5.85 MBytes  49092 Kbits/sec    0    673 KBytes       
[  4]  18.00-19.00  sec  5.26 MBytes  44103 Kbits/sec    1    533 KBytes       
[  4]  19.00-20.00  sec  5.26 MBytes  44095 Kbits/sec    0    568 KBytes       
[  4]  20.00-21.00  sec  5.56 MBytes  46604 Kbits/sec    0    585 KBytes       
[  4]  21.00-22.00  sec  5.79 MBytes  48599 Kbits/sec    0    629 KBytes       
