Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 40376 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.71 MBytes  22712 Kbits/sec    0    419 KBytes       
[  4]   1.00-2.00   sec  14.0 MBytes  117300 Kbits/sec    0   6.02 MBytes       
[  4]   2.00-3.00   sec  19.2 MBytes  160864 Kbits/sec    0   6.02 MBytes       
[  4]   3.00-4.00   sec  18.9 MBytes  158785 Kbits/sec    0   6.02 MBytes       
[  4]   4.00-5.00   sec  18.9 MBytes  158784 Kbits/sec    0   6.02 MBytes       
[  4]   5.00-6.00   sec  18.9 MBytes  158788 Kbits/sec    0   6.02 MBytes       
[  4]   6.00-7.00   sec  18.9 MBytes  158791 Kbits/sec    0   6.02 MBytes       
[  4]   7.00-8.00   sec  18.9 MBytes  158266 Kbits/sec    0   6.02 MBytes       
[  4]   8.00-9.00   sec  18.9 MBytes  158780 Kbits/sec    0   6.02 MBytes       
[  4]   9.00-10.00  sec  18.8 MBytes  157291 Kbits/sec    0   6.02 MBytes       
[  4]  10.00-11.00  sec  19.2 MBytes  161375 Kbits/sec    0   6.02 MBytes       
[  4]  11.00-12.00  sec  18.9 MBytes  158799 Kbits/sec    0   6.02 MBytes       
[  4]  12.00-13.00  sec  18.9 MBytes  158781 Kbits/sec    0   6.02 MBytes       
[  4]  13.00-14.00  sec  18.9 MBytes  158786 Kbits/sec    0   6.02 MBytes       
[  4]  14.00-15.00  sec  18.9 MBytes  158625 Kbits/sec    0   6.02 MBytes       
[  4]  15.00-16.00  sec  18.9 MBytes  158265 Kbits/sec    0   6.02 MBytes       
[  4]  16.00-17.00  sec  18.9 MBytes  158784 Kbits/sec    0   6.02 MBytes       
[  4]  17.00-18.00  sec  18.9 MBytes  158275 Kbits/sec    0   6.02 MBytes       
[  4]  18.00-19.00  sec  18.9 MBytes  158781 Kbits/sec    0   6.02 MBytes       
[  4]  19.00-20.00  sec  18.9 MBytes  158781 Kbits/sec    0   6.02 MBytes       
[  4]  20.00-21.00  sec  18.9 MBytes  158790 Kbits/sec    0   6.02 MBytes       
[  4]  21.00-22.00  sec  18.8 MBytes  157248 Kbits/sec    0   6.02 MBytes       
[  4]  22.00-23.00  sec  19.2 MBytes  160905 Kbits/sec    0   6.02 MBytes       
[  4]  23.00-24.00  sec  18.9 MBytes  158793 Kbits/sec    0   6.02 MBytes       
[  4]  24.00-25.00  sec  18.9 MBytes  158783 Kbits/sec    0   6.02 MBytes       
[  4]  25.00-26.00  sec  18.9 MBytes  158782 Kbits/sec    0   6.02 MBytes       
[  4]  26.00-27.00  sec  18.9 MBytes  158785 Kbits/sec    0   6.02 MBytes       
[  4]  27.00-28.00  sec  18.9 MBytes  158786 Kbits/sec    0   6.02 MBytes       
[  4]  28.00-29.00  sec  18.9 MBytes  158785 Kbits/sec    0   6.02 MBytes       
[  4]  29.00-30.00  sec  18.9 MBytes  158784 Kbits/sec    0   6.02 MBytes       
[  4]  30.00-31.00  sec  18.9 MBytes  158784 Kbits/sec    0   6.02 MBytes       
[  4]  31.00-32.00  sec  18.9 MBytes  158264 Kbits/sec    0   6.02 MBytes       
[  4]  32.00-33.00  sec  18.9 MBytes  158786 Kbits/sec    0   6.02 MBytes       
[  4]  33.00-34.00  sec  18.9 MBytes  158275 Kbits/sec    0   6.02 MBytes       
[  4]  34.00-35.00  sec  18.9 MBytes  158781 Kbits/sec    0   6.02 MBytes       
[  4]  35.00-36.00  sec  18.9 MBytes  158262 Kbits/sec    0   6.02 MBytes       
[  4]  36.00-37.00  sec  18.9 MBytes  158746 Kbits/sec    0   6.02 MBytes       
[  4]  37.00-38.00  sec  18.9 MBytes  158268 Kbits/sec    0   6.02 MBytes       
[  4]  38.00-39.00  sec  18.9 MBytes  158777 Kbits/sec    0   6.02 MBytes       
[  4]  39.00-40.00  sec  18.8 MBytes  157252 Kbits/sec    0   6.02 MBytes       
[  4]  40.00-41.00  sec  19.2 MBytes  160811 Kbits/sec    0   6.02 MBytes       
[  4]  41.00-42.00  sec  18.9 MBytes  158794 Kbits/sec    0   6.02 MBytes       
[  4]  42.00-43.00  sec  18.9 MBytes  158783 Kbits/sec    0   6.02 MBytes       
[  4]  43.00-44.00  sec  18.9 MBytes  158784 Kbits/sec    0   6.02 MBytes       
[  4]  44.00-45.00  sec  18.9 MBytes  158783 Kbits/sec    0   6.02 MBytes       
[  4]  45.00-46.00  sec  18.9 MBytes  158784 Kbits/sec    0   6.02 MBytes       
[  4]  46.00-47.00  sec  18.9 MBytes  158783 Kbits/sec    0   6.02 MBytes       
[  4]  47.00-48.00  sec  18.9 MBytes  158266 Kbits/sec    0   6.02 MBytes       
[  4]  48.00-49.00  sec  18.9 MBytes  158787 Kbits/sec    0   6.02 MBytes       
[  4]  49.00-50.00  sec  18.9 MBytes  158269 Kbits/sec    0   6.02 MBytes       
[  4]  50.00-51.00  sec  18.9 MBytes  158791 Kbits/sec    0   6.02 MBytes       
[  4]  51.00-52.00  sec  18.9 MBytes  158268 Kbits/sec    0   6.02 MBytes       
[  4]  52.00-53.00  sec  18.9 MBytes  158790 Kbits/sec    0   6.02 MBytes       
[  4]  53.00-54.00  sec  18.8 MBytes  157241 Kbits/sec    0   6.02 MBytes       
[  4]  54.00-55.00  sec  19.2 MBytes  161428 Kbits/sec    0   6.02 MBytes       
[  4]  55.00-56.00  sec  18.9 MBytes  158793 Kbits/sec    0   6.02 MBytes       
[  4]  56.00-57.00  sec  18.9 MBytes  158787 Kbits/sec    0   6.02 MBytes       
[  4]  57.00-58.00  sec  18.9 MBytes  158787 Kbits/sec    0   6.02 MBytes       
[  4]  58.00-59.00  sec  18.9 MBytes  158790 Kbits/sec    0   6.02 MBytes       
[  4]  59.00-60.00  sec  18.9 MBytes  158264 Kbits/sec    0   6.02 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  1.09 GBytes  155817 Kbits/sec    0             sender
[  4]   0.00-60.00  sec  1.09 GBytes  155686 Kbits/sec                  receiver

iperf Done.
