Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 52266 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.10 MBytes  25980 Kbits/sec    0    498 KBytes       
[  4]   1.00-2.00   sec  14.3 MBytes  120329 Kbits/sec    0   8.82 MBytes       
[  4]   2.00-3.00   sec  19.1 MBytes  160197 Kbits/sec    0   8.82 MBytes       
[  4]   3.00-4.00   sec  19.3 MBytes  162255 Kbits/sec    0   8.82 MBytes       
[  4]   4.00-5.00   sec  18.5 MBytes  155226 Kbits/sec    0   8.82 MBytes       
[  4]   5.00-6.00   sec  19.8 MBytes  165754 Kbits/sec    0   8.82 MBytes       
[  4]   6.00-7.00   sec  18.9 MBytes  158698 Kbits/sec    0   8.82 MBytes       
[  4]   7.00-8.00   sec  19.3 MBytes  162215 Kbits/sec    0   8.82 MBytes       
[  4]   8.00-9.00   sec  19.3 MBytes  162271 Kbits/sec    0   8.82 MBytes       
[  4]   9.00-10.00  sec  18.9 MBytes  158225 Kbits/sec    0   8.82 MBytes       
[  4]  10.00-11.00  sec  19.3 MBytes  162181 Kbits/sec    0   8.82 MBytes       
[  4]  11.00-12.00  sec  12.6 MBytes  105847 Kbits/sec    0   8.82 MBytes       
[  4]  12.00-13.00  sec  17.7 MBytes  148235 Kbits/sec    0   8.82 MBytes       
[  4]  13.00-14.00  sec  20.6 MBytes  172718 Kbits/sec    0   8.82 MBytes       
[  4]  14.00-15.00  sec  18.2 MBytes  152711 Kbits/sec    0   8.82 MBytes       
[  4]  15.00-16.00  sec  19.8 MBytes  166207 Kbits/sec    0   8.82 MBytes       
[  4]  16.00-17.00  sec  19.0 MBytes  159733 Kbits/sec    0   8.82 MBytes       
[  4]  17.00-18.00  sec  18.9 MBytes  158679 Kbits/sec    0   8.82 MBytes       
[  4]  18.00-19.00  sec  19.8 MBytes  166233 Kbits/sec    0   8.82 MBytes       
[  4]  19.00-20.00  sec  18.8 MBytes  157279 Kbits/sec    0   8.82 MBytes       
[  4]  20.00-21.00  sec  19.3 MBytes  162234 Kbits/sec    0   8.82 MBytes       
[  4]  21.00-22.00  sec  18.7 MBytes  157208 Kbits/sec    0   8.82 MBytes       
