Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 39106 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.94 MBytes  41410 Kbits/sec    0    991 KBytes       
[  4]   1.00-2.00   sec  1.93 MBytes  16162 Kbits/sec    0   1.08 MBytes       
[  4]   2.00-3.00   sec  2.24 MBytes  18763 Kbits/sec    0   1.20 MBytes       
[  4]   3.00-4.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.31 MBytes       
[  4]   4.00-5.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.43 MBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18767 Kbits/sec    0   1.54 MBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.65 MBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.77 MBytes       
[  4]   8.00-9.00   sec  2.24 MBytes  18779 Kbits/sec    0   1.88 MBytes       
[  4]   9.00-10.00  sec  2.25 MBytes  18858 Kbits/sec    0   1.99 MBytes       
[  4]  10.00-11.00  sec  2.17 MBytes  18233 Kbits/sec    0   2.10 MBytes       
[  4]  11.00-12.00  sec  2.32 MBytes  19436 Kbits/sec    0   2.22 MBytes       
[  4]  12.00-13.00  sec  2.26 MBytes  18919 Kbits/sec    0   2.33 MBytes       
[  4]  13.00-14.00  sec  2.38 MBytes  19961 Kbits/sec    0   2.45 MBytes       
[  4]  14.00-15.00  sec  2.19 MBytes  18399 Kbits/sec    0   2.56 MBytes       
[  4]  15.00-16.00  sec  2.32 MBytes  19439 Kbits/sec    0   2.69 MBytes       
[  4]  16.00-17.00  sec  2.26 MBytes  18943 Kbits/sec    0   2.94 MBytes       
[  4]  17.00-18.00  sec  2.26 MBytes  18941 Kbits/sec    0   3.11 MBytes       
[  4]  18.00-19.00  sec  2.32 MBytes  19440 Kbits/sec    0   3.11 MBytes       
[  4]  19.00-20.00  sec  2.32 MBytes  19441 Kbits/sec    0   3.11 MBytes       
[  4]  20.00-21.00  sec  2.19 MBytes  18398 Kbits/sec    0   3.11 MBytes       
[  4]  21.00-22.00  sec  2.32 MBytes  19439 Kbits/sec    0   3.11 MBytes       
[  4]  22.00-23.00  sec  2.26 MBytes  18919 Kbits/sec    0   3.11 MBytes       
[  4]  23.00-24.00  sec  2.32 MBytes  19440 Kbits/sec    0   3.11 MBytes       
[  4]  24.00-25.00  sec  2.26 MBytes  18919 Kbits/sec    0   3.11 MBytes       
[  4]  25.00-26.00  sec  2.26 MBytes  18941 Kbits/sec    0   3.11 MBytes       
[  4]  26.00-27.00  sec  2.32 MBytes  19463 Kbits/sec    0   3.11 MBytes       
[  4]  27.00-28.00  sec  2.32 MBytes  19441 Kbits/sec    0   3.11 MBytes       
[  4]  28.00-29.00  sec  2.20 MBytes  18421 Kbits/sec    0   3.11 MBytes       
[  4]  29.00-30.00  sec  2.32 MBytes  19462 Kbits/sec    0   3.11 MBytes       
[  4]  30.00-31.00  sec  2.26 MBytes  18919 Kbits/sec    0   3.11 MBytes       
[  4]  31.00-32.00  sec  2.32 MBytes  19463 Kbits/sec    0   3.11 MBytes       
[  4]  32.00-33.00  sec  2.26 MBytes  18942 Kbits/sec    0   3.11 MBytes       
