Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51640 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.10 MBytes  25980 Kbits/sec    0    498 KBytes       
[  4]   1.00-2.00   sec  7.21 MBytes  60440 Kbits/sec  195   1.84 MBytes       
[  4]   2.00-3.00   sec  5.76 MBytes  48325 Kbits/sec  421   1.26 MBytes       
[  4]   3.00-4.00   sec  9.98 MBytes  83678 Kbits/sec   22   4.08 MBytes       
[  4]   4.00-5.00   sec  10.6 MBytes  88808 Kbits/sec   53   3.69 MBytes       
[  4]   5.00-6.00   sec  10.6 MBytes  89193 Kbits/sec   52   3.69 MBytes       
[  4]   6.00-7.00   sec  10.6 MBytes  88688 Kbits/sec   52   3.69 MBytes       
[  4]   7.00-8.00   sec  10.9 MBytes  91697 Kbits/sec   52   3.69 MBytes       
[  4]   8.00-9.00   sec  9.98 MBytes  83665 Kbits/sec   52   2.05 MBytes       
[  4]   9.00-10.00  sec  11.8 MBytes  98732 Kbits/sec   12   2.14 MBytes       
[  4]  10.00-11.00  sec  11.1 MBytes  92700 Kbits/sec   40   3.67 MBytes       
[  4]  11.00-12.00  sec  10.6 MBytes  88842 Kbits/sec   52   3.67 MBytes       
[  4]  12.00-13.00  sec  6.63 MBytes  55621 Kbits/sec   10   3.67 MBytes       
[  4]  13.00-14.00  sec  10.6 MBytes  89006 Kbits/sec   52   3.67 MBytes       
[  4]  14.00-15.00  sec  10.4 MBytes  87189 Kbits/sec   52   2.36 MBytes       
[  4]  15.00-16.00  sec  11.2 MBytes  94359 Kbits/sec   24   2.05 MBytes       
[  4]  16.00-17.00  sec  11.2 MBytes  94376 Kbits/sec   28   3.67 MBytes       
[  4]  17.00-18.00  sec  10.6 MBytes  89346 Kbits/sec   52   3.67 MBytes       
[  4]  18.00-19.00  sec  10.6 MBytes  89191 Kbits/sec   52   3.69 MBytes       
[  4]  19.00-20.00  sec  10.6 MBytes  88728 Kbits/sec   52   3.69 MBytes       
[  4]  20.00-21.00  sec  10.6 MBytes  89192 Kbits/sec   52   3.69 MBytes       
[  4]  21.00-22.00  sec  11.2 MBytes  94369 Kbits/sec   52   3.69 MBytes       
[  4]  22.00-23.00  sec  7.98 MBytes  66962 Kbits/sec    0   35.0 KBytes       
[  4]  23.00-24.00  sec  8.48 MBytes  71172 Kbits/sec   52   3.67 MBytes       
[  4]  24.00-25.00  sec  10.6 MBytes  89198 Kbits/sec   52   3.69 MBytes       
[  4]  25.00-26.00  sec  10.6 MBytes  88688 Kbits/sec   52   3.69 MBytes       
[  4]  26.00-27.00  sec  10.9 MBytes  91693 Kbits/sec   52   3.69 MBytes       
[  4]  27.00-28.00  sec  9.92 MBytes  83164 Kbits/sec   52   2.14 MBytes       
[  4]  28.00-29.00  sec  11.8 MBytes  98738 Kbits/sec   14   2.12 MBytes       
[  4]  29.00-30.00  sec  11.1 MBytes  92695 Kbits/sec   38   3.69 MBytes       
[  4]  30.00-31.00  sec  10.6 MBytes  89201 Kbits/sec   51   3.69 MBytes       
[  4]  31.00-32.00  sec  10.6 MBytes  89183 Kbits/sec   52   3.69 MBytes       
