Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51198 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.10 MBytes  34427 Kbits/sec   21    245 KBytes       
[  4]   1.00-2.00   sec  3.29 MBytes  27560 Kbits/sec    0    288 KBytes       
[  4]   2.00-3.00   sec  4.06 MBytes  34071 Kbits/sec    0    350 KBytes       
[  4]   3.00-4.00   sec  4.84 MBytes  40588 Kbits/sec    0    411 KBytes       
[  4]   4.00-5.00   sec  5.62 MBytes  47107 Kbits/sec    0    472 KBytes       
[  4]   5.00-6.00   sec  6.09 MBytes  51103 Kbits/sec    0    533 KBytes       
[  4]   6.00-7.00   sec  5.38 MBytes  45100 Kbits/sec    4    463 KBytes       
[  4]   7.00-8.00   sec  5.85 MBytes  49111 Kbits/sec    0    516 KBytes       
[  4]   8.00-9.00   sec  5.56 MBytes  46603 Kbits/sec    2    428 KBytes       
[  4]   9.00-10.00  sec  5.73 MBytes  48098 Kbits/sec    0    507 KBytes       
[  4]  10.00-11.00  sec  5.91 MBytes  49617 Kbits/sec    0    533 KBytes       
[  4]  11.00-12.00  sec  5.50 MBytes  46095 Kbits/sec    2    384 KBytes       
[  4]  12.00-13.00  sec  6.03 MBytes  50610 Kbits/sec    0    498 KBytes       
[  4]  13.00-14.00  sec  5.67 MBytes  47606 Kbits/sec    2    393 KBytes       
[  4]  14.00-15.00  sec  5.26 MBytes  44093 Kbits/sec    0    437 KBytes       
[  4]  15.00-16.00  sec  5.79 MBytes  48608 Kbits/sec    0    489 KBytes       
[  4]  16.00-17.00  sec  5.73 MBytes  48104 Kbits/sec    2    393 KBytes       
[  4]  17.00-18.00  sec  5.62 MBytes  47100 Kbits/sec    0    489 KBytes       
[  4]  18.00-19.00  sec  5.85 MBytes  49108 Kbits/sec    0    524 KBytes       
[  4]  19.00-20.00  sec  5.44 MBytes  45599 Kbits/sec    2    463 KBytes       
[  4]  20.00-21.00  sec  5.91 MBytes  49607 Kbits/sec    0    516 KBytes       
[  4]  21.00-22.00  sec  5.50 MBytes  46099 Kbits/sec    2    411 KBytes       
[  4]  22.00-23.00  sec  5.73 MBytes  48102 Kbits/sec    0    498 KBytes       
[  4]  23.00-24.00  sec  5.50 MBytes  46093 Kbits/sec    4    367 KBytes       
[  4]  24.00-25.00  sec  5.73 MBytes  48118 Kbits/sec    0    481 KBytes       
[  4]  25.00-26.00  sec  5.91 MBytes  49606 Kbits/sec    0    524 KBytes       
[  4]  26.00-27.00  sec  5.44 MBytes  45598 Kbits/sec    4    446 KBytes       
[  4]  27.00-28.00  sec  5.85 MBytes  49106 Kbits/sec    0    516 KBytes       
[  4]  28.00-29.00  sec  5.67 MBytes  47601 Kbits/sec    4    402 KBytes       
[  4]  29.00-30.00  sec  5.56 MBytes  46606 Kbits/sec    0    498 KBytes       
[  4]  30.00-31.00  sec  5.97 MBytes  50107 Kbits/sec    0    533 KBytes       
[  4]  31.00-32.00  sec  5.32 MBytes  44596 Kbits/sec    4    463 KBytes       
[  4]  32.00-33.00  sec  5.91 MBytes  49610 Kbits/sec    0    516 KBytes       
[  4]  33.00-34.00  sec  5.56 MBytes  46595 Kbits/sec    2    419 KBytes       
[  4]  34.00-35.00  sec  5.73 MBytes  48105 Kbits/sec    0    507 KBytes       
[  4]  35.00-36.00  sec  5.67 MBytes  47609 Kbits/sec    4    393 KBytes       
[  4]  36.00-37.00  sec  5.26 MBytes  44094 Kbits/sec    0    437 KBytes       
[  4]  37.00-38.00  sec  5.79 MBytes  48608 Kbits/sec    0    489 KBytes       
[  4]  38.00-39.00  sec  5.73 MBytes  48095 Kbits/sec    4    393 KBytes       
[  4]  39.00-40.00  sec  5.50 MBytes  46106 Kbits/sec    0    489 KBytes       
[  4]  40.00-41.00  sec  5.91 MBytes  49610 Kbits/sec    0    524 KBytes       
[  4]  41.00-42.00  sec  5.44 MBytes  45594 Kbits/sec    3    454 KBytes       
[  4]  42.00-43.00  sec  5.85 MBytes  49113 Kbits/sec    0    516 KBytes       
[  4]  43.00-44.00  sec  5.56 MBytes  46600 Kbits/sec    4    419 KBytes       
[  4]  44.00-45.00  sec  5.73 MBytes  48107 Kbits/sec    0    498 KBytes       
[  4]  45.00-46.00  sec  5.56 MBytes  46594 Kbits/sec    2    393 KBytes       
[  4]  46.00-47.00  sec  5.73 MBytes  48111 Kbits/sec    0    472 KBytes       
[  4]  47.00-48.00  sec  5.91 MBytes  49606 Kbits/sec    0    524 KBytes       
[  4]  48.00-49.00  sec  5.44 MBytes  45599 Kbits/sec    2    437 KBytes       
[  4]  49.00-50.00  sec  5.79 MBytes  48607 Kbits/sec    0    507 KBytes       
[  4]  50.00-51.00  sec  5.62 MBytes  47103 Kbits/sec    5    402 KBytes       
[  4]  51.00-52.00  sec  5.32 MBytes  44593 Kbits/sec    0    446 KBytes       
[  4]  52.00-53.00  sec  5.79 MBytes  48610 Kbits/sec    0    498 KBytes       
[  4]  53.00-54.00  sec  5.44 MBytes  45596 Kbits/sec    2    437 KBytes       
[  4]  54.00-55.00  sec  5.85 MBytes  49107 Kbits/sec    0    498 KBytes       
[  4]  55.00-56.00  sec  5.91 MBytes  49611 Kbits/sec    0    524 KBytes       
[  4]  56.00-57.00  sec  5.50 MBytes  46100 Kbits/sec    4    428 KBytes       
[  4]  57.00-58.00  sec  5.73 MBytes  48104 Kbits/sec    0    507 KBytes       
[  4]  58.00-59.00  sec  5.91 MBytes  49609 Kbits/sec    2    367 KBytes       
[  4]  59.00-60.00  sec  5.38 MBytes  45093 Kbits/sec    0    481 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
