Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 52648 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.31 MBytes  10947 Kbits/sec    0    210 KBytes       
[  4]   1.00-2.00   sec  6.34 MBytes  53234 Kbits/sec    0   3.86 MBytes       
[  4]   2.00-3.00   sec  14.4 MBytes  120619 Kbits/sec    0   8.77 MBytes       
[  4]   3.00-4.00   sec  14.8 MBytes  124113 Kbits/sec    0   8.77 MBytes       
[  4]   4.00-5.00   sec  14.0 MBytes  117613 Kbits/sec    0   8.77 MBytes       
[  4]   5.00-6.00   sec  14.2 MBytes  119138 Kbits/sec    0   8.77 MBytes       
[  4]   6.00-7.00   sec  14.4 MBytes  121106 Kbits/sec    0   8.77 MBytes       
[  4]   7.00-8.00   sec  14.9 MBytes  124602 Kbits/sec    0   8.77 MBytes       
[  4]   8.00-9.00   sec  14.1 MBytes  118125 Kbits/sec    0   8.77 MBytes       
[  4]   9.00-10.00  sec  14.1 MBytes  118171 Kbits/sec    0   8.77 MBytes       
[  4]  10.00-11.00  sec  14.4 MBytes  121098 Kbits/sec    0   8.77 MBytes       
[  4]  11.00-12.00  sec  14.8 MBytes  124082 Kbits/sec    0   8.77 MBytes       
[  4]  12.00-13.00  sec  9.98 MBytes  83717 Kbits/sec    0   8.77 MBytes       
[  4]  13.00-14.00  sec  13.9 MBytes  116644 Kbits/sec    0   8.77 MBytes       
[  4]  14.00-15.00  sec  13.9 MBytes  116634 Kbits/sec    0   8.77 MBytes       
[  4]  15.00-16.00  sec  13.9 MBytes  116669 Kbits/sec    0   8.77 MBytes       
[  4]  16.00-17.00  sec  14.4 MBytes  121096 Kbits/sec    0   8.77 MBytes       
[  4]  17.00-18.00  sec  14.0 MBytes  117641 Kbits/sec    0   8.77 MBytes       
[  4]  18.00-19.00  sec  14.9 MBytes  124603 Kbits/sec    0   8.77 MBytes       
[  4]  19.00-20.00  sec  14.4 MBytes  120671 Kbits/sec    0   8.77 MBytes       
[  4]  20.00-21.00  sec  14.9 MBytes  124588 Kbits/sec    0   8.77 MBytes       
[  4]  21.00-22.00  sec  14.4 MBytes  120625 Kbits/sec    0   8.77 MBytes       
[  4]  22.00-23.00  sec  14.8 MBytes  124110 Kbits/sec    0   8.80 MBytes       
[  4]  23.00-24.00  sec  14.1 MBytes  118187 Kbits/sec    0   8.80 MBytes       
[  4]  24.00-25.00  sec  14.0 MBytes  117679 Kbits/sec    0   35.0 KBytes       
[  4]  25.00-26.00  sec  6.40 MBytes  53680 Kbits/sec    0   8.80 MBytes       
[  4]  26.00-27.00  sec  14.9 MBytes  124610 Kbits/sec    0   8.80 MBytes       
[  4]  27.00-28.00  sec  14.4 MBytes  120658 Kbits/sec    0   8.80 MBytes       
[  4]  28.00-29.00  sec  14.9 MBytes  124578 Kbits/sec    0   8.80 MBytes       
[  4]  29.00-30.00  sec  14.4 MBytes  120617 Kbits/sec    0   8.80 MBytes       
[  4]  30.00-31.00  sec  14.8 MBytes  124080 Kbits/sec    0   8.80 MBytes       
[  4]  31.00-32.00  sec  14.3 MBytes  120181 Kbits/sec    0   8.80 MBytes       
[  4]  32.00-33.00  sec  14.7 MBytes  123067 Kbits/sec    0   8.80 MBytes       
[  4]  33.00-34.00  sec  14.1 MBytes  118143 Kbits/sec    0   8.80 MBytes       
[  4]  34.00-35.00  sec  14.0 MBytes  117136 Kbits/sec    0   8.80 MBytes       
[  4]  35.00-36.00  sec  14.1 MBytes  118672 Kbits/sec    0   8.80 MBytes       
[  4]  36.00-37.00  sec  14.4 MBytes  121097 Kbits/sec    0   8.80 MBytes       
[  4]  37.00-38.00  sec  14.1 MBytes  118114 Kbits/sec    0   8.80 MBytes       
[  4]  38.00-39.00  sec  14.4 MBytes  121133 Kbits/sec    0   8.80 MBytes       
[  4]  39.00-40.00  sec  14.9 MBytes  124591 Kbits/sec    0   8.80 MBytes       
[  4]  40.00-41.00  sec  14.4 MBytes  120670 Kbits/sec    0   8.80 MBytes       
[  4]  41.00-42.00  sec  14.4 MBytes  121186 Kbits/sec    0   35.0 KBytes       
