Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 39086 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.40 MBytes  20118 Kbits/sec    0    247 KBytes       
[  4]   1.00-2.00   sec  2.92 MBytes  24496 Kbits/sec    0    365 KBytes       
[  4]   2.00-3.00   sec  2.86 MBytes  23982 Kbits/sec    0    481 KBytes       
[  4]   3.00-4.00   sec  2.92 MBytes  24493 Kbits/sec    0    598 KBytes       
[  4]   4.00-5.00   sec  2.73 MBytes  22943 Kbits/sec    0    716 KBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18757 Kbits/sec    0    831 KBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18766 Kbits/sec    0    949 KBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.04 MBytes       
[  4]   8.00-9.00   sec  2.24 MBytes  18765 Kbits/sec    0   1.15 MBytes       
[  4]   9.00-10.00  sec  2.24 MBytes  18767 Kbits/sec    0   1.27 MBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.38 MBytes       
[  4]  11.00-12.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.50 MBytes       
[  4]  12.00-13.00  sec  2.17 MBytes  18246 Kbits/sec    0   1.61 MBytes       
[  4]  13.00-14.00  sec  2.24 MBytes  18765 Kbits/sec    0   1.72 MBytes       
[  4]  14.00-15.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.84 MBytes       
[  4]  15.00-16.00  sec  2.18 MBytes  18315 Kbits/sec    0   2.04 MBytes       
[  4]  16.00-17.00  sec  2.25 MBytes  18892 Kbits/sec    0   2.37 MBytes       
[  4]  17.00-18.00  sec  2.31 MBytes  19416 Kbits/sec    0   2.75 MBytes       
[  4]  18.00-19.00  sec  2.25 MBytes  18896 Kbits/sec    0   3.00 MBytes       
[  4]  19.00-20.00  sec  2.32 MBytes  19452 Kbits/sec    0   3.57 MBytes       
[  4]  20.00-21.00  sec  2.51 MBytes  21032 Kbits/sec    0   3.85 MBytes       
[  4]  21.00-22.00  sec  2.32 MBytes  19438 Kbits/sec    0   3.85 MBytes       
[  4]  22.00-23.00  sec  2.25 MBytes  18895 Kbits/sec    0   3.85 MBytes       
[  4]  23.00-24.00  sec  2.13 MBytes  17853 Kbits/sec    0   3.85 MBytes       
[  4]  24.00-25.00  sec  2.31 MBytes  19412 Kbits/sec    0   3.85 MBytes       
[  4]  25.00-26.00  sec  2.33 MBytes  19522 Kbits/sec    0   3.85 MBytes       
[  4]  26.00-27.00  sec  2.38 MBytes  19974 Kbits/sec    0   3.85 MBytes       
[  4]  27.00-28.00  sec  2.25 MBytes  18897 Kbits/sec    0   3.85 MBytes       
[  4]  28.00-29.00  sec  2.13 MBytes  17852 Kbits/sec    0   3.85 MBytes       
