Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 38982 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.54 MBytes  38058 Kbits/sec    0    516 KBytes       
[  4]   1.00-2.00   sec  2.98 MBytes  25024 Kbits/sec    0    635 KBytes       
[  4]   2.00-3.00   sec  2.49 MBytes  20843 Kbits/sec    0    751 KBytes       
[  4]   3.00-4.00   sec  2.17 MBytes  18248 Kbits/sec    0    867 KBytes       
[  4]   4.00-5.00   sec  2.24 MBytes  18765 Kbits/sec    0    984 KBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.07 MBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.19 MBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.30 MBytes       
[  4]   8.00-9.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.42 MBytes       
[  4]   9.00-10.00  sec  2.24 MBytes  18765 Kbits/sec    0   1.53 MBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18767 Kbits/sec    0   1.64 MBytes       
[  4]  11.00-12.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.76 MBytes       
[  4]  12.00-13.00  sec  2.23 MBytes  18674 Kbits/sec    0   1.87 MBytes       
[  4]  13.00-14.00  sec  2.25 MBytes  18881 Kbits/sec    0   1.99 MBytes       
[  4]  14.00-15.00  sec  2.24 MBytes  18755 Kbits/sec    0   2.10 MBytes       
[  4]  15.00-16.00  sec  2.26 MBytes  18961 Kbits/sec    0   2.30 MBytes       
[  4]  16.00-17.00  sec  2.26 MBytes  18964 Kbits/sec    0   2.61 MBytes       
[  4]  17.00-18.00  sec  2.26 MBytes  18942 Kbits/sec    0   2.91 MBytes       
[  4]  18.00-19.00  sec  2.32 MBytes  19486 Kbits/sec    0   3.15 MBytes       
[  4]  19.00-20.00  sec  2.32 MBytes  19464 Kbits/sec    0   3.15 MBytes       
[  4]  20.00-21.00  sec  2.26 MBytes  18967 Kbits/sec    0   3.15 MBytes       
[  4]  21.00-22.00  sec  2.26 MBytes  18941 Kbits/sec    0   3.15 MBytes       
[  4]  22.00-23.00  sec  2.26 MBytes  18965 Kbits/sec    0   3.15 MBytes       
[  4]  23.00-24.00  sec  2.32 MBytes  19462 Kbits/sec    0   3.15 MBytes       
[  4]  24.00-25.00  sec  2.26 MBytes  18943 Kbits/sec    0   3.15 MBytes       
[  4]  25.00-26.00  sec  2.26 MBytes  18942 Kbits/sec    0   3.15 MBytes       
[  4]  26.00-27.00  sec  2.32 MBytes  19486 Kbits/sec    0   3.15 MBytes       
