Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51580 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.85 MBytes  23905 Kbits/sec   22    332 KBytes       
[  4]   1.00-2.00   sec  3.76 MBytes  31570 Kbits/sec    0    437 KBytes       
[  4]   2.00-3.00   sec  4.48 MBytes  37581 Kbits/sec    0    481 KBytes       
[  4]   3.00-4.00   sec  4.60 MBytes  38583 Kbits/sec    0    481 KBytes       
[  4]   4.00-5.00   sec  4.84 MBytes  40588 Kbits/sec    0    516 KBytes       
[  4]   5.00-6.00   sec  5.32 MBytes  44597 Kbits/sec    0    559 KBytes       
[  4]   6.00-7.00   sec  5.73 MBytes  48105 Kbits/sec    0    603 KBytes       
[  4]   7.00-8.00   sec  6.15 MBytes  51608 Kbits/sec    0    647 KBytes       
[  4]   8.00-9.00   sec  7.59 MBytes  63649 Kbits/sec    0    821 KBytes       
[  4]   9.00-10.00  sec  9.74 MBytes  81676 Kbits/sec    0   1.06 MBytes       
[  4]  10.00-11.00  sec  10.9 MBytes  91187 Kbits/sec    5    961 KBytes       
[  4]  11.00-12.00  sec  10.2 MBytes  85697 Kbits/sec    0   1.13 MBytes       
[  4]  12.00-13.00  sec  11.5 MBytes  96711 Kbits/sec    0   1.23 MBytes       
[  4]  13.00-14.00  sec  11.1 MBytes  92689 Kbits/sec    2    952 KBytes       
[  4]  14.00-15.00  sec  9.68 MBytes  81175 Kbits/sec    0   1.02 MBytes       
[  4]  15.00-16.00  sec  10.4 MBytes  87201 Kbits/sec    0   1.07 MBytes       
[  4]  16.00-17.00  sec  10.6 MBytes  89193 Kbits/sec    0   1.08 MBytes       
[  4]  17.00-18.00  sec  10.7 MBytes  89694 Kbits/sec    0   1.08 MBytes       
[  4]  18.00-19.00  sec  10.8 MBytes  90692 Kbits/sec    0   1.12 MBytes       
[  4]  19.00-20.00  sec  11.2 MBytes  94202 Kbits/sec    0   1.16 MBytes       
[  4]  20.00-21.00  sec  11.7 MBytes  98221 Kbits/sec    0   1.22 MBytes       
[  4]  21.00-22.00  sec  10.8 MBytes  90691 Kbits/sec    2   1022 KBytes       
[  4]  22.00-23.00  sec  10.5 MBytes  88198 Kbits/sec    0   1.15 MBytes       
[  4]  23.00-24.00  sec  11.7 MBytes  98214 Kbits/sec    0   1.25 MBytes       
[  4]  24.00-25.00  sec  10.8 MBytes  90683 Kbits/sec    2    970 KBytes       
[  4]  25.00-26.00  sec  9.74 MBytes  81679 Kbits/sec    0   1.03 MBytes       
[  4]  26.00-27.00  sec  10.5 MBytes  87691 Kbits/sec    0   1.08 MBytes       
[  4]  27.00-28.00  sec  10.6 MBytes  89203 Kbits/sec    0   1.08 MBytes       
[  4]  28.00-29.00  sec  10.6 MBytes  89190 Kbits/sec    0   1.08 MBytes       
[  4]  29.00-30.00  sec  10.9 MBytes  91194 Kbits/sec    0   1.13 MBytes       
[  4]  30.00-31.00  sec  11.2 MBytes  94371 Kbits/sec    0   1.17 MBytes       
[  4]  31.00-32.00  sec  11.8 MBytes  99059 Kbits/sec    0   1.23 MBytes       
[  4]  32.00-33.00  sec  10.5 MBytes  88190 Kbits/sec    3   1.02 MBytes       
[  4]  33.00-34.00  sec  10.8 MBytes  90191 Kbits/sec    0   1.16 MBytes       
[  4]  34.00-35.00  sec  11.7 MBytes  98221 Kbits/sec    0   1.25 MBytes       
[  4]  35.00-36.00  sec  10.2 MBytes  85187 Kbits/sec    4    979 KBytes       
[  4]  36.00-37.00  sec  9.92 MBytes  83160 Kbits/sec    0   1.04 MBytes       
[  4]  37.00-38.00  sec  10.4 MBytes  87208 Kbits/sec    0   1.07 MBytes       
[  4]  38.00-39.00  sec  10.6 MBytes  88693 Kbits/sec    0   1.07 MBytes       
[  4]  39.00-40.00  sec  10.5 MBytes  88181 Kbits/sec    0   1.08 MBytes       
[  4]  40.00-41.00  sec  10.9 MBytes  91201 Kbits/sec    0   1.13 MBytes       
[  4]  41.00-42.00  sec  11.2 MBytes  94364 Kbits/sec    0   1.17 MBytes       
[  4]  42.00-43.00  sec  11.8 MBytes  99061 Kbits/sec    0   1.25 MBytes       
[  4]  43.00-44.00  sec  10.2 MBytes  85692 Kbits/sec    2   1.05 MBytes       
[  4]  44.00-45.00  sec  11.0 MBytes  92193 Kbits/sec    0   1.18 MBytes       
[  4]  45.00-46.00  sec  11.8 MBytes  98719 Kbits/sec    0   1.25 MBytes       
[  4]  46.00-47.00  sec  10.6 MBytes  88693 Kbits/sec    2    979 KBytes       
