Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51624 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.10 MBytes  25979 Kbits/sec    0    498 KBytes       
[  4]   1.00-2.00   sec  7.41 MBytes  62121 Kbits/sec  305   1.63 MBytes       
[  4]   2.00-3.00   sec  6.94 MBytes  58240 Kbits/sec  480   2.70 MBytes       
[  4]   3.00-4.00   sec  7.50 MBytes  62923 Kbits/sec   84   2.02 MBytes       
[  4]   4.00-5.00   sec  11.6 MBytes  96911 Kbits/sec   18   3.96 MBytes       
[  4]   5.00-6.00   sec  10.6 MBytes  89183 Kbits/sec   52   3.67 MBytes       
[  4]   6.00-7.00   sec  10.6 MBytes  88806 Kbits/sec   52   3.67 MBytes       
[  4]   7.00-8.00   sec  10.6 MBytes  89192 Kbits/sec   52   3.67 MBytes       
[  4]   8.00-9.00   sec  10.6 MBytes  89191 Kbits/sec   52   3.69 MBytes       
[  4]   9.00-10.00  sec  10.9 MBytes  91197 Kbits/sec   52   3.69 MBytes       
[  4]  10.00-11.00  sec  9.98 MBytes  83664 Kbits/sec   52   2.14 MBytes       
[  4]  11.00-12.00  sec  10.4 MBytes  87186 Kbits/sec    0   35.0 KBytes       
[  4]  12.00-13.00  sec  7.46 MBytes  62600 Kbits/sec   26   2.02 MBytes       
[  4]  13.00-14.00  sec  11.5 MBytes  96228 Kbits/sec   26   3.67 MBytes       
[  4]  14.00-15.00  sec  10.6 MBytes  88833 Kbits/sec   52   3.69 MBytes       
[  4]  15.00-16.00  sec  10.6 MBytes  89192 Kbits/sec   52   3.67 MBytes       
[  4]  16.00-17.00  sec  10.6 MBytes  89193 Kbits/sec   52   3.67 MBytes       
[  4]  17.00-18.00  sec  10.6 MBytes  88687 Kbits/sec   52   3.67 MBytes       
[  4]  18.00-19.00  sec  11.0 MBytes  92197 Kbits/sec   52   3.67 MBytes       
[  4]  19.00-20.00  sec  9.86 MBytes  82663 Kbits/sec   52   2.05 MBytes       
[  4]  20.00-21.00  sec  11.9 MBytes  100242 Kbits/sec   10   2.16 MBytes       
[  4]  21.00-22.00  sec  10.9 MBytes  91698 Kbits/sec   42   3.67 MBytes       
[  4]  22.00-23.00  sec  10.6 MBytes  89200 Kbits/sec   52   3.67 MBytes       
[  4]  23.00-24.00  sec  5.20 MBytes  43637 Kbits/sec   52   2.88 MBytes       
[  4]  24.00-25.00  sec  10.6 MBytes  88680 Kbits/sec   44   1.88 MBytes       
[  4]  25.00-26.00  sec  12.0 MBytes  100728 Kbits/sec    8   3.67 MBytes       
[  4]  26.00-27.00  sec  10.6 MBytes  89192 Kbits/sec   52   3.67 MBytes       
[  4]  27.00-28.00  sec  10.6 MBytes  89303 Kbits/sec   52   3.67 MBytes       
[  4]  28.00-29.00  sec  10.6 MBytes  89194 Kbits/sec   52   3.67 MBytes       
[  4]  29.00-30.00  sec  10.6 MBytes  88693 Kbits/sec   52   3.67 MBytes       
[  4]  30.00-31.00  sec  10.6 MBytes  89149 Kbits/sec   52   3.67 MBytes       
[  4]  31.00-32.00  sec  10.3 MBytes  86692 Kbits/sec   52   2.42 MBytes       
