Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 38758 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.49 MBytes  12532 Kbits/sec    0    218 KBytes       
[  4]   1.00-2.00   sec  1.49 MBytes  12506 Kbits/sec    0    276 KBytes       
[  4]   2.00-3.00   sec  1.43 MBytes  11992 Kbits/sec    0    335 KBytes       
[  4]   3.00-4.00   sec  1.43 MBytes  11984 Kbits/sec    0    393 KBytes       
[  4]   4.00-5.00   sec  1.49 MBytes  12512 Kbits/sec    0    451 KBytes       
[  4]   5.00-6.00   sec  1.43 MBytes  11991 Kbits/sec    0    510 KBytes       
[  4]   6.00-7.00   sec  1.49 MBytes  12512 Kbits/sec    0    568 KBytes       
[  4]   7.00-8.00   sec  1.43 MBytes  11991 Kbits/sec    0    626 KBytes       
[  4]   8.00-9.00   sec  1.43 MBytes  11990 Kbits/sec    0    686 KBytes       
[  4]   9.00-10.00  sec  1.12 MBytes  9373 Kbits/sec    0    744 KBytes       
[  4]  10.00-11.00  sec  1.12 MBytes  9383 Kbits/sec    0    802 KBytes       
[  4]  11.00-12.00  sec  1.06 MBytes  8862 Kbits/sec    0    916 KBytes       
[  4]  12.00-13.00  sec  1.12 MBytes  9383 Kbits/sec    0   1.07 MBytes       
[  4]  13.00-14.00  sec  1018 KBytes  8340 Kbits/sec    0   1.29 MBytes       
[  4]  14.00-15.00  sec  1.06 MBytes  8862 Kbits/sec    0   1.52 MBytes       
[  4]  15.00-16.00  sec  1.06 MBytes  8862 Kbits/sec    0   1.81 MBytes       
[  4]  16.00-17.00  sec  1.00 MBytes  8409 Kbits/sec    0   2.09 MBytes       
[  4]  17.00-18.00  sec  1.19 MBytes  9972 Kbits/sec    0   2.33 MBytes       
[  4]  18.00-19.00  sec  1.13 MBytes  9453 Kbits/sec    0   2.71 MBytes       
[  4]  19.00-20.00  sec  1.19 MBytes  9974 Kbits/sec    0   3.16 MBytes       
[  4]  20.00-21.00  sec  1.06 MBytes  8932 Kbits/sec    0   3.16 MBytes       
[  4]  21.00-22.00  sec  1.19 MBytes  9973 Kbits/sec    0   3.16 MBytes       
[  4]  22.00-23.00  sec  1.13 MBytes  9453 Kbits/sec    0   3.16 MBytes       
[  4]  23.00-24.00  sec  1.19 MBytes  9974 Kbits/sec    0   3.16 MBytes       
