Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 38820 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.76 MBytes  39922 Kbits/sec    0    461 KBytes       
[  4]   1.00-2.00   sec  2.92 MBytes  24499 Kbits/sec    0    578 KBytes       
[  4]   2.00-3.00   sec  2.80 MBytes  23464 Kbits/sec    0    694 KBytes       
[  4]   3.00-4.00   sec  2.24 MBytes  18758 Kbits/sec    0    812 KBytes       
[  4]   4.00-5.00   sec  2.24 MBytes  18768 Kbits/sec    0    928 KBytes       
[  4]   5.00-6.00   sec  2.24 MBytes  18764 Kbits/sec    0   1.02 MBytes       
[  4]   6.00-7.00   sec  2.24 MBytes  18765 Kbits/sec    0   1.14 MBytes       
[  4]   7.00-8.00   sec  2.24 MBytes  18766 Kbits/sec    0   1.25 MBytes       
[  4]   8.00-9.00   sec  2.24 MBytes  18767 Kbits/sec    0   1.36 MBytes       
[  4]   9.00-10.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.48 MBytes       
[  4]  10.00-11.00  sec  2.24 MBytes  18766 Kbits/sec    0   1.59 MBytes       
[  4]  11.00-12.00  sec  2.24 MBytes  18767 Kbits/sec    0   1.70 MBytes       
[  4]  12.00-13.00  sec  2.17 MBytes  18245 Kbits/sec    0   1.82 MBytes       
[  4]  13.00-14.00  sec  2.25 MBytes  18835 Kbits/sec    0   1.93 MBytes       
[  4]  14.00-15.00  sec  2.27 MBytes  19009 Kbits/sec    0   2.05 MBytes       
[  4]  15.00-16.00  sec  2.25 MBytes  18893 Kbits/sec    0   2.27 MBytes       
[  4]  16.00-17.00  sec  2.25 MBytes  18894 Kbits/sec    0   2.56 MBytes       
[  4]  17.00-18.00  sec  2.31 MBytes  19417 Kbits/sec    0   2.99 MBytes       
[  4]  18.00-19.00  sec  2.31 MBytes  19421 Kbits/sec    0   3.45 MBytes       
[  4]  19.00-20.00  sec  2.38 MBytes  19936 Kbits/sec    0   3.71 MBytes       
[  4]  20.00-21.00  sec  2.25 MBytes  18895 Kbits/sec    0   3.71 MBytes       
[  4]  21.00-22.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.71 MBytes       
[  4]  22.00-23.00  sec  2.31 MBytes  19417 Kbits/sec    0   3.71 MBytes       
[  4]  23.00-24.00  sec  2.19 MBytes  18410 Kbits/sec    0   3.71 MBytes       
