Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51254 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.91 MBytes  24405 Kbits/sec   18    332 KBytes       
[  4]   1.00-2.00   sec  3.76 MBytes  31572 Kbits/sec    0    437 KBytes       
[  4]   2.00-3.00   sec  4.42 MBytes  37081 Kbits/sec    0    481 KBytes       
[  4]   3.00-4.00   sec  4.60 MBytes  38585 Kbits/sec    0    481 KBytes       
[  4]   4.00-5.00   sec  4.72 MBytes  39586 Kbits/sec    0    507 KBytes       
[  4]   5.00-6.00   sec  5.26 MBytes  44094 Kbits/sec    0    559 KBytes       
[  4]   6.00-7.00   sec  5.67 MBytes  47596 Kbits/sec    0    603 KBytes       
[  4]   7.00-8.00   sec  6.03 MBytes  50610 Kbits/sec    0    647 KBytes       
[  4]   8.00-9.00   sec  5.50 MBytes  46110 Kbits/sec    5    568 KBytes       
[  4]   9.00-10.00  sec  5.73 MBytes  48098 Kbits/sec    0    655 KBytes       
[  4]  10.00-11.00  sec  5.44 MBytes  45591 Kbits/sec    5    498 KBytes       
[  4]  11.00-12.00  sec  5.08 MBytes  42601 Kbits/sec    0    559 KBytes       
[  4]  12.00-13.00  sec  5.44 MBytes  45597 Kbits/sec    0    568 KBytes       
[  4]  13.00-14.00  sec  5.56 MBytes  46600 Kbits/sec    0    612 KBytes       
[  4]  14.00-15.00  sec  5.85 MBytes  49117 Kbits/sec    0    655 KBytes       
[  4]  15.00-16.00  sec  5.91 MBytes  49608 Kbits/sec    5    489 KBytes       
[  4]  16.00-17.00  sec  5.26 MBytes  44096 Kbits/sec    0    612 KBytes       
[  4]  17.00-18.00  sec  5.97 MBytes  50099 Kbits/sec    0    673 KBytes       
[  4]  18.00-19.00  sec  5.50 MBytes  46108 Kbits/sec    2    542 KBytes       
[  4]  19.00-20.00  sec  5.62 MBytes  47100 Kbits/sec    0    638 KBytes       
[  4]  20.00-21.00  sec  5.50 MBytes  46097 Kbits/sec    1    559 KBytes       
[  4]  21.00-22.00  sec  5.38 MBytes  45102 Kbits/sec    0    551 KBytes       
[  4]  22.00-23.00  sec  5.38 MBytes  45099 Kbits/sec    0    577 KBytes       
[  4]  23.00-24.00  sec  5.56 MBytes  46591 Kbits/sec    0    603 KBytes       
[  4]  24.00-25.00  sec  5.91 MBytes  49611 Kbits/sec    0    647 KBytes       
[  4]  25.00-26.00  sec  5.73 MBytes  48101 Kbits/sec    4    498 KBytes       
[  4]  26.00-27.00  sec  5.26 MBytes  44101 Kbits/sec    0    612 KBytes       
[  4]  27.00-28.00  sec  5.91 MBytes  49603 Kbits/sec    0    664 KBytes       
